codegen,PCU_Total,VBB-split,dupra,freq,pirArgs,dot,net,rtelm,debug-tst,maketst_time,runp2p_success,nn,lrange,debug,topo,runhybrid_wbw,sr,argin,spatial_sha,runp2p_complete,VAFG-split,retime-local,prtime,runhybrid_success,VDAG-alloc,dedicated-dag,runhybrid_dram_power,OPS-Other,tokenout,gentst_time,MC_Total,routing-cost,start-id,routing-algo,VDAG-split,runp2p_cycle,DAG,split,psim,maketst_err,igraph,algo,PMU,PCU,VMC-alloc,mdone,psim-q,retime-exout,pattern,reserve-pcu,save,mergeTime_ms,memelm,runp2p_pass,runhybrid_time,vcLimit,vfifo,VAFG-alloc,VMC-split,word,OPS-Prog FU,VPMU-alloc,tungsten,avgActive,VBB-alloc,runhybrid_complete,runproute_time,VPCU-split,dag-stage,VPCU,mapping,VPMU-split,MC,runhybrid_rbw,pmu-sram-size,VPMU,runhybrid_pass,VBB,split-thread,succeeded,OPS-Fix,OPS-Flt,OPS-FU,split-algo,OPS-All,DAG_Total,app,runhybrid_cycle,runhybrid_deadlock,merge-algo,notFit,runproute_err,fifo-depth,link-prop,VMC,run-proute,proute-algo,backend,argout,gentst_err,genpir,pracc,PMU_Total,merge,runp2p_wbw,merge-forward,proute-opts,time,runp2p_rbw,VDAG,vec,vc,col,verbose,run-psim,row,retime-glob,split-forward,arch,rundot,genpir_err,time-out,runhybrid_err,waveform,load,pcu-stage,runp2p_deadlock,runp2p_err,runp2p_dram_power,simfreq,runp2p_time,clock,constprop,dag,scheduled,reserve-pmu,vlink,ag-dce,fast,pmu-stage,mem-tech,vdot,simulate,slink,maxActive,VAFG,name,pir_sha,module,trace,run-tst,VPCU-alloc,proute-seed,bcread,open,proute-q,project,stat,flit-width,retime-buffer-only
True,200,1,False,1000000000.0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,hybrid,True,False,0:13.19,False,False,True,True,mesh,,True,6,f502b36e,False,1,False,,False,0,False,,,5,51.055731676,40,H-hop,0,dor,0,,2,True,False,"src//Top.h:43:3: error: ‘SparseDRAMRMW’ does not name a type; did you mean ‘SparseDRAM’?
",False,route_min_directed_valient,8,0,,True,1,False,checkerboard,0,False,,False,,,4,4,1,,32,,,True,,1,False,,10,6,10,True,,0,,65536,,,1,1,False,,,,dfs,,40,OuterDRAMLock_1,,False,bfs,,,16,db,,False,route_min_directed_valient,Tst,4,,True,True,200,False,,False,-i100 -p100 -t1 -d100,2020-01-28 20:48:36 -0800,,0,16,4,20,False,False,20,False,False,MyDesign,True,,100,,True,False,6,False,,,,,1000000000,True,True,False,0,2,True,True,6,DDR4,True,False,4,,1,AccelMain,98195183,False,False,False,10,0,True,False,4,pirTest,True,512,False
True,200,,False,1000000000.0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,hybrid,True,False,0:40.60,True,False,True,True,mesh,,True,6,f502b36e,True,1,False,,False,0,False,,,5,26.211474509,40,H-hop,0,dor,0,2306,4,True,False,,False,route_min_directed_valient,4,1,1,True,1,False,checkerboard,0,False,,False,,,4,4,1,1,32,,2,True,1.4686325527609134,,False,,7,6,7,True,2,1,,65536,2,,,1,True,,,,dfs,,40,OuterLock_0,,False,bfs,,,16,db,1,False,route_min_directed_valient,Tst,4,,True,True,200,False,0.0277537,False,-i100 -p100 -t1 -d100,2020-01-28 20:48:36 -0800,0.0277537,0,16,4,20,False,False,20,False,False,MyDesign,True,,100,,True,False,6,False,,,2.24kHz,0:01.03,1000000000,True,True,False,0,2,True,True,6,DDR4,True,False,4,2.7753686036426712,1,AccelMain,98195183,False,False,False,7,0,True,False,4,pirTest,True,512,False
True,200,1,False,1000000000.0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,hybrid,True,False,0:14.57,False,False,True,True,mesh,,True,6,f502b36e,False,1,False,,False,0,False,,,5,49.532731495,40,H-hop,0,dor,0,,6,True,False,"src//Top.h:69:33: error: wrong number of template arguments (9, should be 10)
",False,route_min_directed_valient,8,0,1,True,1,False,checkerboard,0,False,,False,,,4,4,1,1,32,,,True,,1,False,,14,6,14,True,,1,,65536,,,1,1,False,,,,dfs,,40,OuterLock_1,,False,bfs,,,16,db,1,False,route_min_directed_valient,Tst,4,,True,True,200,False,,False,-i100 -p100 -t1 -d100,2020-01-28 20:48:36 -0800,,0,16,4,20,False,False,20,False,False,MyDesign,True,,100,,True,False,6,False,,,,,1000000000,True,True,False,0,2,True,True,6,DDR4,True,False,4,,1,AccelMain,98195183,False,False,False,14,0,True,False,4,pirTest,True,512,False
True,200,,False,1000000000.0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,hybrid,True,False,1:01.80,True,False,True,True,mesh,,True,6,f502b36e,True,1,False,,False,0,False,,,5,32.405292596,40,H-hop,0,dor,0,4563,4,True,False,,False,route_min_directed_valient,3,3,3,True,1,False,checkerboard,0,False,,False,True,,4,4,1,3,32,,3,True,52.02211770259108,,False,,7,6,7,True,3,3,,65536,3,,,1,True,,,,dfs,,40,OuterProduct_0,,False,bfs,,,16,db,3,False,route_min_directed_valient,Tst,4,,True,True,200,False,57.4499,False,-i100 -p100 -t1 -d100,2020-01-28 20:48:36 -0800,1.06597,0,16,4,20,False,False,20,False,False,MyDesign,True,,100,,True,False,6,False,,,3.9kHz,0:01.17,1000000000,True,True,False,0,2,True,True,6,DDR4,True,False,4,89.76550515012053,1,AccelMain,98195183,False,False,False,6,0,True,False,4,pirTest,True,512,False
True,200,,False,1000000000.0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,hybrid,True,False,1:30.34,True,False,True,True,mesh,,True,6,f502b36e,True,1,False,,False,0,False,,,5,51.035127579,40,H-hop,0,dor,0,65800,6,True,False,,False,route_min_directed_valient,3,1,3,True,1,False,checkerboard,0,False,,False,True,,4,4,1,3,32,,3,True,19.42287234042553,,False,,7,6,7,True,3,3,,65536,3,,,1,True,,,,dfs,,40,OuterProduct_1,,False,bfs,,,16,db,3,False,route_min_directed_valient,Tst,4,,True,True,200,False,3.98395,False,-i100 -p100 -t1 -d100,2020-01-28 20:48:36 -0800,0.0622492,0,16,4,20,False,False,20,False,False,MyDesign,True,,100,,True,False,6,False,,,10.75kHz,0:06.12,1000000000,True,True,False,0,2,True,True,6,DDR4,True,False,4,99.59878419452887,1,AccelMain,98195183,False,False,False,6,0,True,False,4,pirTest,True,512,False
True,200,,False,1000000000.0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,hybrid,True,False,3:14.44,True,False,True,True,mesh,,True,6,f502b36e,True,1,False,,False,0,False,,,5,106.240632517,40,H-hop,0,dor,0,2918,12,True,False,,False,route_min_directed_valient,9,17,9,True,1,False,checkerboard,0,False,,False,True,,4,4,1,9,32,,9,True,39.31433542468498,,False,,29,6,29,True,9,9,,65536,9,,,1,True,,,,dfs,,40,OuterProduct_10,,False,bfs,,,16,db,9,False,route_min_directed_valient,Tst,4,,True,True,200,False,89.8369,False,-i100 -p100 -t1 -d100,2020-01-28 20:48:36 -0800,0.745716,0,16,4,20,False,False,20,False,False,MyDesign,True,,100,,True,False,6,False,,,0.68kHz,0:04.29,1000000000,True,True,False,0,2,True,True,6,DDR4,True,False,4,70.18505825908156,1,AccelMain,98195183,False,False,False,22,0,True,False,4,pirTest,True,512,False
True,200,,False,1000000000.0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,hybrid,True,False,8:10.49,True,False,True,True,mesh,,True,6,f502b36e,True,1,False,,False,0,False,,,5,474.27970952,40,H-hop,0,dor,0,2715,30,True,False,,False,route_min_directed_valient,21,47,21,True,1,False,checkerboard,0,False,,False,True,,4,4,1,21,32,,21,True,17.820317555124184,,False,,77,6,77,True,21,21,,65536,21,,,1,True,,,,dfs,,40,OuterProduct_11,,False,bfs,,,16,db,21,False,route_min_directed_valient,Tst,4,,True,True,200,False,96.554,False,-i100 -p100 -t1 -d100,2020-01-28 20:48:36 -0800,0.754328,0,16,4,20,False,False,20,False,False,MyDesign,True,,100,,True,False,6,False,,,0.63kHz,0:04.33,1000000000,True,True,False,0,2,True,True,6,DDR4,True,False,4,28.287292817679557,1,AccelMain,98195183,False,False,False,57,0,True,False,4,pirTest,True,512,False
True,200,,False,1000000000.0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,hybrid,True,False,1:47.58,True,False,True,True,mesh,,True,6,f502b36e,True,1,False,,False,0,False,,,5,92.480207837,40,H-hop,0,dor,0,33032,11,True,False,,False,route_min_directed_valient,5,2,5,True,1,False,checkerboard,0,False,,False,True,,4,4,1,5,32,,5,True,22.34566333311674,,False,,13,6,13,True,5,5,,65536,5,,,1,True,,,,dfs,,40,OuterProduct_2,,False,bfs,,,16,db,5,False,route_min_directed_valient,Tst,4,,True,True,200,False,7.93606,False,-i100 -p100 -t1 -d100,2020-01-28 20:48:36 -0800,0.0871882,0,16,4,20,False,False,20,False,False,MyDesign,True,,100,,True,False,6,False,,,3.57kHz,0:09.26,1000000000,True,True,False,0,2,True,True,6,DDR4,True,False,4,99.20077500605474,1,AccelMain,98195183,False,False,False,11,0,True,False,4,pirTest,True,512,False
True,200,,False,1000000000.0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,hybrid,True,False,1:38.52,True,False,True,True,mesh,,True,6,f502b36e,True,1,False,,False,0,False,,,5,71.704145745,40,H-hop,0,dor,0,33033,12,True,False,,False,route_min_directed_valient,6,2,6,True,1,False,checkerboard,0,False,,False,True,,4,4,1,6,32,,6,True,20.185743110644292,,False,,14,6,14,True,6,6,,65536,6,,,1,True,,,,dfs,,40,OuterProduct_3,,False,bfs,,,16,db,6,False,route_min_directed_valient,Tst,4,,True,True,200,False,7.93582,False,-i100 -p100 -t1 -d100,2020-01-28 20:48:36 -0800,0.0658735,0,16,4,20,False,False,20,False,False,MyDesign,True,,100,,True,False,6,False,,,6.05kHz,0:05.46,1000000000,True,True,False,0,2,True,True,6,DDR4,True,False,4,99.19777192504465,1,AccelMain,98195183,False,False,False,12,0,True,False,4,pirTest,True,512,False
True,200,,False,1000000000.0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,hybrid,True,False,2:26.39,True,False,True,True,mesh,,True,6,f502b36e,True,1,False,,False,0,False,,,5,170.015592471,40,H-hop,0,dor,0,16649,22,True,False,,False,route_min_directed_valient,10,4,10,True,1,False,checkerboard,0,False,,False,True,,4,4,1,10,32,,10,True,22.721334614691575,,False,,26,6,26,True,10,10,,65536,10,,,1,True,,,,dfs,,40,OuterProduct_4,,False,bfs,,,16,db,10,False,route_min_directed_valient,Tst,4,,True,True,200,False,15.7453,False,-i100 -p100 -t1 -d100,2020-01-28 20:48:36 -0800,0.12301,0,16,4,20,False,False,20,False,False,MyDesign,True,,100,,True,False,6,False,,,1.9kHz,0:08.78,1000000000,True,True,False,0,2,True,True,6,DDR4,True,False,4,98.40831281158027,1,AccelMain,98195183,False,False,False,22,0,True,False,4,pirTest,True,512,False
True,200,,False,1000000000.0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,hybrid,True,False,4:22.32,True,False,True,True,mesh,,True,6,f502b36e,True,1,False,,False,0,False,,,5,178.340804443,40,H-hop,0,dor,0,2384,14,True,False,,False,route_min_directed_valient,10,12,10,True,1,False,checkerboard,0,False,,False,True,,4,4,1,10,32,,10,True,27.75147810802173,,False,,26,6,26,True,10,10,,65536,10,,,1,True,,,,dfs,,40,OuterProduct_5,,False,bfs,,,16,db,10,False,route_min_directed_valient,Tst,4,,True,True,200,False,109.96,False,-i100 -p100 -t1 -d100,2020-01-28 20:48:36 -0800,0.85906,0,16,4,20,False,False,20,False,False,MyDesign,True,,100,,True,False,6,False,,,1.31kHz,0:01.82,1000000000,True,True,False,0,2,True,True,6,DDR4,True,False,4,42.95302013422819,1,AccelMain,98195183,False,False,False,22,0,True,False,4,pirTest,True,512,False
True,200,,False,1000000000.0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,hybrid,True,False,1:45.65,True,False,True,True,mesh,,True,6,f502b36e,True,1,False,,False,0,False,,,5,61.8775919,40,H-hop,0,dor,0,4562,4,True,False,,False,route_min_directed_valient,3,4,3,True,1,False,checkerboard,0,False,,False,True,,4,4,1,3,32,,3,True,52.03352106026372,,False,,8,6,8,True,3,3,,65536,3,,,1,True,,,,dfs,,40,OuterProduct_6,,False,bfs,,,16,db,3,False,route_min_directed_valient,Tst,4,,True,True,200,False,57.4625,False,-i100 -p100 -t1 -d100,2020-01-28 20:48:36 -0800,0.897852,0,16,4,20,False,False,20,False,False,MyDesign,True,,100,,True,False,6,False,,,1.89kHz,0:02.41,1000000000,True,True,False,0,2,True,True,6,DDR4,True,False,4,89.7851819377466,1,AccelMain,98195183,False,False,False,6,0,True,False,4,pirTest,True,512,False
True,200,,False,1000000000.0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,hybrid,True,False,2:05.05,True,False,True,True,mesh,,True,6,f502b36e,True,1,False,,False,0,False,,,5,70.941204584,40,H-hop,0,dor,0,3015,7,True,False,,False,route_min_directed_valient,5,8,5,True,1,False,checkerboard,0,False,,False,True,,4,4,1,5,32,,5,True,42.86628871148135,,False,,15,6,15,True,5,5,,65536,5,,,1,True,,,,dfs,,40,OuterProduct_7,,False,bfs,,,16,db,5,False,route_min_directed_valient,Tst,4,,True,True,200,False,86.9466,False,-i100 -p100 -t1 -d100,2020-01-28 20:48:36 -0800,1.01891,0,16,4,20,False,False,20,False,False,MyDesign,True,,100,,True,False,6,False,,,1.01kHz,0:02.98,1000000000,True,True,False,0,2,True,True,6,DDR4,True,False,4,67.92703150912106,1,AccelMain,98195183,False,False,False,11,0,True,False,4,pirTest,True,512,False
True,200,,False,1000000000.0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,hybrid,True,False,2:40.62,True,False,True,True,mesh,,True,6,f502b36e,True,1,False,,False,0,False,,,5,107.202394246,40,H-hop,0,dor,0,2973,7,True,False,,False,route_min_directed_valient,5,8,5,True,1,False,checkerboard,0,False,,False,True,,4,4,1,5,32,,5,True,43.471866957657674,,False,,15,6,15,True,5,5,,65536,5,,,1,True,,,,dfs,,40,OuterProduct_8,,False,bfs,,,16,db,5,False,route_min_directed_valient,Tst,4,,True,True,200,False,88.1749,False,-i100 -p100 -t1 -d100,2020-01-28 20:48:36 -0800,0.947191,0,16,4,20,False,False,20,False,False,MyDesign,True,,100,,True,False,6,False,,,2.05kHz,0:01.45,1000000000,True,True,False,0,2,True,True,6,DDR4,True,False,4,68.88664648503196,1,AccelMain,98195183,False,False,False,11,0,True,False,4,pirTest,True,512,False
True,200,,False,1000000000.0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,hybrid,True,False,3:31.88,True,False,True,True,mesh,,True,6,f502b36e,True,1,False,,False,0,False,,,5,145.779174743,40,H-hop,0,dor,0,2963,10,True,False,,False,route_min_directed_valient,7,11,7,True,1,False,checkerboard,0,False,,False,True,,4,4,1,7,32,,7,True,33.32577195244076,,False,,21,6,21,True,7,7,,65536,7,,,1,True,,,,dfs,,40,OuterProduct_9,,False,bfs,,,16,db,7,False,route_min_directed_valient,Tst,4,,True,True,200,False,88.4725,False,-i100 -p100 -t1 -d100,2020-01-28 20:48:36 -0800,0.79919,0,16,4,20,False,False,20,False,False,MyDesign,True,,100,,True,False,6,False,,,2.06kHz,0:01.44,1000000000,True,True,False,0,2,True,True,6,DDR4,True,False,4,51.8393520080999,1,AccelMain,98195183,False,False,False,17,0,True,False,4,pirTest,True,512,False
True,200,,False,1000000000.0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,hybrid,True,False,3:05.15,True,False,True,True,mesh,,True,6,f502b36e,True,1,False,,False,0,False,,,5,139.860100685,40,H-hop,0,dor,0,16309,9,True,False,,False,route_min_directed_valient,8,7,3,True,1,False,checkerboard,0,False,,False,True,,4,4,1,3,32,,8,True,12.831235231137127,,False,,16,6,16,True,8,3,,65536,8,,,1,True,,,,dfs,,40,SGD_0,,False,bfs,,,16,db,3,False,route_min_directed_valient,Tst,4,,True,True,200,False,0.00784843,False,-i100 -p100 -t1 -d100,2020-01-28 20:48:36 -0800,2.04059,0,16,4,20,False,False,20,False,False,MyDesign,True,,100,,True,False,6,False,,,3.02kHz,0:05.40,1000000000,True,True,False,0,2,True,True,6,DDR4,True,False,4,50.229934392053465,1,AccelMain,98195183,False,False,False,9,0,True,False,4,pirTest,True,512,False
True,200,,False,1000000000.0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,hybrid,True,False,2:47.27,True,False,True,True,mesh,,True,6,f502b36e,True,1,False,,False,0,False,,,5,153.738998595,40,H-hop,0,dor,0,8688,10,True,False,,False,route_min_directed_valient,10,11,3,True,1,False,checkerboard,0,False,,False,True,,4,4,1,3,32,,9,True,12.682723296500921,,False,,21,6,21,True,10,3,,65536,10,,,1,True,,,,dfs,,40,SGD_1,,False,bfs,,,16,db,3,False,route_min_directed_valient,Tst,4,,True,True,200,False,0.014733,False,-i100 -p100 -t1 -d100,2020-01-28 20:48:36 -0800,3.83057,0,16,4,20,False,False,20,False,False,MyDesign,True,,100,,True,False,6,False,,,3.32kHz,0:02.62,1000000000,True,True,False,0,2,True,True,6,DDR4,True,False,4,47.14548802946593,1,AccelMain,98195183,False,False,False,10,0,True,False,4,pirTest,True,512,False
True,200,,False,1000000000.0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,hybrid,True,False,4:20.57,True,False,True,True,mesh,,True,6,f502b36e,True,1,False,,False,0,False,,,5,143.755541119,40,H-hop,0,dor,0,16134,15,True,False,,False,route_min_directed_valient,9,11,3,True,1,False,checkerboard,0,False,,False,True,,4,4,1,3,32,,8,True,11.134870459898352,,False,,26,6,26,True,9,3,,65536,9,,,1,True,,,,dfs,,40,SGD_2,,False,bfs,,,16,db,3,False,route_min_directed_valient,Tst,4,,True,True,200,False,0.00793356,False,-i100 -p100 -t1 -d100,2020-01-28 20:48:36 -0800,2.06272,0,16,4,20,False,False,20,False,False,MyDesign,True,,100,,True,False,6,False,,,1.65kHz,0:09.80,1000000000,True,True,False,0,2,True,True,6,DDR4,True,False,4,50.774761373496965,1,AccelMain,98195183,False,False,False,11,0,True,False,4,pirTest,True,512,False
True,200,,False,1000000000.0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,hybrid,True,False,4:45.07,True,False,True,True,mesh,,True,6,f502b36e,True,1,False,,False,0,False,,,5,134.032330529,40,H-hop,0,dor,0,8453,15,True,False,,False,route_min_directed_valient,11,15,3,True,1,False,checkerboard,0,False,,False,True,,4,4,1,3,32,,9,True,11.683106988144626,,False,,30,6,30,True,11,3,,65536,11,,,1,True,,,,dfs,,40,SGD_3,,False,bfs,,,16,db,3,False,route_min_directed_valient,Tst,4,,True,True,200,False,0.0151426,False,-i100 -p100 -t1 -d100,2020-01-28 20:48:36 -0800,3.93706,0,16,4,20,False,False,20,False,False,MyDesign,True,,100,,True,False,6,False,,,1.3kHz,0:06.50,1000000000,True,True,False,0,2,True,True,6,DDR4,True,False,4,48.456169407311016,1,AccelMain,98195183,False,False,False,12,0,True,False,4,pirTest,True,512,False
True,200,,False,1000000000.0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,hybrid,True,False,3:58.57,True,False,True,True,mesh,,True,6,f502b36e,True,1,False,,False,0,False,,,5,122.961622726,40,H-hop,0,dor,0,7629,20,True,False,,False,route_min_directed_valient,14,22,3,True,1,False,checkerboard,0,False,,False,True,,4,4,1,3,32,,10,True,9.037475770725816,,False,,42,6,42,True,14,3,,65536,14,,,1,True,,,,dfs,,40,SGD_4,,False,bfs,,,16,db,3,False,route_min_directed_valient,Tst,4,,True,True,200,False,0.0167781,False,-i100 -p100 -t1 -d100,2020-01-28 20:48:36 -0800,4.3623,0,16,4,20,False,False,20,False,False,MyDesign,True,,100,,True,False,6,False,,,0.93kHz,0:08.20,1000000000,True,True,False,0,2,True,True,6,DDR4,True,False,4,36.91178398217328,1,AccelMain,98195183,False,False,False,15,0,True,False,4,pirTest,True,512,False
True,200,,False,1000000000.0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,hybrid,True,False,1:04.61,True,False,True,True,mesh,,True,6,f502b36e,True,1,False,,False,0,False,,,5,89.374525755,40,H-hop,0,dor,0,2097196,11,True,False,,False,route_min_directed_valient,4,1,,True,1,False,checkerboard,0,False,,False,True,,4,4,1,,32,,1,True,11.538223124884553,,False,,12,6,12,True,4,0,,65536,4,,,1,True,,,,dfs,,40,SRAMSplit_0,,False,bfs,,,16,db,,False,route_min_directed_valient,Tst,4,,True,True,200,False,0.0,False,-i100 -p100 -t1 -d100,2020-01-28 20:48:36 -0800,0.0,0,16,4,20,False,False,20,False,False,MyDesign,True,,100,,True,False,6,False,,,12.64kHz,2:45.92,1000000000,True,True,False,0,2,True,True,6,DDR4,True,False,4,12.499737745065316,1,AccelMain,98195183,False,False,False,3,0,True,False,4,pirTest,True,512,False
True,200,,False,1000000000.0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,hybrid,True,False,1:14.45,True,False,True,True,mesh,,True,6,f502b36e,True,1,False,,False,0,False,,,5,61.014176191,40,H-hop,0,dor,0,1851434,1,True,False,,False,route_min_directed_valient,4,4,,True,1,False,checkerboard,0,False,,False,True,,4,4,1,,32,,1,True,8.193852860959547,,False,,5,6,5,True,4,0,,65536,4,,,1,True,,,,dfs,,40,SRAMSplit_1,,False,bfs,,,16,db,,False,route_min_directed_valient,Tst,4,,True,True,200,False,0.0,False,-i100 -p100 -t1 -d100,2020-01-28 20:48:36 -0800,0.0,0,16,4,20,False,False,20,False,False,MyDesign,True,,100,,True,False,6,False,,,12.75kHz,2:25.22,1000000000,True,True,False,0,2,True,True,6,DDR4,True,False,4,14.158970830178122,1,AccelMain,98195183,False,False,False,3,0,True,False,4,pirTest,True,512,False
True,200,,False,1000000000.0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,hybrid,True,False,1:38.62,True,False,True,True,mesh,,True,6,f502b36e,True,1,False,,False,0,False,,,5,75.888731381,40,H-hop,0,dor,0,617200,2,True,False,,False,route_min_directed_valient,5,25,,True,1,False,checkerboard,0,False,,False,True,,4,4,1,,32,,1,True,7.179667707535498,,False,,27,6,27,True,5,0,,65536,5,,,1,True,,,,dfs,,40,SRAMSplit_2,,False,bfs,,,16,db,,False,route_min_directed_valient,Tst,4,,True,True,200,False,0.0,False,-i100 -p100 -t1 -d100,2020-01-28 20:48:36 -0800,0.0,0,16,4,20,False,False,20,False,False,MyDesign,True,,100,,True,False,6,False,,,3.45kHz,2:59.01,1000000000,True,True,False,0,2,True,True,6,DDR4,True,False,4,14.157809462086844,1,AccelMain,98195183,False,False,False,7,0,True,False,4,pirTest,True,512,False
True,200,,False,1000000000.0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,hybrid,True,False,2:20.97,True,False,True,True,mesh,,True,6,f502b36e,True,1,False,,False,0,False,,,5,239.253134796,40,H-hop,0,dor,0,1234354,4,True,False,,False,route_min_directed_valient,10,47,,True,1,False,checkerboard,0,False,,False,True,,4,4,1,,32,,1,True,8.060019141567071,,False,,51,6,51,True,10,0,,65536,10,,,1,True,,,,dfs,,40,SRAMSplit_3,,False,bfs,,,16,db,,False,route_min_directed_valient,Tst,4,,True,True,200,False,0.0,False,-i100 -p100 -t1 -d100,2020-01-28 20:48:36 -0800,0.0,0,16,4,20,False,False,20,False,False,MyDesign,True,,100,,True,False,6,False,,,3.51kHz,5:51.97,1000000000,True,True,False,0,2,True,True,6,DDR4,True,False,4,14.15825605944486,1,AccelMain,98195183,False,False,False,13,0,True,False,4,pirTest,True,512,False
