topo,pmu-sram-size,OPS-Prog FU,psim,vcLimit,debug,waveform,lrange,maketst_err,vec,maketst_time,tokenout,open,VAFG,VMC-alloc,VDAG-split,runp2p_cycle,DAG,split-forward,vdot,runp2p_pass,VPCU,merge,runhybrid_wbw,split,runhybrid_dram_power,PCU_Total,time-out,runhybrid_pass,row,constprop,simfreq,VAFG-split,spatial_sha,vc,MC_Total,runhybrid_cycle,arch,algo,VPMU-split,reserve-pmu,runhybrid_success,VMC-split,VPCU-split,prtime,link-prop,OPS-Fix,VPMU-alloc,codegen,runproute_err,pcu-stage,run-psim,retime-buffer-only,load,runhybrid_deadlock,DAG_Total,reserve-pcu,retime-glob,ag-dce,backend,memelm,succeeded,proute-opts,simulate,col,PCU,pmu-stage,proute-algo,flit-width,VDAG,genpir,avgActive,maxActive,runp2p_time,vlink,name,merge-forward,runhybrid_err,verbose,sr,scheduled,split-algo,routing-cost,dag-stage,genpir_err,runp2p_dram_power,proute-q,app,tungsten,pattern,VPMU,time,project,OPS-All,save,mem-tech,fast,run-tst,runp2p_err,runhybrid_complete,pirArgs,retime-exout,igraph,runp2p_complete,VMC,net,gentst_time,dot,debug-print,runp2p_success,proute-seed,pracc,runp2p_deadlock,routing-algo,notFit,gentst_err,runp2p_wbw,merge-algo,nn,MC,dedicated-dag,PMU,psim-q,bcread,mdone,rundot,VAFG-alloc,VDAG-alloc,mergeTime_ms,OPS-FU,freq,OPS-Other,dag,VPCU-alloc,run-proute,dupra,runp2p_rbw,split-thread,vfifo,trace,slink,pir_sha,clock,runhybrid_rbw,argin,word,runproute_time,runhybrid_time,PMU_Total,argout,mapping,start-id,fifo-depth,retime-local,OPS-Flt,rtelm,stat,module
mesh,65536,,False,4,True,True,True,,16,0:45.36,5,False,1,2,0,195,2,False,True,True,12,False,,True,,200,100,,20,True,0.16kHz,1,2af7980b,4,40,,MyDesign,route_min_directed_valient,3,0,False,2,12,,db,,2,True,,6,False,False,False,False,40,0,False,True,Tst,False,True,-i100 -p100 -t1 -d100,False,20,4,6,route_min_directed_valient,512,0,True,25.223171889838554,100.0,0:01.23,2,AccelMain,False,,False,True,False,dfs,H-hop,6,,,4,StreamInfLogReg_4,True,checkerboard,3,2020-02-18 18:02:45 -0800,pirTest,,True,DDR4,True,False,,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,False,True,2,hybrid,27.626387161,True,True,True,0,True,False,dor,,,0.0,bfs,False,2,False,10,1,True,True,True,1,0,,,1000000000.0,,True,10,False,False,0.0,1,4,False,4,600cf90d,1000000000,,6,32,,,200,4,True,0,16,False,,True,True,False
mesh,65536,,False,4,True,True,True,,16,0:30.71,5,False,1,2,0,195,6,False,True,True,12,False,,True,,200,100,,20,True,0.26kHz,1,2af7980b,4,40,,MyDesign,route_min_directed_valient,3,0,False,2,12,,db,,2,True,,6,False,False,False,False,40,0,False,True,Tst,False,True,-i100 -p100 -t1 -d100,False,20,7,6,route_min_directed_valient,512,0,True,25.223171889838554,100.0,0:00.75,2,AccelMain,False,,False,True,False,dfs,H-hop,6,,,4,StreamInfLogReg_5,True,checkerboard,3,2020-02-18 18:02:45 -0800,pirTest,,True,DDR4,True,False,,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,False,True,2,hybrid,40.534457285,True,True,True,0,True,False,dor,,,0.0,bfs,False,2,False,3,1,True,True,True,1,0,,,1000000000.0,,True,10,False,False,0.0,1,4,False,4,600cf90d,1000000000,,6,32,,,200,4,True,0,16,False,,True,True,False
mesh,65536,,False,4,True,True,True,,16,0:27.15,5,False,1,2,0,566,2,False,True,True,3,False,,True,,200,100,,20,True,0.68kHz,1,2af7980b,4,40,,MyDesign,route_min_directed_valient,3,0,False,2,3,,db,,3,True,,6,False,False,False,False,40,0,False,True,Tst,False,True,-i100 -p100 -t1 -d100,False,20,2,6,route_min_directed_valient,512,0,True,39.436488748372696,98.58657243816255,0:00.83,2,AccelMain,False,,False,True,False,dfs,H-hop,6,,,4,StreamInfLogReg_6,True,checkerboard,3,2020-02-18 18:02:45 -0800,pirTest,,True,DDR4,True,False,,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,False,True,2,hybrid,17.155066863,True,True,True,0,True,False,dor,,,0.0,bfs,False,2,False,3,1,True,True,True,1,0,,,1000000000.0,,True,4,False,False,0.0,1,4,False,4,600cf90d,1000000000,,6,32,,,200,4,True,0,16,False,,True,True,False
mesh,65536,,False,4,True,True,True,,16,1:36.96,5,False,1,2,0,4265,5,False,True,True,12,False,,True,,200,100,,20,True,3.36kHz,1,2af7980b,4,40,,MyDesign,route_min_directed_valient,9,0,False,2,12,,db,,9,True,,6,False,False,False,False,40,0,False,True,Tst,False,True,-i100 -p100 -t1 -d100,False,20,8,6,route_min_directed_valient,512,0,True,35.76583923747388,97.20984759671747,0:01.27,2,AccelMain,False,,False,True,False,dfs,H-hop,6,,,4,StreamInfNN_0,True,checkerboard,9,2020-02-18 18:02:45 -0800,pirTest,,True,DDR4,True,False,,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,False,True,2,hybrid,54.536107727,True,True,True,0,True,False,dor,,,0.0,bfs,False,2,False,9,1,True,True,True,1,0,,,1000000000.0,,True,10,False,False,0.0,1,4,False,4,600cf90d,1000000000,,6,32,,,200,4,True,0,16,False,,True,True,False
mesh,65536,,False,4,True,True,True,,16,2:36.65,5,False,1,2,0,2217,14,False,True,True,26,False,,True,,200,100,,20,True,0.86kHz,1,2af7980b,4,40,,MyDesign,route_min_directed_valient,11,0,False,2,26,,db,,11,True,,6,False,False,False,False,40,0,False,True,Tst,False,True,-i100 -p100 -t1 -d100,False,20,15,6,route_min_directed_valient,512,0,True,38.03024063069954,94.63238610735227,0:02.59,2,AccelMain,False,,False,True,False,dfs,H-hop,6,,,4,StreamInfNN_1,True,checkerboard,11,2020-02-18 18:02:45 -0800,pirTest,,True,DDR4,True,False,,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,False,True,2,hybrid,130.414360874,True,True,True,0,True,False,dor,,,0.0,bfs,False,2,False,13,1,True,True,True,1,0,,,1000000000.0,,True,18,False,False,0.0,1,4,False,4,600cf90d,1000000000,,6,32,,,200,4,True,0,16,False,,True,True,False
mesh,65536,,False,4,True,True,True,,16,1:09.08,5,False,1,2,0,16594,6,False,True,True,14,False,,True,,200,100,,20,True,3.9kHz,1,2af7980b,4,40,,MyDesign,route_min_directed_valient,9,0,False,2,14,,db,,9,True,,6,False,False,False,False,40,0,False,True,Tst,False,True,-i100 -p100 -t1 -d100,False,20,9,6,route_min_directed_valient,512,0,True,22.93587274559633,99.03579607086898,0:04.25,2,AccelMain,False,,False,True,False,dfs,H-hop,6,,,4,StreamInfNN_2,True,checkerboard,9,2020-02-18 18:02:45 -0800,pirTest,,True,DDR4,True,False,,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,False,True,2,hybrid,42.03772486,True,True,True,0,True,False,dor,,,0.0,bfs,False,2,False,9,1,True,True,True,1,0,,,1000000000.0,,True,11,False,False,0.0,1,4,False,4,600cf90d,1000000000,,6,32,,,200,4,True,0,16,False,,True,True,False
mesh,65536,,False,4,True,True,True,,16,2:01.84,5,False,1,2,0,16564,10,False,True,True,21,False,,True,,200,100,,20,True,1.73kHz,1,2af7980b,4,40,,MyDesign,route_min_directed_valient,9,0,False,2,21,,db,,9,True,,6,False,False,False,False,40,0,False,True,Tst,False,True,-i100 -p100 -t1 -d100,False,20,12,6,route_min_directed_valient,512,0,True,19.317296432818615,99.21516541898092,0:09.56,2,AccelMain,False,,False,True,False,dfs,H-hop,6,,,4,StreamInfNN_3,True,checkerboard,9,2020-02-18 18:02:45 -0800,pirTest,,True,DDR4,True,False,,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,False,True,2,hybrid,43.267177038,True,True,True,0,True,False,dor,,,0.0,bfs,False,2,False,9,1,True,True,True,1,0,,,1000000000.0,,True,14,False,False,0.0,1,4,False,4,600cf90d,1000000000,,6,32,,,200,4,True,0,16,False,,True,True,False
mesh,65536,,False,4,True,True,True,,16,2:01.16,5,False,1,2,0,8372,23,False,True,True,41,False,,True,,200,100,,20,True,0.93kHz,1,2af7980b,4,40,,MyDesign,route_min_directed_valient,11,0,False,2,41,,db,,11,True,,6,False,False,False,False,40,0,False,True,Tst,False,True,-i100 -p100 -t1 -d100,False,20,20,6,route_min_directed_valient,512,0,True,21.93628968991288,98.66220735785953,0:08.97,2,AccelMain,False,,False,True,False,dfs,H-hop,6,,,4,StreamInfNN_4,True,checkerboard,11,2020-02-18 18:02:45 -0800,pirTest,,True,DDR4,True,False,,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,False,True,2,hybrid,86.974627643,True,True,True,0,True,False,dor,,,0.0,bfs,False,2,False,12,1,True,True,True,1,0,,,1000000000.0,,True,26,False,False,0.0,1,4,False,4,600cf90d,1000000000,,6,32,,,200,4,True,0,16,False,,True,True,False
mesh,65536,,False,4,True,True,True,,16,1:48.73,5,False,1,2,0,1160,11,False,True,True,22,False,,True,,200,100,,20,True,0.93kHz,1,2af7980b,4,40,,MyDesign,route_min_directed_valient,11,0,False,2,22,,db,,11,True,,6,False,False,False,False,40,0,False,True,Tst,False,True,-i100 -p100 -t1 -d100,False,20,13,6,route_min_directed_valient,512,0,True,36.406739811912225,94.13793103448276,0:01.25,2,AccelMain,False,,False,True,False,dfs,H-hop,6,,,4,StreamInfNN_5,True,checkerboard,11,2020-02-18 18:02:45 -0800,pirTest,,True,DDR4,True,False,,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,False,True,2,hybrid,99.559242584,True,True,True,0,True,False,dor,,,0.0,bfs,False,2,False,12,1,True,True,True,1,0,,,1000000000.0,,True,16,False,False,0.0,1,4,False,4,600cf90d,1000000000,,6,32,,,200,4,True,0,16,False,,True,True,False
mesh,65536,,False,4,True,True,True,,16,1:24.08,5,False,1,2,0,4271,2,False,True,True,12,False,,True,,200,100,,20,True,3.31kHz,1,2af7980b,4,40,,MyDesign,route_min_directed_valient,9,0,False,2,12,,db,,9,True,,6,False,False,False,False,40,0,False,True,Tst,False,True,-i100 -p100 -t1 -d100,False,20,11,6,route_min_directed_valient,512,0,True,35.718648519336675,97.07328494497776,0:01.29,2,AccelMain,False,,False,True,False,dfs,H-hop,6,,,4,StreamInfNN_6,True,checkerboard,9,2020-02-18 18:02:45 -0800,pirTest,,True,DDR4,True,False,,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,False,True,2,hybrid,47.523891701,True,True,True,0,True,False,dor,,,0.0,bfs,False,2,False,9,1,True,True,True,1,0,,,1000000000.0,,True,10,False,False,0.0,1,4,False,4,600cf90d,1000000000,,6,32,,,200,4,True,0,16,False,,True,True,False
mesh,65536,,False,4,True,True,True,,16,1:37.81,5,False,1,2,0,4271,2,False,True,True,12,False,,True,,200,100,,20,True,2.45kHz,1,2af7980b,4,40,,MyDesign,route_min_directed_valient,9,0,False,2,12,,db,,9,True,,6,False,False,False,False,40,0,False,True,Tst,False,True,-i100 -p100 -t1 -d100,False,20,11,6,route_min_directed_valient,512,0,True,35.718648519336675,97.07328494497776,0:01.74,2,AccelMain,False,,False,True,False,dfs,H-hop,6,,,4,StreamInfNN_7,True,checkerboard,9,2020-02-18 18:02:45 -0800,pirTest,,True,DDR4,True,False,,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,False,True,2,hybrid,78.406383738,True,True,True,0,True,False,dor,,,0.0,bfs,False,2,False,9,1,True,True,True,1,0,,,1000000000.0,,True,10,False,False,0.0,1,4,False,4,600cf90d,1000000000,,6,32,,,200,4,True,0,16,False,,True,True,False
mesh,65536,,False,4,True,True,True,,16,1:14.93,5,False,1,2,0,593,1,False,True,True,6,False,,True,,200,100,,20,True,0.65kHz,1,2af7980b,4,40,,MyDesign,route_min_directed_valient,5,0,False,2,6,,db,,5,True,,6,False,False,False,False,40,0,False,True,Tst,False,True,-i100 -p100 -t1 -d100,False,20,6,6,route_min_directed_valient,512,0,True,49.83136593591905,94.09780775716695,0:00.91,2,AccelMain,False,,False,True,False,dfs,H-hop,6,,,4,StreamInfSVM_0,True,checkerboard,5,2020-02-18 18:02:45 -0800,pirTest,,True,DDR4,True,False,,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,False,True,2,hybrid,34.631620907,True,True,True,0,True,False,dor,,,0.0,bfs,False,2,False,5,1,True,True,True,1,0,,,1000000000.0,,True,6,False,False,0.0,1,4,False,4,600cf90d,1000000000,,6,32,,,200,4,True,0,16,False,,True,True,False
mesh,65536,,False,4,True,True,True,,16,1:22.93,5,False,1,2,0,337,4,False,True,True,14,False,,True,,200,100,,20,True,0.31kHz,1,2af7980b,4,40,,MyDesign,route_min_directed_valient,5,0,False,2,14,,db,,5,True,,6,False,False,False,False,40,0,False,True,Tst,False,True,-i100 -p100 -t1 -d100,False,20,11,6,route_min_directed_valient,512,0,True,52.89092707490334,96.14243323442136,0:01.08,2,AccelMain,False,,False,True,False,dfs,H-hop,6,,,4,StreamInfSVM_1,True,checkerboard,5,2020-02-18 18:02:45 -0800,pirTest,,True,DDR4,True,False,,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,False,True,2,hybrid,75.674231532,True,True,True,0,True,False,dor,,,0.0,bfs,False,2,False,5,1,True,True,True,1,0,,,1000000000.0,,True,10,False,False,0.0,1,4,False,4,600cf90d,1000000000,,6,32,,,200,4,True,0,16,False,,True,True,False
mesh,65536,,False,4,True,True,True,,16,0:36.53,5,False,1,2,0,1105,1,False,True,True,7,False,,True,,200,100,,20,True,1.91kHz,1,2af7980b,4,40,,MyDesign,route_min_directed_valient,5,0,False,2,7,,db,,5,True,,6,False,False,False,False,40,0,False,True,Tst,False,True,-i100 -p100 -t1 -d100,False,20,7,6,route_min_directed_valient,512,0,True,38.228332753219625,97.1945701357466,0:00.58,2,AccelMain,False,,False,True,False,dfs,H-hop,6,,,4,StreamInfSVM_3,True,checkerboard,5,2020-02-18 18:02:45 -0800,pirTest,,True,DDR4,True,False,,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,False,True,2,hybrid,16.248386989,True,True,True,0,True,False,dor,,,0.0,bfs,False,2,False,5,1,True,True,True,1,0,,,1000000000.0,,True,6,False,False,0.0,1,4,False,4,600cf90d,1000000000,,6,32,,,200,4,True,0,16,False,,True,True,False
mesh,65536,,False,4,True,True,True,,16,1:59.33,5,False,1,2,0,593,4,False,True,True,14,False,,True,,200,100,,20,True,0.71kHz,1,2af7980b,4,40,,MyDesign,route_min_directed_valient,5,0,False,2,14,,db,,5,True,,6,False,False,False,False,40,0,False,True,Tst,False,True,-i100 -p100 -t1 -d100,False,20,11,6,route_min_directed_valient,512,0,True,42.40380193162655,97.80775716694772,0:00.83,2,AccelMain,False,,False,True,False,dfs,H-hop,6,,,4,StreamInfSVM_4,True,checkerboard,5,2020-02-18 18:02:45 -0800,pirTest,,True,DDR4,True,False,,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,False,True,2,hybrid,46.050571238,True,True,True,0,True,False,dor,,,0.0,bfs,False,2,False,5,1,True,True,True,1,0,,,1000000000.0,,True,10,False,False,0.0,1,4,False,4,600cf90d,1000000000,,6,32,,,200,4,True,0,16,False,,True,True,False
mesh,65536,,False,4,True,True,True,,16,1:05.02,5,False,1,2,0,220,6,False,True,True,21,False,,True,,200,100,,20,True,0.33kHz,1,2af7980b,4,40,,MyDesign,route_min_directed_valient,6,0,False,2,21,,db,,5,True,,6,False,False,False,False,40,0,False,True,Tst,False,True,-i100 -p100 -t1 -d100,False,20,8,6,route_min_directed_valient,512,0,True,49.376321353065535,100.0,0:00.66,2,AccelMain,False,,False,True,False,dfs,H-hop,6,,,4,StreamInfSVM_5,True,checkerboard,6,2020-02-18 18:02:45 -0800,pirTest,,True,DDR4,True,False,,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,False,True,2,hybrid,34.087865318,True,True,True,0,True,False,dor,,,0.0,bfs,False,2,False,15,1,True,True,True,1,0,,,1000000000.0,,True,18,False,False,0.0,1,4,False,4,600cf90d,1000000000,,6,32,,,200,4,True,0,16,False,,True,True,False
mesh,65536,,False,4,True,True,True,,16,0:22.02,5,False,1,2,0,25,0,False,True,True,1,False,,True,,200,100,,20,True,0.02kHz,1,2af7980b,4,40,,MyDesign,route_min_directed_valient,,0,False,2,1,,db,,,True,,6,False,False,False,False,40,0,False,True,Tst,False,True,-i100 -p100 -t1 -d100,False,20,0,6,route_min_directed_valient,512,0,True,37.6,100.0,0:01.09,2,AccelMain,False,,False,True,False,dfs,H-hop,6,,,4,StreamSimple_0,True,checkerboard,,2020-02-18 18:02:45 -0800,pirTest,,True,DDR4,True,False,,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,False,True,2,hybrid,21.000971951,True,True,True,0,True,False,dor,,,0.0,bfs,False,2,False,1,1,True,True,True,1,0,,,1000000000.0,,True,1,False,False,0.0,1,4,False,4,600cf90d,1000000000,,6,32,,,200,4,True,0,16,False,,True,True,False
mesh,65536,,False,4,True,True,True,,16,0:25.66,5,False,1,2,0,181,1,False,True,True,4,False,,True,,200,100,,20,True,0.2kHz,1,2af7980b,4,40,,MyDesign,route_min_directed_valient,2,0,False,2,4,,db,,2,True,,6,False,False,False,False,40,0,False,True,Tst,False,True,-i100 -p100 -t1 -d100,False,20,4,6,route_min_directed_valient,512,0,True,42.66421117249847,100.0,0:00.92,2,AccelMain,False,,False,True,False,dfs,H-hop,6,,,4,StreamSumFields_0,True,checkerboard,2,2020-02-18 18:02:45 -0800,pirTest,,True,DDR4,True,False,,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,False,True,2,hybrid,18.551379086,True,True,True,0,True,False,dor,,,0.0,bfs,False,2,False,2,1,True,True,True,1,0,,,1000000000.0,,True,4,False,False,0.0,1,4,False,4,600cf90d,1000000000,,6,32,,,200,4,True,0,16,False,,True,True,False
mesh,65536,,False,4,True,True,True,,16,1:09.42,5,False,1,2,0,179,4,False,True,True,10,False,,True,,200,100,,20,True,0.11kHz,1,2af7980b,4,40,,MyDesign,route_min_directed_valient,2,0,False,2,10,,db,,2,True,,6,False,False,False,False,40,0,False,True,Tst,False,True,-i100 -p100 -t1 -d100,False,20,7,6,route_min_directed_valient,512,0,True,34.15439309294057,100.0,0:01.67,2,AccelMain,False,,False,True,False,dfs,H-hop,6,,,4,StreamSumFields_1,True,checkerboard,2,2020-02-18 18:02:45 -0800,pirTest,,True,DDR4,True,False,,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,False,True,2,hybrid,49.755083059,True,True,True,0,True,False,dor,,,0.0,bfs,False,2,False,2,1,True,True,True,1,0,,,1000000000.0,,True,6,False,False,0.0,1,4,False,4,600cf90d,1000000000,,6,32,,,200,4,True,0,16,False,,True,True,False
mesh,65536,,False,4,True,True,True,,16,1:36.07,5,False,1,2,0,1189,5,False,True,True,14,False,,True,,200,100,,20,True,1.28kHz,1,2af7980b,4,40,,MyDesign,route_min_directed_valient,10,0,False,2,14,,db,,10,True,,6,False,False,False,False,40,0,False,True,Tst,False,True,-i100 -p100 -t1 -d100,False,20,9,6,route_min_directed_valient,512,0,True,8.415376243011924,50.29436501261564,0:00.93,2,AccelMain,False,,False,True,False,dfs,H-hop,6,,,4,StreamTrainLogReg_0,True,checkerboard,10,2020-02-18 18:02:45 -0800,pirTest,,True,DDR4,True,False,,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,False,True,2,hybrid,49.140312216,True,True,True,0,True,False,dor,,,0.0,bfs,False,2,False,10,1,True,True,True,1,0,,,1000000000.0,,True,10,False,False,0.0,1,4,False,4,600cf90d,1000000000,,6,32,,,200,4,True,0,16,False,,True,True,False
mesh,65536,,False,4,True,True,True,,16,2:30.02,5,False,1,2,0,1187,8,False,True,True,20,False,,True,,200,100,,20,True,1.5kHz,1,2af7980b,4,40,,MyDesign,route_min_directed_valient,10,0,False,2,20,,db,,10,True,,6,False,False,False,False,40,0,False,True,Tst,False,True,-i100 -p100 -t1 -d100,False,20,12,6,route_min_directed_valient,512,0,True,7.5879902649068605,50.37910699241786,0:00.79,2,AccelMain,False,,False,True,False,dfs,H-hop,6,,,4,StreamTrainLogReg_1,True,checkerboard,10,2020-02-18 18:02:45 -0800,pirTest,,True,DDR4,True,False,,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,False,True,2,hybrid,63.741206617,True,True,True,0,True,False,dor,,,0.0,bfs,False,2,False,10,1,True,True,True,1,0,,,1000000000.0,,True,12,False,False,0.0,1,4,False,4,600cf90d,1000000000,,6,32,,,200,4,True,0,16,False,,True,True,False
mesh,65536,,False,4,True,True,True,,16,1:45.13,5,False,1,2,0,1185,8,False,True,True,20,False,,True,,200,100,,20,True,1.36kHz,1,2af7980b,4,40,,MyDesign,route_min_directed_valient,10,0,False,2,20,,db,,10,True,,6,False,False,False,False,40,0,False,True,Tst,False,True,-i100 -p100 -t1 -d100,False,20,12,6,route_min_directed_valient,512,0,True,7.645800820761806,70.46413502109705,0:00.87,2,AccelMain,False,,False,True,False,dfs,H-hop,6,,,4,StreamTrainLogReg_2,True,checkerboard,10,2020-02-18 18:02:45 -0800,pirTest,,True,DDR4,True,False,,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,False,True,2,hybrid,73.692398728,True,True,True,0,True,False,dor,,,0.0,bfs,False,2,False,10,1,True,True,True,1,0,,,1000000000.0,,True,12,False,False,0.0,1,4,False,4,600cf90d,1000000000,,6,32,,,200,4,True,0,16,False,,True,True,False
mesh,65536,,False,4,True,True,True,,16,1:21.56,5,False,1,2,0,1183,11,False,True,True,26,False,,True,,200,100,,20,True,1.21kHz,1,2af7980b,4,40,,MyDesign,route_min_directed_valient,10,0,False,2,26,,db,,10,True,,6,False,False,False,False,40,0,False,True,Tst,False,True,-i100 -p100 -t1 -d100,False,20,15,6,route_min_directed_valient,512,0,True,6.910671745836582,70.5832628909552,0:00.98,2,AccelMain,False,,False,True,False,dfs,H-hop,6,,,4,StreamTrainLogReg_3,True,checkerboard,10,2020-02-18 18:02:45 -0800,pirTest,,True,DDR4,True,False,,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,False,True,2,hybrid,56.371845774,True,True,True,0,True,False,dor,,,0.0,bfs,False,2,False,10,1,True,True,True,1,0,,,1000000000.0,,True,14,False,False,0.0,1,4,False,4,600cf90d,1000000000,,6,32,,,200,4,True,0,16,False,,True,True,False
mesh,65536,,False,4,True,True,True,,16,1:42.49,5,False,1,2,0,1193,13,False,True,True,28,False,,True,,200,100,,20,True,0.86kHz,1,2af7980b,4,40,,MyDesign,route_min_directed_valient,11,0,False,2,28,,db,,10,True,,6,False,False,False,False,40,0,False,True,Tst,False,True,-i100 -p100 -t1 -d100,False,20,15,6,route_min_directed_valient,512,0,True,6.211027743135771,69.99161777032691,0:01.38,2,AccelMain,False,,False,True,False,dfs,H-hop,6,,,4,StreamTrainLogReg_4,True,checkerboard,11,2020-02-18 18:02:45 -0800,pirTest,,True,DDR4,True,False,,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,False,True,2,hybrid,167.531321704,True,True,True,0,True,False,dor,,,0.0,bfs,False,2,False,11,1,True,True,True,1,0,,,1000000000.0,,True,18,False,False,0.0,1,4,False,4,600cf90d,1000000000,,6,32,,,200,4,True,0,16,False,,True,True,False
