VPCU-alloc,runhybrid_pass,notFit,VMC,MC_Total,OPS-FU,VMC-alloc,prtime,vcLimit,runhybrid_complete,VAFG-split,VPCU,maketst_time,vlink,runhybrid_rbw,pir_sha,pattern,runp2p_success,succeeded,app,genpir_err,OPS-Fix,OPS-Other,PMU,PCU,runhybrid_cycle,VAFG,VDAG,VAFG-alloc,DAG,runhybrid_success,row,VPMU-alloc,simfreq,VBB,runp2p_wbw,OPS-All,VPMU-split,gentst_time,VBB-alloc,VPCU-split,VDAG-alloc,runp2p_cycle,genpir,runp2p_err,runp2p_rbw,runp2p_complete,runp2p_dram_power,runhybrid_wbw,slink,runhybrid_dram_power,VBB-split,maketst_err,MC,PCU_Total,VDAG-split,time,runhybrid_deadlock,VPMU,mergeTime_ms,col,runproute_err,runp2p_time,runproute_time,runhybrid_time,PMU_Total,gentst_err,DAG_Total,VMC-split,pirArgs,maxActive,freq,OPS-Flt,algo,runp2p_pass,OPS-Prog FU,runp2p_deadlock,project,runhybrid_err,avgActive,spatial_sha,backend
8,,,2,40,,2,,,False,1,12,1:17.99,,,d86e20f2,,False,False,StreamTrainTest_0,,,,3,10,,1,0,1,2,False,20,3,1.75kHz,,0.0,,3,24.037762817,,12,0,1421,True,"Assertion fail:
",0.0,False,,,,,,,2,200,0,2019-12-13 12:52:06 -0800,False,3,,20,,0:00.81,,,200,,40,2,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",9.500351864883884,1000000000.0,,,True,,True,pirTest,,3.5679099225897257,10f10351,Tst
2,,,,40,"2112 OP, 25.76 GOPS",,,,False,1,2,0:35.28,,,d86e20f2,,True,True,SumSquare_0,,"1088 OP, 13.27 GOPS","2048 OP, 24.98 GOPS",1,0,,1,0,1,1,False,20,,0.19kHz,,0.0,"3136 OP, 38.24 GOPS",,8.383922416,,2,0,82,True,,0.0,True,,,,,,,0,200,0,2019-12-13 12:52:06 -0800,False,,,20,,0:00.44,,,200,,40,,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",78.04878048780488,1000000000.0,,,True,"1056 OP, 12.88 GOPS",False,pirTest,,29.878048780487806,10f10351,Tst
2,,,,40,"2112 OP, 2.03 GOPS",,,,False,1,2,0:32.04,,,d86e20f2,,True,True,SumSquare_1,,"1088 OP, 1.04 GOPS","2048 OP, 1.97 GOPS",2,0,,1,0,1,0,False,20,,2.0kHz,,0.0,"3136 OP, 3.01 GOPS",,8.671225403,,2,0,1042,True,,0.0,True,,,,,,,0,200,0,2019-12-13 12:52:06 -0800,False,,,20,,0:00.52,,,200,,40,,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",98.2725527831094,1000000000.0,,,True,"1056 OP, 1.01 GOPS",False,pirTest,,25.383877159309023,10f10351,Tst
2,,,,40,"2176 OP, 5.88 GOPS",,,,False,1,2,0:32.67,,,d86e20f2,,True,True,SumSquare_2,,"1120 OP, 3.03 GOPS","2112 OP, 5.71 GOPS",1,0,,1,0,1,1,False,20,,0.77kHz,,0.0,"3232 OP, 8.74 GOPS",,8.393041651,,2,0,370,True,,0.0,True,,,,,,,0,200,0,2019-12-13 12:52:06 -0800,False,,,20,,0:00.48,,,200,,40,,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",95.13513513513513,1000000000.0,,,True,"1088 OP, 2.94 GOPS",False,pirTest,,26.08108108108108,10f10351,Tst
3,,,,40,"2096 OP, 3.95 GOPS",,,,False,1,3,0:30.67,,,d86e20f2,,True,True,SumSquare_3,,"1072 OP, 2.02 GOPS","2048 OP, 3.86 GOPS",3,0,,1,0,1,0,False,20,,0.98kHz,,0.0,"3120 OP, 5.89 GOPS",,8.888481831,,3,0,530,True,,0.0,True,,,,,,,0,200,0,2019-12-13 12:52:06 -0800,False,,,20,,0:00.54,,,200,,40,,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",96.60377358490567,1000000000.0,,,True,"1056 OP, 1.99 GOPS",False,pirTest,,39.320754716981135,10f10351,Tst
3,,,,40,"2160 OP, 11.13 GOPS",,,,False,1,3,0:31.40,,,d86e20f2,,True,True,SumSquare_5,,"1104 OP, 5.69 GOPS","2112 OP, 10.89 GOPS",2,0,,1,0,1,1,False,20,,0.47kHz,,0.0,"3216 OP, 16.58 GOPS",,9.745228004,,3,0,194,True,,0.0,True,,,,,,,0,200,0,2019-12-13 12:52:06 -0800,False,,,20,,0:00.41,,,200,,40,,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",90.72164948453609,1000000000.0,,,True,"1088 OP, 5.61 GOPS",False,pirTest,,38.144329896907216,10f10351,Tst
6,,,4,40,"37088 OP, 166.31 GOPS",4,,,False,1,8,1:01.15,,,d86e20f2,,True,True,TPCHQ6_0,,"15584 OP, 69.88 GOPS","21504 OP, 96.43 GOPS",4,3,,1,0,1,5,False,20,4,0.52kHz,,0.0,"37088 OP, 166.31 GOPS",4,19.173044429,,8,0,223,True,,73.4709,True,,,,,,,4,200,0,2019-12-13 12:52:06 -0800,False,4,,20,,0:00.43,,,200,,40,4,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",28.699551569506728,1000000000.0,,,True,"19664 OP, 88.18 GOPS",False,pirTest,,23.87232920073859,10f10351,Tst
6,,,4,40,"28896 OP, 24.70 GOPS",4,,,False,1,8,0:52.49,,,d86e20f2,,True,True,TPCHQ6_1,,"7392 OP, 6.32 GOPS","21504 OP, 18.38 GOPS",4,8,,1,0,1,0,False,20,4,2.6kHz,,0.0,"28896 OP, 24.70 GOPS",4,19.128632507,,8,0,1170,True,,14.0034,True,,,,,,,4,200,0,2019-12-13 12:52:06 -0800,False,4,,20,,0:00.45,,,200,,40,4,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",87.52136752136752,1000000000.0,,,True,"11472 OP, 9.81 GOPS",False,pirTest,,64.22748191978961,10f10351,Tst
11,,,8,40,"37080 OP, 134.84 GOPS",8,,,False,1,15,1:45.33,,,d86e20f2,,True,True,TPCHQ6_2,,"15576 OP, 56.64 GOPS","21504 OP, 78.20 GOPS",8,6,,1,0,1,9,False,20,8,0.51kHz,,0.0,"37080 OP, 134.84 GOPS",8,26.335113897,,15,0,275,True,,59.5782,True,,,,,,,8,200,0,2019-12-13 12:52:06 -0800,False,8,,20,,0:00.54,,,200,,40,8,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",11.636363636363637,1000000000.0,,,True,"19664 OP, 71.51 GOPS",False,pirTest,,10.081118881118881,10f10351,Tst
11,,,8,40,"28888 OP, 43.51 GOPS",8,,,False,1,15,1:23.39,,,d86e20f2,,True,True,TPCHQ6_3,,"7384 OP, 11.12 GOPS","21504 OP, 32.39 GOPS",8,15,,1,0,1,0,False,20,8,1.21kHz,,0.0,"28888 OP, 43.51 GOPS",8,27.411264897,,15,0,664,True,,24.6747,True,,,,,,,8,200,0,2019-12-13 12:52:06 -0800,False,8,,20,,0:00.55,,,200,,40,8,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",77.10843373493977,1000000000.0,,,True,"11472 OP, 17.28 GOPS",False,pirTest,,60.02581755593803,10f10351,Tst
21,,,16,40,"37076 OP, 152.58 GOPS",16,,,False,1,29,2:43.27,,,d86e20f2,,True,True,TPCHQ6_4,,"15572 OP, 64.08 GOPS","21504 OP, 88.49 GOPS",16,12,,1,0,1,17,False,20,16,0.44kHz,,0.0,"37076 OP, 152.58 GOPS",16,56.433197216,,29,0,243,True,,67.4239,True,,,,,,,16,200,0,2019-12-13 12:52:06 -0800,False,16,,20,,0:00.55,,,200,,40,16,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",6.584362139917696,1000000000.0,,,True,"19664 OP, 80.92 GOPS",False,pirTest,,5.826123586403551,10f10351,Tst
24,,,12,40,"47868 OP, 166.79 GOPS",12,,,False,1,38,2:20.57,,,d86e20f2,,True,True,TPCHQ6_5,,"17520 OP, 61.05 GOPS","30348 OP, 105.74 GOPS",12,25,,1,0,1,13,False,20,12,0.54kHz,,0.0,"47868 OP, 166.79 GOPS",12,59.949113551,,38,0,287,True,,57.0871,True,,,,,,,12,200,0,2019-12-13 12:52:06 -0800,False,12,,20,,0:00.53,,,200,,40,12,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",8.362369337979095,1000000000.0,,,True,"22134 OP, 77.12 GOPS",False,pirTest,,7.424283034039131,10f10351,Tst
30,,,8,40,"238590 OP, 27.65 GOPS",8,,,False,1,40,2:44.77,,,d86e20f2,,True,True,TiledPageRank_0,,"89903 OP, 10.42 GOPS","148819 OP, 17.24 GOPS",9,15,,1,0,1,22,False,20,6,4.21kHz,,0.0593279,"238722 OP, 27.66 GOPS",6,57.688614559,,40,0,8630,True,,14.3054,True,,,,,,,8,200,0,2019-12-13 12:52:06 -0800,False,6,,20,,0:02.05,,,200,,40,8,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",84.5422943221321,1000000000.0,,,True,"102053 OP, 11.83 GOPS",False,pirTest,,17.202780996523753,10f10351,Tst
30,,,8,40,"596202 OP, 78.84 GOPS",8,,,False,1,43,3:01.33,,,d86e20f2,,True,True,TiledPageRank_1,,"147329 OP, 19.48 GOPS","449005 OP, 59.38 GOPS",8,21,,1,0,1,20,False,20,6,3.86kHz,,0.067707,"596334 OP, 78.86 GOPS",6,63.75812142,,43,0,7562,True,,13.4483,True,,,,,,,8,200,0,2019-12-13 12:52:06 -0800,False,6,,20,,0:01.96,,,200,,40,8,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",96.48241206030151,1000000000.0,,,True,"160478 OP, 21.22 GOPS",False,pirTest,,14.743882999635447,10f10351,Tst
48,,,11,40,"600522 OP, 146.50 GOPS",11,,,False,1,78,4:44.18,,,d86e20f2,,True,True,TiledPageRank_2,,"148417 OP, 36.21 GOPS","452237 OP, 110.33 GOPS",14,40,,1,0,1,33,False,20,9,1.99kHz,,0.124909,"600654 OP, 146.54 GOPS",9,99.041155126,,78,0,4099,True,,21.9214,True,,,,,,,11,200,0,2019-12-13 12:52:06 -0800,False,9,,20,,0:02.06,,,200,,40,11,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",89.38765552573798,1000000000.0,,,True,"160542 OP, 39.17 GOPS",False,pirTest,,16.838089224467538,10f10351,Tst
190,,,38,40,"882296 OP, 543.62 GOPS",38,,,False,1,328,59:26.55,,,d86e20f2,,True,True,TiledPageRank_3,,"227686 OP, 140.29 GOPS","654777 OP, 403.44 GOPS",124,200,,1,0,1,40,False,20,36,0.38kHz,,0.315465,"882463 OP, 543.72 GOPS",36,738.939711118,,328,0,1623,True,,37.0672,True,,,,,,,38,200,0,2019-12-13 12:52:06 -0800,False,36,,20,,0:04.30,,,200,,40,38,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",95.00924214417745,1000000000.0,,,True,"246239 OP, 151.72 GOPS",False,pirTest,,15.162729347411497,10f10351,Tst
30,,,8,40,"477116 OP, 27.85 GOPS",8,,,False,1,40,2:36.98,,,d86e20f2,,True,True,TiledPageRank_4,,"179806 OP, 10.50 GOPS","297574 OP, 17.37 GOPS",9,15,,1,0,1,22,False,20,6,5.63kHz,,0.0597782,"477380 OP, 27.87 GOPS",6,58.254036894,,40,0,17130,True,,14.4813,True,,,,,,,8,200,0,2019-12-13 12:52:06 -0800,False,6,,20,,0:03.04,,,200,,40,8,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",85.18388791593695,1000000000.0,,,True,"204106 OP, 11.92 GOPS",False,pirTest,,17.32774580935702,10f10351,Tst
4,,,1,40,"900 OP, 10.34 GOPS",1,,,False,1,5,0:38.58,,,d86e20f2,,True,True,UnalignLoad_0,,"260 OP, 2.99 GOPS","640 OP, 7.36 GOPS",1,3,,1,0,1,2,False,20,1,0.17kHz,,0.0,"900 OP, 10.34 GOPS",1,12.555817035,,5,0,87,True,,2.94253,True,,,,,,,1,200,0,2019-12-13 12:52:06 -0800,False,1,,20,,0:00.52,,,200,,40,1,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",18.39080459770115,1000000000.0,,,True,"176 OP, 2.02 GOPS",False,pirTest,,13.218390804597702,10f10351,Tst
10,,,3,40,"1510 OP, 19.11 GOPS",3,,,False,1,15,0:54.13,,,d86e20f2,,True,True,UnalignLoad_1,,"386 OP, 4.89 GOPS","1124 OP, 14.23 GOPS",3,11,,1,0,1,4,False,20,3,0.17kHz,,0.0,"1510 OP, 19.11 GOPS",3,21.42576632,,15,0,79,True,,3.24051,True,,,,,,,3,200,0,2019-12-13 12:52:06 -0800,False,3,,20,,0:00.47,,,200,,40,3,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",10.126582278481013,1000000000.0,,,True,"268 OP, 3.39 GOPS",False,pirTest,,8.523206751054852,10f10351,Tst
16,,,3,40,"73152 OP, 244.66 GOPS",3,,,False,1,16,1:32.72,,,d86e20f2,,True,True,UnalignParTest_0,,"15040 OP, 50.30 GOPS","58496 OP, 195.64 GOPS",7,10,,1,0,1,6,False,20,7,0.62kHz,,54.796,"73536 OP, 245.94 GOPS",7,25.371048804,,16,0,299,True,,0.0,True,,,,,,,3,200,0,2019-12-13 12:52:06 -0800,False,7,,20,,0:00.48,,,200,,40,3,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",42.80936454849498,1000000000.0,,,True,"14272 OP, 47.73 GOPS",False,pirTest,,30.975980541197934,10f10351,Tst
11,,,2,40,"43200 OP, 144.48 GOPS",2,,,False,1,11,1:00.61,,,d86e20f2,,True,True,UnalignParTest_1,,"12096 OP, 40.45 GOPS","31360 OP, 104.88 GOPS",5,7,,1,0,1,4,False,20,5,0.54kHz,,54.796,"43456 OP, 145.34 GOPS",5,20.128413447,,11,0,299,True,,0.0,True,,,,,,,2,200,0,2019-12-13 12:52:06 -0800,False,5,,20,,0:00.55,,,200,,40,2,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",42.80936454849498,1000000000.0,,,True,"11584 OP, 38.74 GOPS",False,pirTest,,29.569152075545933,10f10351,Tst
6,,,1,40,"95424 OP, 86.51 GOPS",1,,,False,1,7,0:52.10,,,d86e20f2,,True,True,UnalignParTest_2,,"38720 OP, 35.10 GOPS","56960 OP, 51.64 GOPS",3,5,,1,0,1,2,False,20,3,1.84kHz,,14.854,"95680 OP, 86.75 GOPS",3,14.351354392,,7,0,1103,True,,0.0,True,,,,,,,1,200,0,2019-12-13 12:52:06 -0800,False,3,,20,,0:00.60,,,200,,40,1,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",92.8377153218495,1000000000.0,,,True,"38208 OP, 34.64 GOPS",False,pirTest,,27.6848265062227,10f10351,Tst
16,,,3,40,"140224 OP, 237.67 GOPS",3,,,False,1,19,1:47.14,,,d86e20f2,,True,True,UnalignParTest_3,,"45760 OP, 77.56 GOPS","94848 OP, 160.76 GOPS",7,13,,1,0,1,6,False,20,7,1.2kHz,,27.7695,"140608 OP, 238.32 GOPS",7,30.714220206,,19,0,590,True,,0.0,True,,,,,,,3,200,0,2019-12-13 12:52:06 -0800,False,7,,20,,0:00.49,,,200,,40,3,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",86.77966101694915,1000000000.0,,,True,"44992 OP, 76.26 GOPS",False,pirTest,,29.751815980629537,10f10351,Tst
7,,,,40,"1734 OP, 32.11 GOPS",,,,False,1,13,0:46.39,,,d86e20f2,,True,True,UnalignReduce_0,,"608 OP, 11.26 GOPS","1126 OP, 20.85 GOPS",3,11,,1,0,1,2,False,20,3,0.11kHz,,0.0,"1734 OP, 32.11 GOPS",3,20.173659035,,13,0,54,True,,0.0,True,,,,,,,0,200,0,2019-12-13 12:52:06 -0800,False,3,,20,,0:00.47,,,200,,40,,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",14.814814814814815,1000000000.0,,,True,"494 OP, 9.15 GOPS",False,pirTest,,13.095238095238095,10f10351,Tst
7,,,,40,"302 OP, 6.86 GOPS",,,,False,1,8,0:37.55,,,d86e20f2,,True,True,UnalignReduce_1,,"296 OP, 6.73 GOPS","6 OP, 0.14 GOPS",6,0,,1,0,1,2,False,20,,0.1kHz,,0.0,"302 OP, 6.86 GOPS",,12.606477822,,8,0,44,True,,0.0,True,,,,,,,0,200,0,2019-12-13 12:52:06 -0800,False,,,20,,0:00.46,,,200,,40,,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",4.545454545454546,1000000000.0,,,True,"206 OP, 4.68 GOPS",False,pirTest,,4.090909090909091,10f10351,Tst
4,,,1,40,"892 OP, 13.12 GOPS",1,,,False,1,5,0:39.84,,,d86e20f2,,True,True,UnalignStore_0,,"252 OP, 3.71 GOPS","640 OP, 9.41 GOPS",1,3,,1,0,1,2,False,20,1,0.14kHz,,3.76471,"892 OP, 13.12 GOPS",1,13.508230589,,5,0,68,True,,0.0,True,,,,,,,1,200,0,2019-12-13 12:52:06 -0800,False,1,,20,,0:00.47,,,200,,40,1,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",23.529411764705884,1000000000.0,,,True,"252 OP, 3.71 GOPS",False,pirTest,,16.91176470588235,10f10351,Tst
