runhybrid_rbw,vlink,merge-algo,rtelm,retime-buffer-only,pracc,verbose,runp2p_rbw,arch,routing-cost,runp2p_complete,simulate,psim-q,runhybrid_time,VAFG-alloc,project,net,fifo-depth,runp2p_success,VDAG-split,start-id,split-forward,mdone,waveform,stat,dag,clock,runproute_time,maketst_err,run-psim,col,psim,app,PMU_Total,retime-exout,split-thread,VBB-alloc,runp2p_err,VPCU,merge,pir_sha,ag-dce,memelm,argout,gentst_err,VPMU,runp2p_pass,row,rundot,runhybrid_complete,runp2p_cycle,VMC,codegen,proute-algo,pmu-stage,prtime,MC,pmu-sram-size,DAG_Total,open,freq,dedicated-dag,runproute_err,dupra,dag-stage,runhybrid_deadlock,simfreq,routing-algo,reserve-pmu,runhybrid_err,MC_Total,debug,proute-seed,VPMU-alloc,OPS-FU,pcu-stage,time,runhybrid_cycle,runp2p_time,topo,VMC-alloc,runp2p_dram_power,VBB,pirArgs,vcLimit,igraph,link-prop,retime-local,tokenout,backend,bcread,split,split-algo,runhybrid_wbw,vec,runhybrid_dram_power,gentst_time,avgActive,lrange,mergeTime_ms,succeeded,proute-q,nn,maxActive,retime-glob,run-tst,genpir_err,mapping,VBB-split,vfifo,run-proute,scheduled,save,slink,VPMU-split,PMU,OPS-All,PCU,VAFG-split,fast,notFit,OPS-Prog FU,time-out,DAG,pattern,VDAG-alloc,VDAG,argin,VMC-split,dot,word,algo,module,VPCU-split,maketst_time,trace,vc,sr,reserve-pcu,OPS-Other,mem-tech,runp2p_deadlock,debug-tst,merge-forward,genpir,name,constprop,tungsten,VPCU-alloc,flit-width,load,spatial_sha,runhybrid_pass,OPS-Fix,runp2p_wbw,vdot,proute-opts,runhybrid_success,PCU_Total,OPS-Flt,VAFG
,2,bfs,True,False,True,False,0.0,MyDesign,H-hop,True,False,1,,1,pirTest,hybrid,16,True,0,0,False,True,True,True,True,1000000000,,,False,20,False,StreamInfNN_0,200,False,1,,,14,False,d3ea5c93,True,False,4,,9,True,20,True,False,4268,2,True,route_min_directed_valient,6,,2,65536,40,False,1000000000.0,False,,False,6,False,3.47kHz,dor,0,,40,True,0,9,,6,2020-01-22 22:48:45 -0800,,0:01.23,mesh,2,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --fast=true",4,False,db,False,5,Tst,True,True,dfs,,16,,60.121277327,35.63730084348641,True,,True,4,False,97.1415182755389,False,False,,True,,4,False,False,False,4,9,9,,8,1,True,,,100,6,checkerboard,0,0,6,2,True,32,route_min_directed_valient,False,14,1:33.17,False,4,True,0,,DDR4,False,False,False,True,AccelMain,True,True,10,512,False,cba72708,,,0.0,True,-i100 -p100 -t1 -d100,False,200,,1
,2,bfs,True,False,True,False,0.0,MyDesign,H-hop,True,False,1,,1,pirTest,hybrid,16,True,0,0,False,True,True,True,True,1000000000,,,False,20,False,StreamInfNN_1,200,False,1,,,30,False,d3ea5c93,True,False,4,,13,True,20,True,False,2220,2,True,route_min_directed_valient,6,,2,65536,40,False,1000000000.0,False,,False,6,False,2.09kHz,dor,0,,40,True,0,11,,6,2020-01-22 22:48:45 -0800,,0:01.06,mesh,2,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --fast=true",4,False,db,False,5,Tst,True,True,dfs,,16,,95.071442907,38.689894713991094,True,,True,4,False,94.68468468468468,False,False,,True,,4,False,False,False,4,13,13,,18,1,True,,,100,12,checkerboard,0,0,6,2,True,32,route_min_directed_valient,False,30,1:40.32,False,4,True,0,,DDR4,False,False,False,True,AccelMain,True,True,18,512,False,cba72708,,,0.0,True,-i100 -p100 -t1 -d100,False,200,,1
,2,bfs,True,False,True,False,0.0,MyDesign,H-hop,True,False,1,,1,pirTest,hybrid,16,True,0,0,False,True,True,True,True,1000000000,,,False,20,False,StreamInfNN_2,200,False,1,,,16,False,d3ea5c93,True,False,4,,9,True,20,True,False,16597,2,True,route_min_directed_valient,6,,2,65536,40,False,1000000000.0,False,,False,6,False,4.68kHz,dor,0,,40,True,0,9,,6,2020-01-22 22:48:45 -0800,,0:03.55,mesh,2,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --fast=true",4,False,db,False,5,Tst,True,True,dfs,,16,,62.621796661,22.723986262577576,True,,True,4,False,99.01789480026511,False,False,,True,,4,False,False,False,4,9,9,,9,1,True,,,100,7,checkerboard,0,0,6,2,True,32,route_min_directed_valient,False,16,1:43.65,False,4,True,0,,DDR4,False,False,False,True,AccelMain,True,True,11,512,False,cba72708,,,0.0,True,-i100 -p100 -t1 -d100,False,200,,1
,2,bfs,True,False,True,False,0.0,MyDesign,H-hop,True,False,1,,1,pirTest,hybrid,16,True,0,0,False,True,True,True,True,1000000000,,,False,20,False,StreamInfNN_3,200,False,1,,,23,False,d3ea5c93,True,False,4,,9,True,20,True,False,16567,2,True,route_min_directed_valient,6,,2,65536,40,False,1000000000.0,False,,False,6,False,3.74kHz,dor,0,,40,True,0,9,,6,2020-01-22 22:48:45 -0800,,0:04.43,mesh,2,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --fast=true",4,False,db,False,5,Tst,True,True,dfs,,16,,78.517173982,19.131607009919318,True,,True,4,False,99.19719925152411,False,False,,True,,4,False,False,False,4,9,9,,12,1,True,,,100,11,checkerboard,0,0,6,2,True,32,route_min_directed_valient,False,23,1:40.42,False,4,True,0,,DDR4,False,False,False,True,AccelMain,True,True,14,512,False,cba72708,,,0.0,True,-i100 -p100 -t1 -d100,False,200,,1
,2,bfs,True,False,True,False,0.0,MyDesign,H-hop,True,False,1,,1,pirTest,hybrid,16,True,0,0,False,True,True,True,True,1000000000,,,False,20,False,StreamInfNN_4,200,False,1,,,46,False,d3ea5c93,True,False,4,,12,True,20,True,False,8376,2,True,route_min_directed_valient,6,,2,65536,40,False,1000000000.0,False,,False,6,False,2.32kHz,dor,0,,40,True,0,11,,6,2020-01-22 22:48:45 -0800,,0:03.61,mesh,2,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --fast=true",4,False,db,False,5,Tst,True,True,dfs,,16,,145.279439579,19.697985026342547,True,,True,4,False,98.40019102196753,False,False,,True,,4,False,False,False,4,12,12,,24,1,True,,,100,22,checkerboard,0,0,6,2,True,32,route_min_directed_valient,False,46,2:29.09,False,4,True,0,,DDR4,False,False,False,True,AccelMain,True,True,26,512,False,cba72708,,,0.0,True,-i100 -p100 -t1 -d100,False,200,,1
,2,bfs,True,False,True,False,0.0,MyDesign,H-hop,True,False,1,,1,pirTest,hybrid,16,True,0,0,False,True,True,True,True,1000000000,,,False,20,False,StreamInfNN_5,200,False,1,,,27,False,d3ea5c93,True,False,4,,12,True,20,True,False,1163,2,True,route_min_directed_valient,6,,2,65536,40,False,1000000000.0,False,,False,6,False,1.44kHz,dor,0,,40,True,0,11,,6,2020-01-22 22:48:45 -0800,,0:00.81,mesh,2,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --fast=true",4,False,db,False,5,Tst,True,True,dfs,,16,,82.436203259,35.46247389755558,True,,True,4,False,92.26139294926914,False,False,,True,,4,False,False,False,4,12,12,,15,1,True,,,100,12,checkerboard,0,0,6,2,True,32,route_min_directed_valient,False,27,1:22.25,False,4,True,0,,DDR4,False,False,False,True,AccelMain,True,True,16,512,False,cba72708,,,0.0,True,-i100 -p100 -t1 -d100,False,200,,1
,2,bfs,True,False,True,False,0.0,MyDesign,H-hop,True,False,1,,1,pirTest,hybrid,16,True,0,0,False,True,True,True,True,1000000000,,,False,20,False,StreamInfNN_6,200,False,1,,,14,False,d3ea5c93,True,False,4,,9,True,20,True,False,4274,2,True,route_min_directed_valient,6,,2,65536,40,False,1000000000.0,False,,False,6,False,2.76kHz,dor,0,,40,True,0,9,,6,2020-01-22 22:48:45 -0800,,0:01.55,mesh,2,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --fast=true",4,False,db,False,5,Tst,True,True,dfs,,16,,59.964679681,35.58992062581118,True,,True,4,False,97.00514740290126,False,False,,True,,4,False,False,False,4,9,9,,11,1,True,,,100,3,checkerboard,0,0,6,2,True,32,route_min_directed_valient,False,14,1:47.44,False,4,True,0,,DDR4,False,False,False,True,AccelMain,True,True,10,512,False,cba72708,,,0.0,True,-i100 -p100 -t1 -d100,False,200,,1
,2,bfs,True,False,True,False,0.0,MyDesign,H-hop,True,False,1,,1,pirTest,hybrid,16,True,0,0,False,True,True,True,True,1000000000,,,False,20,False,StreamInfNN_7,200,False,1,,,14,False,d3ea5c93,True,False,4,,9,True,20,True,False,4274,2,True,route_min_directed_valient,6,,2,65536,40,False,1000000000.0,False,,False,6,False,3.26kHz,dor,0,,40,True,0,9,,6,2020-01-22 22:48:45 -0800,,0:01.31,mesh,2,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --fast=true",4,False,db,False,5,Tst,True,True,dfs,,16,,77.20137219,35.58992062581118,True,,True,4,False,97.00514740290126,False,False,,True,,4,False,False,False,4,9,9,,11,1,True,,,100,3,checkerboard,0,0,6,2,True,32,route_min_directed_valient,False,14,1:46.28,False,4,True,0,,DDR4,False,False,False,True,AccelMain,True,True,10,512,False,cba72708,,,0.0,True,-i100 -p100 -t1 -d100,False,200,,1
,2,bfs,True,False,True,False,0.0,MyDesign,H-hop,True,False,1,,1,pirTest,hybrid,16,True,0,0,False,True,True,True,True,1000000000,,,False,20,False,StreamInfSVM_0,200,False,1,,,8,False,d3ea5c93,True,False,4,,5,True,20,True,False,596,2,True,route_min_directed_valient,6,,2,65536,40,False,1000000000.0,False,,False,6,False,0.84kHz,dor,0,,40,True,0,5,,6,2020-01-22 22:48:45 -0800,,0:00.71,mesh,2,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --fast=true",4,False,db,False,5,Tst,True,True,dfs,,16,,32.640373065,50.30850833513747,True,,True,4,False,93.6241610738255,False,False,,True,,4,False,False,False,4,5,5,,6,1,True,,,100,2,checkerboard,0,0,6,2,True,32,route_min_directed_valient,False,8,0:45.16,False,4,True,0,,DDR4,False,False,False,True,AccelMain,True,True,6,512,False,cba72708,,,0.0,True,-i100 -p100 -t1 -d100,False,200,,1
,2,bfs,True,False,True,False,0.0,MyDesign,H-hop,True,False,1,,1,pirTest,hybrid,16,True,0,0,False,True,True,True,True,1000000000,,,False,20,False,StreamInfSVM_1,200,False,1,,,16,False,d3ea5c93,True,False,4,,5,True,20,True,False,340,2,True,route_min_directed_valient,6,,2,65536,40,False,1000000000.0,False,,False,6,False,0.54kHz,dor,0,,40,True,0,5,,6,2020-01-22 22:48:45 -0800,,0:00.63,mesh,2,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --fast=true",4,False,db,False,5,Tst,True,True,dfs,,16,,52.495727042,50.77901430842607,True,,True,4,False,90.0,False,False,,True,,4,False,False,False,4,5,5,,12,1,True,,,100,4,checkerboard,0,0,6,2,True,32,route_min_directed_valient,False,16,1:21.80,False,4,True,0,,DDR4,False,False,False,True,AccelMain,True,True,10,512,False,cba72708,,,0.0,True,-i100 -p100 -t1 -d100,False,200,,1
,2,bfs,True,False,True,False,0.0,MyDesign,H-hop,True,False,1,,1,pirTest,hybrid,16,True,0,0,False,True,True,True,True,1000000000,,,False,20,False,StreamInfSVM_3,200,False,1,,,9,False,d3ea5c93,True,False,4,,5,True,20,True,False,1108,2,True,route_min_directed_valient,6,,2,65536,40,False,1000000000.0,False,,False,6,False,1.85kHz,dor,0,,40,True,0,5,,6,2020-01-22 22:48:45 -0800,,0:00.60,mesh,2,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --fast=true",4,False,db,False,5,Tst,True,True,dfs,,16,,34.700365308,38.15942704087575,True,,True,4,False,96.93140794223827,False,False,,True,,4,False,False,False,4,5,5,,7,1,True,,,100,2,checkerboard,0,0,6,2,True,32,route_min_directed_valient,False,9,0:51.60,False,4,True,0,,DDR4,False,False,False,True,AccelMain,True,True,6,512,False,cba72708,,,0.0,True,-i100 -p100 -t1 -d100,False,200,,1
,2,bfs,True,False,True,False,0.0,MyDesign,H-hop,True,False,1,,1,pirTest,hybrid,16,True,0,0,False,True,True,True,True,1000000000,,,False,20,False,StreamInfSVM_4,200,False,1,,,16,False,d3ea5c93,True,False,4,,5,True,20,True,False,596,2,True,route_min_directed_valient,6,,2,65536,40,False,1000000000.0,False,,False,6,False,0.98kHz,dor,0,,40,True,0,5,,6,2020-01-22 22:48:45 -0800,,0:00.61,mesh,2,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --fast=true",4,False,db,False,5,Tst,True,True,dfs,,16,,49.130652288,39.923816433883545,True,,True,4,False,94.29530201342281,False,False,,True,,4,False,False,False,4,5,5,,12,1,True,,,100,4,checkerboard,0,0,6,2,True,32,route_min_directed_valient,False,16,1:00.58,False,4,True,0,,DDR4,False,False,False,True,AccelMain,True,True,10,512,False,cba72708,,,0.0,True,-i100 -p100 -t1 -d100,False,200,,1
,2,bfs,True,False,True,False,0.0,MyDesign,H-hop,True,False,1,,1,pirTest,hybrid,16,True,0,0,False,True,True,True,True,1000000000,,,False,20,False,StreamInfSVM_5,200,False,1,,,32,False,d3ea5c93,True,False,4,,7,True,20,True,False,223,2,True,route_min_directed_valient,6,,2,65536,40,False,1000000000.0,False,,False,6,False,0.29kHz,dor,0,,40,True,0,5,,6,2020-01-22 22:48:45 -0800,,0:00.77,mesh,2,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --fast=true",4,False,db,False,5,Tst,True,True,dfs,,16,,98.392570355,48.41529223987231,True,,True,4,False,100.0,False,False,,True,,4,False,False,False,4,7,20,,8,1,True,,,100,11,checkerboard,0,0,6,2,True,32,route_min_directed_valient,False,32,1:43.28,False,4,True,0,,DDR4,False,False,False,True,AccelMain,True,True,18,512,False,cba72708,,,0.0,True,-i100 -p100 -t1 -d100,False,200,,1
,2,bfs,True,False,True,False,0.0,MyDesign,H-hop,True,False,1,,1,pirTest,hybrid,16,True,0,0,False,True,True,True,True,1000000000,,,False,20,False,StreamSumFields_0,200,False,1,,,6,False,d3ea5c93,True,False,4,,2,True,20,True,False,184,2,True,route_min_directed_valient,6,,2,65536,40,False,1000000000.0,False,,False,6,False,0.26kHz,dor,0,,40,True,0,2,,6,2020-01-22 22:48:45 -0800,,0:00.70,mesh,2,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --fast=true",4,False,db,False,5,Tst,True,True,dfs,,16,,24.532002257,39.45652173913043,True,,True,4,False,100.0,False,False,,True,,4,False,False,False,4,2,2,,4,1,True,,,100,2,checkerboard,0,0,6,2,True,32,route_min_directed_valient,False,6,0:35.03,False,4,True,0,,DDR4,False,False,False,True,AccelMain,True,True,4,512,False,cba72708,,,0.0,True,-i100 -p100 -t1 -d100,False,200,,1
,2,bfs,True,False,True,False,0.0,MyDesign,H-hop,True,False,1,,1,pirTest,hybrid,16,True,0,0,False,True,True,True,True,1000000000,,,False,20,False,StreamSumFields_1,200,False,1,,,12,False,d3ea5c93,True,False,4,,2,True,20,True,False,182,2,True,route_min_directed_valient,6,,2,65536,40,False,1000000000.0,False,,False,6,False,0.27kHz,dor,0,,40,True,0,2,,6,2020-01-22 22:48:45 -0800,,0:00.67,mesh,2,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --fast=true",4,False,db,False,5,Tst,True,True,dfs,,16,,32.731421298,32.21153846153846,True,,True,4,False,100.0,False,False,,True,,4,False,False,False,4,2,2,,8,1,True,,,100,4,checkerboard,0,0,6,2,True,32,route_min_directed_valient,False,12,0:36.37,False,4,True,0,,DDR4,False,False,False,True,AccelMain,True,True,6,512,False,cba72708,,,0.0,True,-i100 -p100 -t1 -d100,False,200,,1
,2,bfs,True,False,True,False,0.0,MyDesign,H-hop,True,False,1,,1,pirTest,hybrid,16,True,0,0,False,True,True,True,True,1000000000,,,False,20,False,StreamTrainLogReg_0,200,False,1,,,21,False,d3ea5c93,True,False,4,,10,True,20,True,False,1198,2,True,route_min_directed_valient,6,,2,65536,40,False,1000000000.0,False,,False,6,False,1.6kHz,dor,0,,40,True,0,10,,6,2020-01-22 22:48:45 -0800,,0:00.75,mesh,2,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --fast=true",4,False,db,False,5,Tst,True,True,dfs,,16,,89.443519389,8.63487338334976,True,,True,4,False,61.51919866444074,False,False,,True,,4,False,False,False,4,10,10,,14,1,True,,,100,7,checkerboard,0,0,6,2,True,32,route_min_directed_valient,False,21,1:41.16,False,4,True,0,,DDR4,False,False,False,True,AccelMain,True,True,10,512,False,cba72708,,,0.0,True,-i100 -p100 -t1 -d100,False,200,,1
,2,bfs,True,False,True,False,0.0,MyDesign,H-hop,True,False,1,,1,pirTest,hybrid,16,True,0,0,False,True,True,True,True,1000000000,,,False,20,False,StreamTrainLogReg_1,200,False,1,,,27,False,d3ea5c93,True,False,4,,10,True,20,True,False,1196,2,True,route_min_directed_valient,6,,2,65536,40,False,1000000000.0,False,,False,6,False,1.46kHz,dor,0,,40,True,0,10,,6,2020-01-22 22:48:45 -0800,,0:00.82,mesh,2,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --fast=true",4,False,db,False,5,Tst,True,True,dfs,,16,,89.048691646,7.8739476415638325,True,,True,4,False,61.62207357859532,False,False,,True,,4,False,False,False,4,10,10,,18,1,True,,,100,9,checkerboard,0,0,6,2,True,32,route_min_directed_valient,False,27,1:51.74,False,4,True,0,,DDR4,False,False,False,True,AccelMain,True,True,12,512,False,cba72708,,,0.0,True,-i100 -p100 -t1 -d100,False,200,,1
,2,bfs,True,False,True,False,0.0,MyDesign,H-hop,True,False,1,,1,pirTest,hybrid,16,True,0,0,False,True,True,True,True,1000000000,,,False,20,False,StreamTrainLogReg_2,200,False,1,,,27,False,d3ea5c93,True,False,4,,10,True,20,True,False,1194,2,True,route_min_directed_valient,6,,2,65536,40,False,1000000000.0,False,,False,6,False,1.26kHz,dor,0,,40,True,0,10,,6,2020-01-22 22:48:45 -0800,,0:00.95,mesh,2,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --fast=true",4,False,db,False,5,Tst,True,True,dfs,,16,,91.871017773,7.5790831552398,True,,True,4,False,69.93299832495812,False,False,,True,,4,False,False,False,4,10,10,,18,1,True,,,100,9,checkerboard,0,0,6,2,True,32,route_min_directed_valient,False,27,1:47.51,False,4,True,0,,DDR4,False,False,False,True,AccelMain,True,True,12,512,False,cba72708,,,0.0,True,-i100 -p100 -t1 -d100,False,200,,1
,2,bfs,True,False,True,False,0.0,MyDesign,H-hop,True,False,1,,1,pirTest,hybrid,16,True,0,0,False,True,True,True,True,1000000000,,,False,20,False,StreamTrainLogReg_3,200,False,1,,,33,False,d3ea5c93,True,False,4,,10,True,20,True,False,1192,2,True,route_min_directed_valient,6,,2,65536,40,False,1000000000.0,False,,False,6,False,1.3kHz,dor,0,,40,True,0,10,,6,2020-01-22 22:48:45 -0800,,0:00.92,mesh,2,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --fast=true",4,False,db,False,5,Tst,True,True,dfs,,16,,95.136928233,6.895788774983407,True,,True,4,False,70.0503355704698,False,False,,True,,4,False,False,False,4,10,10,,22,1,True,,,100,11,checkerboard,0,0,6,2,True,32,route_min_directed_valient,False,33,1:48.10,False,4,True,0,,DDR4,False,False,False,True,AccelMain,True,True,14,512,False,cba72708,,,0.0,True,-i100 -p100 -t1 -d100,False,200,,1
,2,bfs,True,False,True,False,0.0,MyDesign,H-hop,True,False,1,,1,pirTest,hybrid,16,True,0,0,False,True,True,True,True,1000000000,,,False,20,False,StreamTrainLogReg_4,200,False,1,,,43,False,d3ea5c93,True,False,4,,11,True,20,True,False,1193,2,True,route_min_directed_valient,6,,2,65536,40,False,1000000000.0,False,,False,6,False,1.1kHz,dor,0,,40,True,0,10,,6,2020-01-22 22:48:45 -0800,,0:01.08,mesh,2,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --fast=true",4,False,db,False,5,Tst,True,True,dfs,,16,,106.111395676,6.154490940744084,True,,True,4,False,69.99161777032691,False,False,,True,,4,False,False,False,4,11,11,,25,1,True,,,100,18,checkerboard,0,0,6,2,True,32,route_min_directed_valient,False,43,2:06.20,False,4,True,0,,DDR4,False,False,False,True,AccelMain,True,True,18,512,False,cba72708,,,0.0,True,-i100 -p100 -t1 -d100,False,200,,1
,2,bfs,True,False,True,False,0.0,MyDesign,H-hop,True,False,1,,1,pirTest,hybrid,16,True,0,0,False,True,True,True,True,1000000000,,,False,20,False,StreamTrainLogReg_5,200,False,1,,,46,False,d3ea5c93,True,False,4,,10,True,20,True,False,1201,2,True,route_min_directed_valient,6,,2,65536,40,False,1000000000.0,False,,False,6,False,1.4kHz,dor,0,,40,True,0,10,,6,2020-01-22 22:48:45 -0800,,0:00.86,mesh,2,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --fast=true",4,False,db,False,5,Tst,True,True,dfs,,16,,123.328547534,6.212143475208568,True,,True,4,False,87.26061615320566,False,False,,True,,4,False,False,False,4,10,10,,30,1,True,,,100,16,checkerboard,0,0,6,2,True,32,route_min_directed_valient,False,46,2:04.43,False,4,True,0,,DDR4,False,False,False,True,AccelMain,True,True,18,512,False,cba72708,,,0.0,True,-i100 -p100 -t1 -d100,False,200,,1
,2,bfs,True,False,True,False,0.0,MyDesign,H-hop,True,False,1,,1,pirTest,hybrid,16,True,0,0,False,True,True,True,True,1000000000,,,False,20,False,StreamTrainLogReg_6,200,False,1,,,21,False,d3ea5c93,True,False,4,,10,True,20,True,False,1192,2,True,route_min_directed_valient,6,,2,65536,40,False,1000000000.0,False,,False,6,False,1.42kHz,dor,0,,40,True,0,10,,6,2020-01-22 22:48:45 -0800,,0:00.84,mesh,2,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --fast=true",4,False,db,False,5,Tst,True,True,dfs,,16,,83.196548277,7.269345839734778,True,,True,4,False,80.03355704697987,False,False,,True,,4,False,False,False,4,10,10,,14,1,True,,,100,7,checkerboard,0,0,6,2,True,32,route_min_directed_valient,False,21,1:41.65,False,4,True,0,,DDR4,False,False,False,True,AccelMain,True,True,10,512,False,cba72708,,,0.0,True,-i100 -p100 -t1 -d100,False,200,,1
,2,bfs,True,False,True,False,0.0,MyDesign,H-hop,True,False,1,,1,pirTest,hybrid,16,True,0,0,False,True,True,True,True,1000000000,,,False,20,False,StreamTrainMLP_0,200,False,1,,,69,False,d3ea5c93,True,False,4,,40,True,20,True,False,4499,2,True,route_min_directed_valient,6,,2,65536,40,False,1000000000.0,False,,False,6,False,1.0kHz,dor,0,,40,True,0,40,,6,2020-01-22 22:48:45 -0800,,0:04.50,mesh,2,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --fast=true",4,False,db,False,5,Tst,True,True,dfs,,16,,354.377685268,4.150958277466677,True,,True,4,False,100.0,False,False,,True,,4,False,False,False,4,40,41,,28,1,True,,,100,40,checkerboard,0,0,6,2,True,32,route_min_directed_valient,False,69,5:49.58,False,4,True,0,,DDR4,False,False,False,True,AccelMain,True,True,23,512,False,cba72708,,,0.0,True,-i100 -p100 -t1 -d100,False,200,,1
,2,bfs,True,False,True,False,0.0,MyDesign,H-hop,True,False,1,,1,pirTest,hybrid,16,True,0,0,False,True,True,True,True,1000000000,,,False,20,False,StreamTrainMLP_1,200,False,1,,,69,False,d3ea5c93,True,False,4,,40,True,20,True,False,33171,2,True,route_min_directed_valient,6,,2,65536,40,False,1000000000.0,False,,False,6,False,1.08kHz,dor,0,,40,True,0,40,,6,2020-01-22 22:48:45 -0800,,0:30.73,mesh,2,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --fast=true",4,False,db,False,5,Tst,True,True,dfs,,16,,330.30433072,3.9929359205135464,True,,True,4,False,46.05830394018872,False,False,,True,,4,False,False,False,4,40,41,,28,1,True,,,100,40,checkerboard,0,0,6,2,True,32,route_min_directed_valient,False,69,6:08.45,False,4,True,0,,DDR4,False,False,False,True,AccelMain,True,True,23,512,False,cba72708,,,0.0,True,-i100 -p100 -t1 -d100,False,200,,1
