runp2p_wbw,proute-algo,save,OPS-Prog FU,pracc,runp2p_success,run-psim,module,spatial_sha,pmu-stage,runhybrid_err,psim-q,slink,VPMU,app,sr,gentst_err,MC,VBB-split,MC_Total,split,verbose,OPS-FU,flit-width,name,run-tst,dag-stage,OPS-Flt,genpir_err,split-algo,VMC,split-forward,open,debug-print,lrange,pcu-stage,time-out,VMC-split,tokenout,igraph,VMC-alloc,col,runp2p_deadlock,runhybrid_pass,VDAG-alloc,merge,pirArgs,succeeded,proute-seed,runp2p_err,simulate,freq,retime-exout,runhybrid_dram_power,time,project,argin,argout,run-proute,bcread,runp2p_dram_power,maketst_err,OPS-Fix,mergeTime_ms,VPCU,DAG_Total,stat,mapping,runhybrid_cycle,proute-opts,notFit,vfifo,mem-tech,runproute_time,VAFG,routing-algo,runhybrid_complete,VDAG-split,retime-glob,genpir,runhybrid_success,algo,retime-buffer-only,dag,runp2p_rbw,debug,mdone,prtime,simfreq,VBB,runhybrid_wbw,vlink,VAFG-alloc,VAFG-split,trace,pmu-sram-size,clock,dedicated-dag,OPS-All,PMU_Total,split-thread,topo,merge-algo,backend,PMU,PCU,vc,rundot,reserve-pcu,runhybrid_deadlock,OPS-Other,runp2p_complete,fast,retime-local,runp2p_time,runproute_err,rtelm,maxActive,codegen,runhybrid_time,link-prop,pir_sha,maketst_time,routing-cost,runhybrid_rbw,VPMU-alloc,ag-dce,merge-forward,proute-q,vcLimit,psim,dot,tungsten,scheduled,load,VPCU-split,fifo-depth,reserve-pmu,constprop,avgActive,runp2p_pass,runp2p_cycle,row,VPMU-split,DAG,pattern,word,start-id,gentst_time,dupra,vec,arch,net,VPCU-alloc,nn,VDAG,VBB-alloc,waveform,vdot,memelm,PCU_Total
0.0,route_min_directed_valient,True,,True,True,False,False,dee8c159,6,,1,4,9,StreamInfNN_3,True,,2,,40,True,False,,512,AccelMain,False,6,,,dfs,2,False,False,True,True,6,100,2,5,False,2,20,False,,0,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,0,,False,1000000000.0,False,,2020-02-20 21:32:53 -0800,pirTest,6,4,False,True,,,,,21,40,True,True,,-i100 -p100 -t1 -d100,,4,DDR4,,1,dor,False,0,False,True,False,route_min_directed_valient,False,True,0.0,True,True,,1.85kHz,,,2,1,1,False,65536,1000000000,False,,200,1,mesh,bfs,Tst,9,12,4,True,0,False,,True,True,False,0:08.96,,True,99.21516541898092,True,,db,e7db7627,3:12.30,H-hop,,9,True,False,4,4,False,True,True,False,False,21,16,0,True,19.317296432818615,True,16564,20,9,10,checkerboard,32,0,99.00769164,False,16,MyDesign,hybrid,14,False,0,,True,True,False,200
0.0,route_min_directed_valient,True,,True,True,False,False,dee8c159,6,,1,4,11,StreamInfNN_4,True,,2,,40,True,False,,512,AccelMain,False,6,,,dfs,2,False,False,True,True,6,100,2,5,False,2,20,False,,0,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,0,,False,1000000000.0,False,,2020-02-20 21:32:53 -0800,pirTest,6,4,False,True,,,,,41,40,True,True,,-i100 -p100 -t1 -d100,,4,DDR4,,1,dor,False,0,False,True,False,route_min_directed_valient,False,True,0.0,True,True,,1.41kHz,,,2,1,1,False,65536,1000000000,False,,200,1,mesh,bfs,Tst,12,20,4,True,0,False,,True,True,False,0:05.94,,True,98.66220735785953,True,,db,e7db7627,3:42.67,H-hop,,11,True,False,4,4,False,True,True,False,False,41,16,0,True,21.93628968991288,True,8372,20,11,23,checkerboard,32,0,221.59211224,False,16,MyDesign,hybrid,26,False,0,,True,True,False,200
0.0,route_min_directed_valient,True,,True,True,False,False,dee8c159,6,,1,4,11,StreamInfNN_5,True,,2,,40,True,False,,512,AccelMain,False,6,,,dfs,2,False,False,True,True,6,100,2,5,False,2,20,False,,0,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,0,,False,1000000000.0,False,,2020-02-20 21:32:53 -0800,pirTest,6,4,False,True,,,,,22,40,True,True,,-i100 -p100 -t1 -d100,,4,DDR4,,1,dor,False,0,False,True,False,route_min_directed_valient,False,True,0.0,True,True,,0.38kHz,,,2,1,1,False,65536,1000000000,False,,200,1,mesh,bfs,Tst,12,13,4,True,0,False,,True,True,False,0:03.03,,True,94.13793103448276,True,,db,e7db7627,4:13.78,H-hop,,11,True,False,4,4,False,True,True,False,False,22,16,0,True,36.406739811912225,True,1160,20,11,11,checkerboard,32,0,116.915258579,False,16,MyDesign,hybrid,16,False,0,,True,True,False,200
0.0,route_min_directed_valient,True,,True,True,False,False,dee8c159,6,,1,4,9,StreamInfNN_6,True,,2,,40,True,False,,512,AccelMain,False,6,,,dfs,2,False,False,True,True,6,100,2,5,False,2,20,False,,0,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,0,,False,1000000000.0,False,,2020-02-20 21:32:53 -0800,pirTest,6,4,False,True,,,,,12,40,True,True,,-i100 -p100 -t1 -d100,,4,DDR4,,1,dor,False,0,False,True,False,route_min_directed_valient,False,True,0.0,True,True,,2.54kHz,,,2,1,1,False,65536,1000000000,False,,200,1,mesh,bfs,Tst,9,11,4,True,0,False,,True,True,False,0:01.68,,True,97.07328494497776,True,,db,e7db7627,1:51.45,H-hop,,9,True,False,4,4,False,True,True,False,False,12,16,0,True,35.718648519336675,True,4271,20,9,2,checkerboard,32,0,55.09617751,False,16,MyDesign,hybrid,10,False,0,,True,True,False,200
0.0,route_min_directed_valient,True,,True,True,False,False,dee8c159,6,,1,4,9,StreamInfNN_7,True,,2,,40,True,False,,512,AccelMain,False,6,,,dfs,2,False,False,True,True,6,100,2,5,False,2,20,False,,0,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,0,,False,1000000000.0,False,,2020-02-20 21:32:53 -0800,pirTest,6,4,False,True,,,,,12,40,True,True,,-i100 -p100 -t1 -d100,,4,DDR4,,1,dor,False,0,False,True,False,route_min_directed_valient,False,True,0.0,True,True,,1.37kHz,,,2,1,1,False,65536,1000000000,False,,200,1,mesh,bfs,Tst,9,11,4,True,0,False,,True,True,False,0:03.11,,True,97.07328494497776,True,,db,e7db7627,2:02.09,H-hop,,9,True,False,4,4,False,True,True,False,False,12,16,0,True,35.718648519336675,True,4271,20,9,2,checkerboard,32,0,59.101118567,False,16,MyDesign,hybrid,10,False,0,,True,True,False,200
0.0,route_min_directed_valient,True,,True,True,False,False,dee8c159,6,,1,4,5,StreamInfSVM_0,True,,2,,40,True,False,,512,AccelMain,False,6,,,dfs,2,False,False,True,True,6,100,2,5,False,2,20,False,,0,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,0,,False,1000000000.0,False,,2020-02-20 21:32:53 -0800,pirTest,6,4,False,True,,,,,6,40,True,True,,-i100 -p100 -t1 -d100,,4,DDR4,,1,dor,False,0,False,True,False,route_min_directed_valient,False,True,0.0,True,True,,0.87kHz,,,2,1,1,False,65536,1000000000,False,,200,1,mesh,bfs,Tst,5,6,4,True,0,False,,True,True,False,0:00.68,,True,94.09780775716695,True,,db,e7db7627,1:00.06,H-hop,,5,True,False,4,4,False,True,True,False,False,6,16,0,True,49.83136593591905,True,593,20,5,1,checkerboard,32,0,28.577320386,False,16,MyDesign,hybrid,6,False,0,,True,True,False,200
0.0,route_min_directed_valient,True,,True,True,False,False,dee8c159,6,,1,4,5,StreamInfSVM_1,True,,2,,40,True,False,,512,AccelMain,False,6,,,dfs,2,False,False,True,True,6,100,2,5,False,2,20,False,,0,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,0,,False,1000000000.0,False,,2020-02-20 21:32:53 -0800,pirTest,6,4,False,True,,,,,14,40,True,True,,-i100 -p100 -t1 -d100,,4,DDR4,,1,dor,False,0,False,True,False,route_min_directed_valient,False,True,0.0,True,True,,0.34kHz,,,2,1,1,False,65536,1000000000,False,,200,1,mesh,bfs,Tst,5,11,4,True,0,False,,True,True,False,0:01.00,,True,96.14243323442136,True,,db,e7db7627,1:18.63,H-hop,,5,True,False,4,4,False,True,True,False,False,14,16,0,True,52.89092707490334,True,337,20,5,4,checkerboard,32,0,66.909138027,False,16,MyDesign,hybrid,10,False,0,,True,True,False,200
0.0,route_min_directed_valient,True,,True,True,False,False,dee8c159,6,,1,4,5,StreamInfSVM_3,True,,2,,40,True,False,,512,AccelMain,False,6,,,dfs,2,False,False,True,True,6,100,2,5,False,2,20,False,,0,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,0,,False,1000000000.0,False,,2020-02-20 21:32:53 -0800,pirTest,6,4,False,True,,,,,7,40,True,True,,-i100 -p100 -t1 -d100,,4,DDR4,,1,dor,False,0,False,True,False,route_min_directed_valient,False,True,0.0,True,True,,0.51kHz,,,2,1,1,False,65536,1000000000,False,,200,1,mesh,bfs,Tst,5,7,4,True,0,False,,True,True,False,0:02.17,,True,97.1945701357466,True,,db,e7db7627,1:25.91,H-hop,,5,True,False,4,4,False,True,True,False,False,7,16,0,True,38.228332753219625,True,1105,20,5,1,checkerboard,32,0,57.910683367,False,16,MyDesign,hybrid,6,False,0,,True,True,False,200
0.0,route_min_directed_valient,True,,True,True,False,False,dee8c159,6,,1,4,5,StreamInfSVM_4,True,,2,,40,True,False,,512,AccelMain,False,6,,,dfs,2,False,False,True,True,6,100,2,5,False,2,20,False,,0,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,0,,False,1000000000.0,False,,2020-02-20 21:32:53 -0800,pirTest,6,4,False,True,,,,,14,40,True,True,,-i100 -p100 -t1 -d100,,4,DDR4,,1,dor,False,0,False,True,False,route_min_directed_valient,False,True,0.0,True,True,,0.34kHz,,,2,1,1,False,65536,1000000000,False,,200,1,mesh,bfs,Tst,5,11,4,True,0,False,,True,True,False,0:01.73,,True,97.80775716694772,True,,db,e7db7627,1:14.31,H-hop,,5,True,False,4,4,False,True,True,False,False,14,16,0,True,42.40380193162655,True,593,20,5,4,checkerboard,32,0,61.648134652,False,16,MyDesign,hybrid,10,False,0,,True,True,False,200
0.0,route_min_directed_valient,True,,True,True,False,False,dee8c159,6,,1,4,6,StreamInfSVM_5,True,,2,,40,True,False,,512,AccelMain,False,6,,,dfs,2,False,False,True,True,6,100,2,5,False,2,20,False,,0,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,0,,False,1000000000.0,False,,2020-02-20 21:32:53 -0800,pirTest,6,4,False,True,,,,,21,40,True,True,,-i100 -p100 -t1 -d100,,4,DDR4,,1,dor,False,0,False,True,False,route_min_directed_valient,False,True,0.0,True,True,,0.09kHz,,,2,1,1,False,65536,1000000000,False,,200,1,mesh,bfs,Tst,15,8,4,True,0,False,,True,True,False,0:02.48,,True,100.0,True,,db,e7db7627,2:54.57,H-hop,,5,True,False,4,4,False,True,True,False,False,21,16,0,True,49.376321353065535,True,220,20,6,6,checkerboard,32,0,116.550242483,False,16,MyDesign,hybrid,18,False,0,,True,True,False,200
0.0,route_min_directed_valient,True,,True,True,False,False,dee8c159,6,,1,4,,StreamSimple_0,True,,2,,40,True,False,,512,AccelMain,False,6,,,dfs,2,False,False,True,True,6,100,2,5,False,2,20,False,,0,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,0,,False,1000000000.0,False,,2020-02-20 21:32:53 -0800,pirTest,6,4,False,True,,,,,1,40,True,True,,-i100 -p100 -t1 -d100,,4,DDR4,,1,dor,False,0,False,True,False,route_min_directed_valient,False,True,0.0,True,True,,0.01kHz,,,2,1,1,False,65536,1000000000,False,,200,1,mesh,bfs,Tst,1,0,4,True,0,False,,True,True,False,0:02.40,,True,100.0,True,,db,e7db7627,0:20.40,H-hop,,,True,False,4,4,False,True,True,False,False,1,16,0,True,37.6,True,25,20,,0,checkerboard,32,0,17.019645149,False,16,MyDesign,hybrid,1,False,0,,True,True,False,200
0.0,route_min_directed_valient,True,,True,True,False,False,dee8c159,6,,1,4,2,StreamSumFields_0,True,,2,,40,True,False,,512,AccelMain,False,6,,,dfs,2,False,False,True,True,6,100,2,5,False,2,20,False,,0,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,0,,False,1000000000.0,False,,2020-02-20 21:32:53 -0800,pirTest,6,4,False,True,,,,,4,40,True,True,,-i100 -p100 -t1 -d100,,4,DDR4,,1,dor,False,0,False,True,False,route_min_directed_valient,False,True,0.0,True,True,,0.13kHz,,,2,1,1,False,65536,1000000000,False,,200,1,mesh,bfs,Tst,2,4,4,True,0,False,,True,True,False,0:01.40,,True,100.0,True,,db,e7db7627,0:36.79,H-hop,,2,True,False,4,4,False,True,True,False,False,4,16,0,True,42.66421117249847,True,181,20,2,1,checkerboard,32,0,34.540013837,False,16,MyDesign,hybrid,4,False,0,,True,True,False,200
0.0,route_min_directed_valient,True,,True,True,False,False,dee8c159,6,,1,4,2,StreamSumFields_1,True,,2,,40,True,False,,512,AccelMain,False,6,,,dfs,2,False,False,True,True,6,100,2,5,False,2,20,False,,0,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,0,,False,1000000000.0,False,,2020-02-20 21:32:53 -0800,pirTest,6,4,False,True,,,,,10,40,True,True,,-i100 -p100 -t1 -d100,,4,DDR4,,1,dor,False,0,False,True,False,route_min_directed_valient,False,True,0.0,True,True,,0.24kHz,,,2,1,1,False,65536,1000000000,False,,200,1,mesh,bfs,Tst,2,7,4,True,0,False,,True,True,False,0:00.76,,True,100.0,True,,db,e7db7627,0:33.98,H-hop,,2,True,False,4,4,False,True,True,False,False,10,16,0,True,34.15439309294057,True,179,20,2,4,checkerboard,32,0,39.972029158,False,16,MyDesign,hybrid,6,False,0,,True,True,False,200
0.0,route_min_directed_valient,True,,True,True,False,False,dee8c159,6,,1,4,10,StreamTrainLogReg_0,True,,2,,40,True,False,,512,AccelMain,False,6,,,dfs,2,False,False,True,True,6,100,2,5,False,2,20,False,,0,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,0,,False,1000000000.0,False,,2020-02-20 21:32:53 -0800,pirTest,6,4,False,True,,,,,14,40,True,True,,-i100 -p100 -t1 -d100,,4,DDR4,,1,dor,False,0,False,True,False,route_min_directed_valient,False,True,0.0,True,True,,1.11kHz,,,2,1,1,False,65536,1000000000,False,,200,1,mesh,bfs,Tst,10,9,4,True,0,False,,True,True,False,0:01.07,,True,50.29436501261564,True,,db,e7db7627,3:46.24,H-hop,,10,True,False,4,4,False,True,True,False,False,14,16,0,True,8.415376243011924,True,1189,20,10,5,checkerboard,32,0,105.535206674,False,16,MyDesign,hybrid,10,False,0,,True,True,False,200
0.0,route_min_directed_valient,True,,True,True,False,False,dee8c159,6,,1,4,10,StreamTrainLogReg_1,True,,2,,40,True,False,,512,AccelMain,False,6,,,dfs,2,False,False,True,True,6,100,2,5,False,2,20,False,,0,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,0,,False,1000000000.0,False,,2020-02-20 21:32:53 -0800,pirTest,6,4,False,True,,,,,20,40,True,True,,-i100 -p100 -t1 -d100,,4,DDR4,,1,dor,False,0,False,True,False,route_min_directed_valient,False,True,0.0,True,True,,0.66kHz,,,2,1,1,False,65536,1000000000,False,,200,1,mesh,bfs,Tst,10,12,4,True,0,False,,True,True,False,0:01.80,,True,50.37910699241786,True,,db,e7db7627,2:29.42,H-hop,,10,True,False,4,4,False,True,True,False,False,20,16,0,True,7.5879902649068605,True,1187,20,10,8,checkerboard,32,0,71.940858031,False,16,MyDesign,hybrid,12,False,0,,True,True,False,200
0.0,route_min_directed_valient,True,,True,True,False,False,dee8c159,6,,1,4,10,StreamTrainLogReg_2,True,,2,,40,True,False,,512,AccelMain,False,6,,,dfs,2,False,False,True,True,6,100,2,5,False,2,20,False,,0,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,0,,False,1000000000.0,False,,2020-02-20 21:32:53 -0800,pirTest,6,4,False,True,,,,,20,40,True,True,,-i100 -p100 -t1 -d100,,4,DDR4,,1,dor,False,0,False,True,False,route_min_directed_valient,False,True,0.0,True,True,,0.91kHz,,,2,1,1,False,65536,1000000000,False,,200,1,mesh,bfs,Tst,10,12,4,True,0,False,,True,True,False,0:01.30,,True,70.46413502109705,True,,db,e7db7627,2:54.75,H-hop,,10,True,False,4,4,False,True,True,False,False,20,16,0,True,7.645800820761806,True,1185,20,10,8,checkerboard,32,0,102.336782542,False,16,MyDesign,hybrid,12,False,0,,True,True,False,200
0.0,route_min_directed_valient,True,,True,True,False,False,dee8c159,6,,1,4,10,StreamTrainLogReg_3,True,,2,,40,True,False,,512,AccelMain,False,6,,,dfs,2,False,False,True,True,6,100,2,5,False,2,20,False,,0,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,0,,False,1000000000.0,False,,2020-02-20 21:32:53 -0800,pirTest,6,4,False,True,,,,,26,40,True,True,,-i100 -p100 -t1 -d100,,4,DDR4,,1,dor,False,0,False,True,False,route_min_directed_valient,False,True,0.0,True,True,,1.01kHz,,,2,1,1,False,65536,1000000000,False,,200,1,mesh,bfs,Tst,10,15,4,True,0,False,,True,True,False,0:01.17,,True,70.5832628909552,True,,db,e7db7627,3:23.05,H-hop,,10,True,False,4,4,False,True,True,False,False,26,16,0,True,6.910671745836582,True,1183,20,10,11,checkerboard,32,0,154.257002271,False,16,MyDesign,hybrid,14,False,0,,True,True,False,200
0.0,route_min_directed_valient,True,,True,True,False,False,dee8c159,6,,1,4,11,StreamTrainLogReg_4,True,,2,,40,True,False,,512,AccelMain,False,6,,,dfs,2,False,False,True,True,6,100,2,5,False,2,20,False,,0,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,0,,False,1000000000.0,False,,2020-02-20 21:32:53 -0800,pirTest,6,4,False,True,,,,,28,40,True,True,,-i100 -p100 -t1 -d100,,4,DDR4,,1,dor,False,0,False,True,False,route_min_directed_valient,False,True,0.0,True,True,,0.71kHz,,,2,1,1,False,65536,1000000000,False,,200,1,mesh,bfs,Tst,11,15,4,True,0,False,,True,True,False,0:01.68,,True,69.99161777032691,True,,db,e7db7627,3:51.75,H-hop,,10,True,False,4,4,False,True,True,False,False,28,16,0,True,6.211027743135771,True,1193,20,11,13,checkerboard,32,0,165.127018001,False,16,MyDesign,hybrid,18,False,0,,True,True,False,200
0.0,route_min_directed_valient,True,,True,True,False,False,dee8c159,6,,1,4,10,StreamTrainLogReg_5,True,,2,,40,True,False,,512,AccelMain,False,6,,,dfs,2,False,False,True,True,6,100,2,5,False,2,20,False,,0,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,0,,False,1000000000.0,False,,2020-02-20 21:32:53 -0800,pirTest,6,4,False,True,,,,,40,40,True,True,,-i100 -p100 -t1 -d100,,4,DDR4,,1,dor,False,0,False,True,False,route_min_directed_valient,False,True,0.0,True,True,,0.45kHz,,,2,1,1,False,65536,1000000000,False,,200,1,mesh,bfs,Tst,10,24,4,True,0,False,,True,True,False,0:02.65,,True,87.91946308724832,True,,db,e7db7627,3:54.19,H-hop,,10,True,False,4,4,False,True,True,False,False,40,16,0,True,6.189940512507627,True,1192,20,10,16,checkerboard,32,0,201.161682375,False,16,MyDesign,hybrid,18,False,0,,True,True,False,200
0.0,route_min_directed_valient,True,,True,True,False,False,dee8c159,6,,1,4,10,StreamTrainLogReg_6,True,,2,,40,True,False,,512,AccelMain,False,6,,,dfs,2,False,False,True,True,6,100,2,5,False,2,20,False,,0,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,0,,False,1000000000.0,False,,2020-02-20 21:32:53 -0800,pirTest,6,4,False,True,,,,,14,40,True,True,,-i100 -p100 -t1 -d100,,4,DDR4,,1,dor,False,0,False,True,False,route_min_directed_valient,False,True,0.0,True,True,,0.63kHz,,,2,1,1,False,65536,1000000000,False,,200,1,mesh,bfs,Tst,10,9,4,True,0,False,,True,True,False,0:01.87,,True,57.90363482671175,True,,db,e7db7627,3:12.97,H-hop,,10,True,False,4,4,False,True,True,False,False,14,16,0,True,6.921585202128188,True,1183,20,10,5,checkerboard,32,0,110.712711376,False,16,MyDesign,hybrid,10,False,0,,True,True,False,200
0.0,route_min_directed_valient,True,,True,True,False,False,dee8c159,6,,1,4,40,StreamTrainMLP_0,True,,2,,40,True,False,,512,AccelMain,False,6,,,dfs,2,False,False,True,True,6,100,2,5,False,2,20,False,,0,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,0,,False,1000000000.0,False,,2020-02-20 21:32:53 -0800,pirTest,6,4,False,True,,,,,36,40,True,True,,-i100 -p100 -t1 -d100,,4,DDR4,,1,dor,False,0,False,True,False,route_min_directed_valient,False,True,0.0,True,True,,0.59kHz,,,2,1,1,False,65536,1000000000,False,,200,1,mesh,bfs,Tst,40,23,4,True,0,False,,True,True,False,0:07.61,,True,100.0,True,,db,e7db7627,8:57.78,H-hop,,40,True,False,4,4,False,True,True,False,False,36,16,0,True,4.193327287770751,True,4499,20,40,13,checkerboard,32,0,500.295688829,False,16,MyDesign,hybrid,23,False,0,,True,True,False,200
0.0,route_min_directed_valient,True,,True,True,False,False,dee8c159,6,,1,4,40,StreamTrainMLP_1,True,,2,,40,True,False,,512,AccelMain,False,6,,,dfs,2,False,False,True,True,6,100,2,5,False,2,20,False,,0,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,0,,False,1000000000.0,False,,2020-02-20 21:32:53 -0800,pirTest,6,4,False,True,,,,,36,40,True,True,,-i100 -p100 -t1 -d100,,4,DDR4,,1,dor,False,0,False,True,False,route_min_directed_valient,False,True,0.0,True,True,,0.42kHz,,,2,1,1,False,65536,1000000000,False,,200,1,mesh,bfs,Tst,40,23,4,True,0,False,,True,True,False,1:19.74,,True,33.70112447619909,True,,db,e7db7627,9:40.53,H-hop,,40,True,False,4,4,False,True,True,False,False,36,16,0,True,4.042137681994202,True,33171,20,40,13,checkerboard,32,0,482.740092417,False,16,MyDesign,hybrid,23,False,0,,True,True,False,200
0.0,route_min_directed_valient,True,,True,False,False,False,dee8c159,6,,1,4,4,StreamTrainTest_0,True,,2,,40,True,False,,512,AccelMain,False,6,,,dfs,2,False,False,True,True,6,100,2,5,False,2,20,True,,0,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,0,"Assertion fail:
",False,1000000000.0,False,,2020-02-20 21:32:53 -0800,pirTest,6,4,False,True,,,,,11,40,True,True,,-i100 -p100 -t1 -d100,,4,DDR4,,1,dor,False,0,False,True,False,route_min_directed_valient,False,True,0.0,True,True,,0.43kHz,,,2,1,1,False,65536,1000000000,False,,200,1,mesh,bfs,Tst,4,9,4,True,0,False,,False,True,False,0:01.76,,True,14.4,True,,db,e7db7627,2:00.78,H-hop,,4,True,False,4,4,False,True,True,False,False,11,16,0,True,5.144086021505376,True,750,20,4,2,checkerboard,32,0,80.921543412,False,16,MyDesign,hybrid,8,False,0,,True,True,False,200
0.0,route_min_directed_valient,True,,True,True,False,False,dee8c159,6,,1,4,,SumSquare_0,True,,0,,40,True,False,,512,AccelMain,False,6,,,dfs,,False,False,True,True,6,100,,5,False,,20,False,,0,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,0,,False,1000000000.0,False,,2020-02-20 21:32:53 -0800,pirTest,6,4,False,True,,,,,2,40,True,True,,-i100 -p100 -t1 -d100,,4,DDR4,,1,dor,False,0,False,True,False,route_min_directed_valient,False,True,0.0,True,True,,0.07kHz,,,2,1,1,False,65536,1000000000,False,,200,1,mesh,bfs,Tst,1,0,4,True,0,False,,True,True,False,0:01.16,,True,78.04878048780488,True,,db,e7db7627,0:13.18,H-hop,,,True,False,4,4,False,True,True,False,False,2,16,0,True,29.878048780487806,True,82,20,,1,checkerboard,32,0,19.748843393,False,16,MyDesign,hybrid,2,False,0,,True,True,False,200
