run-psim,spatial_sha,freq,VDAG-alloc,runproute_err,genpir_err,runhybrid_cycle,pmu-sram-size,VPMU-alloc,rtelm-unsafe,debug,split-algo,tungsten,notFit,retime-local,avgActive,proute-q,gentst_time,maketst_time,dag-stage,reserve-dag,MC_Total,VPCU,succeeded,row,runhybrid_complete,runp2p_pass,rundot,load,runhybrid_pass,VMC-split,reserve-pcu,split-thread,runp2p_time,vcLimit,runp2p_rbw,retime-buffer-only,slink,DAG,psim-q,VPMU-split,vdot,col,vfifo,VMC-alloc,mem-tech,dot,codegen,dag,lrange,OPS-All,argout,runhybrid_deadlock,VAFG-split,name,OPS-Fix,runhybrid_err,project,argin,algo,scheduled,proute-algo,link-prop,runp2p_success,vc,runp2p_err,runhybrid_time,split,runhybrid_dram_power,VBB,split-forward,backend,routing-algo,pracc,start-id,constprop,VDAG,dupra,app,runp2p_wbw,PMU,time,simfreq,PCU,mergeTime_ms,VDAG-split,VPCU-split,vlink,igraph,runhybrid_rbw,merge-forward,VAFG,runp2p_deadlock,tokenout,memelm,pirArgs,OPS-FU,merge-algo,VBB-split,proute-opts,save,rtelm,proute-seed,time-out,OPS-Prog FU,retime-exout,word,pattern,dedicated-dag,ag-dce,runhybrid_wbw,psim,fast,VAFG-alloc,runp2p_cycle,run-tst,trace,reserve-pmu,stat,VPCU-alloc,DAG_Total,rtanal,VPMU,share-adctx,net,bcread,runp2p_complete,open,sr,MC,pcu-stage,gentst_err,module,vec,VMC,OPS-Other,runp2p_dram_power,pmu-stage,retime-glob,OPS-Flt,arch,simulate,nn,flit-width,routing-cost,PCU_Total,mdone,merge,PMU_Total,prtime,runproute_time,waveform,mapping,runhybrid_success,run-proute,fifo-depth,verbose,pir_sha,maketst_err,VBB-alloc,debug-print,maxActive,topo,genpir,clock
False,c7547856,1000000000.0,0,,,,65536,,False,True,dfs,True,,False,12.024579943092048,4,69.23038961,1:37.96,6,0,40,55,True,20,False,,True,False,,9,0,1,8:35.80,4,56.743,False,4,16,1,,True,20,4,9,DDR4,True,True,True,True,,4,False,1,AccelMain,,,pirTest,6,route_min_directed_valient,False,route_min_directed_valient,db,True,4,,,True,,,False,Tst,dor,True,0,True,0,False,DRAMMergeSort_3,56.743,6,2020-03-31 01:13:55 -0700,0.12kHz,33,,0,55,2,False,,False,1,False,5,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,bfs,,-i100 -p100 -t1 -d100,True,True,0,100,,False,32,checkerboard,False,True,,False,True,1,60058,False,False,0,True,55,40,True,,False,hybrid,True,True,False,True,9,6,,False,16,9,,,6,False,,MyDesign,False,False,512,H-hop,200,True,False,200,,,True,True,False,False,16,False,22749748,,,True,37.13077358553399,mesh,True,1000000000
False,c7547856,1000000000.0,0,,,,65536,,False,True,dfs,True,,False,9.411136621677471,4,133.907819413,1:57.32,6,0,40,73,True,20,False,,True,False,,12,0,1,3:01.58,4,56.4329,False,4,21,1,,True,20,4,12,DDR4,True,True,True,True,,4,False,1,AccelMain,,,pirTest,6,route_min_directed_valient,False,route_min_directed_valient,db,True,4,,,True,,,False,Tst,dor,True,0,True,0,False,DRAMMergeSort_4,56.4329,8,2020-03-31 01:13:55 -0700,0.33kHz,44,,0,73,2,False,,False,1,False,5,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,bfs,,-i100 -p100 -t1 -d100,True,True,0,100,,False,32,checkerboard,False,True,,False,True,1,60388,False,False,0,True,73,40,True,,False,hybrid,True,True,False,True,12,6,,False,16,12,,,6,False,,MyDesign,False,False,512,H-hop,200,True,False,200,,,True,True,False,False,16,False,22749748,,,True,28.826919255481222,mesh,True,1000000000
False,c7547856,1000000000.0,0,,,,65536,,False,True,dfs,True,,False,9.177867894144724,4,91.163070806,2:13.56,6,0,40,66,True,20,False,,True,False,,10,0,1,1:37.15,4,52.2854,False,4,16,1,,True,20,4,10,DDR4,True,True,True,True,,4,False,1,AccelMain,,,pirTest,6,route_min_directed_valient,False,route_min_directed_valient,db,True,4,,,True,,,False,Tst,dor,True,0,True,0,False,DRAMMergeSort_5,52.2854,8,2020-03-31 01:13:55 -0700,0.36kHz,42,,0,66,2,False,,False,1,False,5,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,bfs,,-i100 -p100 -t1 -d100,True,True,0,100,,False,32,checkerboard,False,True,,False,True,1,35096,False,False,0,True,61,40,True,,False,hybrid,True,True,False,True,10,6,,False,16,10,,,6,False,,MyDesign,False,False,512,H-hop,200,True,False,200,,,True,True,False,False,16,False,22749748,,,True,46.68338272167768,mesh,True,1000000000
False,c7547856,1000000000.0,0,,,,65536,,False,True,dfs,True,,False,11.74798643646249,4,59.183524883,1:28.36,6,0,40,55,True,20,False,,True,False,,9,0,1,5:21.75,4,55.4378,False,4,16,1,,True,20,4,9,DDR4,True,True,True,True,,4,False,1,AccelMain,,,pirTest,6,route_min_directed_valient,False,route_min_directed_valient,db,True,4,,,True,,,False,Tst,dor,True,0,True,0,False,DRAMMergeSort_6,55.4378,6,2020-03-31 01:13:55 -0700,0.19kHz,33,,0,55,2,False,,False,1,False,5,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,bfs,,-i100 -p100 -t1 -d100,True,True,0,100,,False,32,checkerboard,False,True,,False,True,1,61472,False,False,0,True,55,40,True,,False,hybrid,True,True,False,True,9,6,,False,16,9,,,6,False,,MyDesign,False,False,512,H-hop,200,True,False,200,,,True,True,False,False,16,False,22749748,,,True,36.27667881311817,mesh,True,1000000000
False,c7547856,1000000000.0,0,,,,65536,,False,True,dfs,True,,False,5.7022478027924555,4,353.26387603,2:38.60,6,0,40,162,True,20,False,,True,False,,25,0,1,2:38.20,4,57.2581,False,4,37,1,,True,20,4,25,DDR4,True,True,True,True,,4,False,1,AccelMain,,,pirTest,6,route_min_directed_valient,False,route_min_directed_valient,db,True,4,,,True,,,False,Tst,dor,True,0,True,0,False,DRAMMergeSort_7,57.2581,20,2020-03-31 01:13:55 -0700,0.2kHz,105,,0,162,2,False,,False,1,False,5,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,bfs,,-i100 -p100 -t1 -d100,True,True,0,100,,False,32,checkerboard,False,True,,False,True,1,32048,False,False,0,True,151,40,True,,False,hybrid,True,True,False,True,25,6,,False,16,25,,,6,False,,MyDesign,False,False,512,H-hop,200,True,False,200,,,True,True,False,False,16,False,22749748,,,True,29.48077883175237,mesh,True,1000000000
False,c7547856,1000000000.0,0,,,,65536,2,False,True,dfs,True,,False,41.005291005291,4,19.406607668,0:20.30,6,0,40,4,True,20,False,True,True,False,,2,0,1,0:01.56,4,65.0159,False,4,3,1,2,True,20,4,2,DDR4,True,True,True,True,,4,False,1,AccelMain,,,pirTest,6,route_min_directed_valient,False,route_min_directed_valient,db,True,4,,,True,,,False,Tst,dor,True,0,True,0,False,DotProduct_0,0.0,2,2020-03-31 01:13:55 -0700,0.08kHz,1,,0,4,2,False,,False,1,False,5,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,bfs,,-i100 -p100 -t1 -d100,True,True,0,100,,False,32,checkerboard,False,True,,False,True,1,126,False,False,0,True,4,40,True,2,False,hybrid,True,True,False,True,2,6,,False,16,2,,,6,False,,MyDesign,False,False,512,H-hop,200,True,False,200,,,True,True,False,False,16,False,22749748,,,True,50.79365079365079,mesh,True,1000000000
False,c7547856,1000000000.0,0,,,,65536,2,False,True,dfs,True,,False,59.77409831857272,4,13.462078693,0:10.77,6,0,40,4,True,20,False,True,True,False,,2,0,1,0:01.78,4,7.36029,False,4,0,1,2,True,20,4,2,DDR4,True,True,True,True,,4,False,1,AccelMain,,,pirTest,6,route_min_directed_valient,False,route_min_directed_valient,db,True,4,,,True,,,False,Tst,dor,True,0,True,0,False,DotProduct_1,0.0,2,2020-03-31 01:13:55 -0700,0.63kHz,4,,0,4,2,False,,False,1,False,5,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,bfs,,-i100 -p100 -t1 -d100,True,True,0,100,,False,32,checkerboard,False,True,,False,True,1,1113,False,False,0,True,4,40,True,2,False,hybrid,True,True,False,True,2,6,,False,16,2,,,6,False,,MyDesign,False,False,512,H-hop,200,True,False,200,,,True,True,False,False,16,False,22749748,,,True,92.00359389038634,mesh,True,1000000000
False,c7547856,1000000000.0,0,,,,65536,4,False,True,dfs,True,,False,61.88352745424293,4,16.247596039,0:24.99,6,0,40,7,True,20,False,True,True,False,,4,0,1,0:02.44,4,13.6306,False,4,0,1,4,True,20,4,4,DDR4,True,True,True,True,,4,False,1,AccelMain,,,pirTest,6,route_min_directed_valient,False,route_min_directed_valient,db,True,4,,,True,,,False,Tst,dor,True,0,True,0,False,DotProduct_2,0.0,4,2020-03-31 01:13:55 -0700,0.25kHz,7,,0,7,2,False,,False,1,False,5,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,bfs,,-i100 -p100 -t1 -d100,True,True,0,100,,False,32,checkerboard,False,True,,False,True,1,601,False,False,0,True,7,40,True,4,False,hybrid,True,True,False,True,4,6,,False,16,4,,,6,False,,MyDesign,False,False,512,H-hop,200,True,False,200,,,True,True,False,False,16,False,22749748,,,True,85.19134775374376,mesh,True,1000000000
False,c7547856,1000000000.0,0,,,,65536,4,False,True,dfs,True,,False,17.754467754467754,4,26.472112091,0:44.74,6,0,40,7,True,20,False,True,True,False,,4,0,1,0:03.18,4,52.5128,False,4,5,1,4,True,20,4,4,DDR4,True,True,True,True,,4,False,1,AccelMain,,,pirTest,6,route_min_directed_valient,False,route_min_directed_valient,db,True,4,,,True,,,False,Tst,dor,True,0,True,0,False,DotProduct_3,0.0,4,2020-03-31 01:13:55 -0700,0.05kHz,2,,0,7,2,False,,False,1,False,5,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,bfs,,-i100 -p100 -t1 -d100,True,True,0,100,,False,32,checkerboard,False,True,,False,True,1,156,False,False,0,True,7,40,True,4,False,hybrid,True,True,False,True,4,6,,False,16,4,,,6,False,,MyDesign,False,False,512,H-hop,200,True,False,200,,,True,True,False,False,16,False,22749748,,,True,20.512820512820515,mesh,True,1000000000
False,c7547856,1000000000.0,0,,,,65536,16,False,True,dfs,True,,False,4.428152492668621,4,122.785336593,3:00.41,6,0,40,26,True,20,False,True,True,False,,16,0,1,0:01.76,4,49.6485,False,4,17,1,16,True,20,4,16,DDR4,True,True,True,True,,4,False,1,AccelMain,,,pirTest,6,route_min_directed_valient,False,route_min_directed_valient,db,True,4,,,True,,,False,Tst,dor,True,0,True,0,False,DotProduct_4,0.0,16,2020-03-31 01:13:55 -0700,0.09kHz,9,,0,26,2,False,,False,1,False,5,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,bfs,,-i100 -p100 -t1 -d100,True,True,0,100,,False,32,checkerboard,False,True,,False,True,1,165,False,False,0,True,25,40,True,16,False,hybrid,True,True,False,True,16,6,,False,16,16,,,6,False,,MyDesign,False,False,512,H-hop,200,True,False,200,,,True,True,False,False,16,False,22749748,,,True,4.848484848484849,mesh,True,1000000000
False,c7547856,1000000000.0,0,,,,65536,6,False,True,dfs,True,,False,12.496815286624203,4,63.712523192,1:06.66,6,0,40,14,True,20,False,True,True,False,,6,0,1,0:02.43,4,52.1783,False,4,7,1,6,True,20,4,6,DDR4,True,True,True,True,,4,False,1,AccelMain,,,pirTest,6,route_min_directed_valient,False,route_min_directed_valient,db,True,4,,,True,,,False,Tst,dor,True,0,True,0,False,DotProduct_5,0.0,6,2020-03-31 01:13:55 -0700,0.06kHz,7,,0,14,2,False,,False,1,False,5,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,bfs,,-i100 -p100 -t1 -d100,True,True,0,100,,False,32,checkerboard,False,True,,False,True,1,157,False,False,0,True,12,40,True,6,False,hybrid,True,True,False,True,6,6,,False,16,6,,,6,False,,MyDesign,False,False,512,H-hop,200,True,False,200,,,True,True,False,False,16,False,22749748,,,True,14.012738853503185,mesh,True,1000000000
False,c7547856,1000000000.0,0,,,,65536,2,False,True,dfs,True,,False,59.41580756013746,4,28.118886385,0:40.05,6,0,40,8,True,20,False,True,True,False,,2,0,1,0:03.94,4,28.1512,False,4,3,1,2,True,20,4,2,DDR4,True,True,True,True,,4,False,1,AccelMain,,,pirTest,6,route_min_directed_valient,False,route_min_directed_valient,db,True,4,,,True,,,False,Tst,dor,True,0,True,0,False,DotProduct_6,0.0,2,2020-03-31 01:13:55 -0700,0.07kHz,5,,0,8,2,False,,False,1,False,5,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,bfs,,-i100 -p100 -t1 -d100,True,True,0,100,,False,32,checkerboard,False,True,,False,True,1,291,False,False,0,True,6,40,True,2,False,hybrid,True,True,False,True,2,6,,False,16,2,,,6,False,,MyDesign,False,False,512,H-hop,200,True,False,200,,,True,True,False,False,16,False,22749748,,,True,76.97594501718213,mesh,True,1000000000
False,c7547856,1000000000.0,0,,,,65536,6,False,True,dfs,True,,False,38.83410037256191,4,43.216066155,0:30.35,6,0,40,24,True,20,False,True,True,False,,6,0,1,0:02.14,4,48.4734,False,4,7,1,6,True,20,4,6,DDR4,True,True,True,True,,4,False,1,AccelMain,,,pirTest,6,route_min_directed_valient,False,route_min_directed_valient,db,True,4,,,True,,,False,Tst,dor,True,0,True,0,False,DotProduct_7,0.0,6,2020-03-31 01:13:55 -0700,0.08kHz,17,,0,24,2,False,,False,1,False,5,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,bfs,,-i100 -p100 -t1 -d100,True,True,0,100,,False,32,checkerboard,False,True,,False,True,1,169,False,False,0,True,16,40,True,6,False,hybrid,True,True,False,True,6,6,,False,16,6,,,6,False,,MyDesign,False,False,512,H-hop,200,True,False,200,,,True,True,False,False,16,False,22749748,,,True,45.562130177514796,mesh,True,1000000000
False,c7547856,1000000000.0,0,,,,65536,1,False,True,dfs,True,,False,11.385199240986717,4,39.351449112,0:49.49,6,0,40,12,True,20,False,,True,False,,1,0,1,0:04.95,4,0.0,False,4,5,1,1,True,20,4,1,DDR4,True,True,True,True,,4,False,1,AccelMain,,,pirTest,6,route_min_directed_valient,False,route_min_directed_valient,db,True,4,,,True,,,False,Tst,dor,True,0,True,0,False,FIFOTest_0,1.37634,1,2020-03-31 01:13:55 -0700,0.02kHz,7,,0,12,2,False,,False,1,False,5,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,bfs,,-i100 -p100 -t1 -d100,True,True,0,100,,False,32,checkerboard,False,True,,False,True,1,93,False,False,0,True,5,40,True,1,False,hybrid,True,True,False,True,1,6,,False,16,1,,,6,False,,MyDesign,False,False,512,H-hop,200,True,False,200,,,True,True,False,False,16,False,22749748,,,True,34.40860215053763,mesh,True,1000000000
False,c7547856,1000000000.0,0,,,,65536,1,False,True,dfs,True,,False,14.190093708165998,4,42.104981039,0:25.71,6,0,40,10,True,20,False,,True,False,,1,0,1,0:01.34,4,0.0,False,4,4,1,2,True,20,4,1,DDR4,True,True,True,True,,4,False,1,AccelMain,,,pirTest,6,route_min_directed_valient,False,route_min_directed_valient,db,True,4,,,True,,,False,Tst,dor,True,0,True,0,False,FIFOTest_1,1.54217,2,2020-03-31 01:13:55 -0700,0.06kHz,6,,0,10,2,False,,False,1,False,5,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,bfs,,-i100 -p100 -t1 -d100,True,True,0,100,,False,32,checkerboard,False,True,,False,True,1,83,False,False,0,True,5,40,True,2,False,hybrid,True,True,False,True,1,6,,False,16,1,,,6,False,,MyDesign,False,False,512,H-hop,200,True,False,200,,,True,True,False,False,16,False,22749748,,,True,38.55421686746988,mesh,True,1000000000
False,c7547856,1000000000.0,0,,,,65536,1,False,True,dfs,True,,False,12.903225806451612,4,37.805959993,0:28.14,6,0,40,15,True,20,False,,True,False,,1,0,1,0:01.27,4,0.0,False,4,5,1,2,True,20,4,1,DDR4,True,True,True,True,,4,False,1,AccelMain,,,pirTest,6,route_min_directed_valient,False,route_min_directed_valient,db,True,4,,,True,,,False,Tst,dor,True,0,True,0,False,FIFOTest_2,1.37634,2,2020-03-31 01:13:55 -0700,0.07kHz,10,,0,15,2,False,,False,1,False,5,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,bfs,,-i100 -p100 -t1 -d100,True,True,0,100,,False,32,checkerboard,False,True,,False,True,1,93,False,False,0,True,7,40,True,2,False,hybrid,True,True,False,True,1,6,,False,16,1,,,6,False,,MyDesign,False,False,512,H-hop,200,True,False,200,,,True,True,False,False,16,False,22749748,,,True,34.40860215053763,mesh,True,1000000000
False,c7547856,1000000000.0,0,,,,65536,1,False,True,dfs,True,,False,15.32258064516129,4,44.559887205,0:32.38,6,0,40,28,True,20,False,,True,False,,1,0,1,0:01.44,4,0.344086,False,4,12,1,2,True,20,4,1,DDR4,True,True,True,True,,4,False,1,AccelMain,,,pirTest,6,route_min_directed_valient,False,route_min_directed_valient,db,True,4,,,True,,,False,Tst,dor,True,0,True,0,False,FIFOTest_3,2.4086,2,2020-03-31 01:13:55 -0700,0.13kHz,16,,0,28,2,False,,False,1,False,5,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,bfs,,-i100 -p100 -t1 -d100,True,True,0,100,,False,32,checkerboard,False,True,,False,True,1,186,False,False,0,True,18,40,True,2,False,hybrid,True,True,False,True,1,6,,False,16,1,,,6,False,,MyDesign,False,False,512,H-hop,200,True,False,200,,,True,True,False,False,16,False,22749748,,,True,60.215053763440864,mesh,True,1000000000
False,c7547856,1000000000.0,0,,,,65536,11,False,True,dfs,True,,False,28.611704614014844,4,72.339549651,1:13.46,6,0,40,17,True,20,False,True,True,False,,5,0,1,4:43.02,4,0.492809,False,4,6,1,11,True,20,4,5,DDR4,True,True,True,True,,4,False,1,AccelMain,,,pirTest,6,route_min_directed_valient,False,route_min_directed_valient,db,True,4,,,True,,,False,Tst,dor,True,0,True,0,False,GDA_0,0.242614,11,2020-03-31 01:13:55 -0700,0.95kHz,11,,0,17,2,False,,False,1,False,5,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,bfs,,-i100 -p100 -t1 -d100,True,True,0,100,,False,32,checkerboard,False,True,,False,True,1,270125,False,False,0,True,11,40,True,11,False,hybrid,True,True,False,True,5,6,,False,16,5,,,6,False,,MyDesign,False,False,512,H-hop,200,True,False,200,,,True,True,False,False,16,False,22749748,,,True,97.04544192503471,mesh,True,1000000000
False,c7547856,1000000000.0,0,,,,65536,11,False,True,dfs,True,,False,23.443388080779886,4,93.830351459,1:44.64,6,0,40,17,True,20,False,True,True,False,,5,0,1,0:14.32,4,1.62661,False,4,6,1,11,True,20,4,5,DDR4,True,True,True,True,,4,False,1,AccelMain,,,pirTest,6,route_min_directed_valient,False,route_min_directed_valient,db,True,4,,,True,,,False,Tst,dor,True,0,True,0,False,GDA_1,0.765464,11,2020-03-31 01:13:55 -0700,0.37kHz,11,,0,17,2,False,,False,1,False,5,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,bfs,,-i100 -p100 -t1 -d100,True,True,0,100,,False,32,checkerboard,False,True,,False,True,1,5351,False,False,0,True,11,40,True,11,False,hybrid,True,True,False,True,5,6,,False,16,5,,,6,False,,MyDesign,False,False,512,H-hop,200,True,False,200,,,True,True,False,False,16,False,22749748,,,True,76.54643991777237,mesh,True,1000000000
False,c7547856,1000000000.0,0,,,,65536,14,False,True,dfs,True,,False,26.14160620465349,4,83.463527803,1:59.99,6,0,40,24,True,20,False,True,True,False,,5,0,1,0:10.36,4,3.04869,False,4,6,1,15,True,20,4,5,DDR4,True,True,True,True,,4,False,1,AccelMain,,,pirTest,6,route_min_directed_valient,False,route_min_directed_valient,db,True,4,,,True,,,False,Tst,dor,True,0,True,0,False,GDA_2,1.43468,15,2020-03-31 01:13:55 -0700,0.28kHz,18,,0,24,2,False,,False,1,False,5,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,bfs,,-i100 -p100 -t1 -d100,True,True,0,100,,False,32,checkerboard,False,True,,False,True,1,2855,False,False,0,True,13,40,True,15,False,hybrid,True,True,False,True,5,6,,False,16,5,,,6,False,,MyDesign,False,False,512,H-hop,200,True,False,200,,,True,True,False,False,16,False,22749748,,,True,71.7338003502627,mesh,True,1000000000
False,c7547856,1000000000.0,0,,,,65536,11,False,True,dfs,True,,False,21.20907505583406,4,90.749271556,1:05.43,6,0,40,22,True,20,False,True,True,False,,5,0,1,0:06.93,4,1.63578,False,4,6,1,12,True,20,4,5,DDR4,True,True,True,True,,4,False,1,AccelMain,,,pirTest,6,route_min_directed_valient,False,route_min_directed_valient,db,True,4,,,True,,,False,Tst,dor,True,0,True,0,False,GDA_3,0.76978,12,2020-03-31 01:13:55 -0700,0.77kHz,16,,0,22,2,False,,False,1,False,5,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,bfs,,-i100 -p100 -t1 -d100,True,True,0,100,,False,32,checkerboard,False,True,,False,True,1,5321,False,False,0,True,12,40,True,12,False,hybrid,True,True,False,True,5,6,,False,16,5,,,6,False,,MyDesign,False,False,512,H-hop,200,True,False,200,,,True,True,False,False,16,False,22749748,,,True,76.97801165194512,mesh,True,1000000000
False,c7547856,1000000000.0,0,,,,65536,14,False,True,dfs,True,,False,18.62664004563605,4,92.456380341,1:37.15,6,0,40,35,True,20,False,True,True,False,,5,0,1,0:09.05,4,2.4826,False,4,6,1,17,True,20,4,5,DDR4,True,True,True,True,,4,False,1,AccelMain,,,pirTest,6,route_min_directed_valient,False,route_min_directed_valient,db,True,4,,,True,,,False,Tst,dor,True,0,True,0,False,GDA_4,1.16828,17,2020-03-31 01:13:55 -0700,0.39kHz,29,,0,35,2,False,,False,1,False,5,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,bfs,,-i100 -p100 -t1 -d100,True,True,0,100,,False,32,checkerboard,False,True,,False,True,1,3506,False,False,0,True,15,40,True,17,False,hybrid,True,True,False,True,5,6,,False,16,5,,,6,False,,MyDesign,False,False,512,H-hop,200,True,False,200,,,True,True,False,False,16,False,22749748,,,True,58.41414717626925,mesh,True,1000000000
False,c7547856,1000000000.0,0,,,,65536,11,False,True,dfs,True,,False,21.42531910695585,4,103.911004421,0:51.88,6,0,40,23,True,20,False,True,True,False,,5,0,1,0:18.89,4,0.902717,False,4,6,1,11,True,20,4,5,DDR4,True,True,True,True,,4,False,1,AccelMain,,,pirTest,6,route_min_directed_valient,False,route_min_directed_valient,db,True,4,,,True,,,False,Tst,dor,True,0,True,0,False,GDA_5,0.424808,11,2020-03-31 01:13:55 -0700,0.51kHz,17,,0,23,2,False,,False,1,False,5,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,bfs,,-i100 -p100 -t1 -d100,True,True,0,100,,False,32,checkerboard,False,True,,False,True,1,9642,False,False,0,True,12,40,True,11,False,hybrid,True,True,False,True,5,6,,False,16,5,,,6,False,,MyDesign,False,False,512,H-hop,200,True,False,200,,,True,True,False,False,16,False,22749748,,,True,84.96162621862685,mesh,True,1000000000
False,c7547856,1000000000.0,0,,,,65536,11,False,True,dfs,True,,False,18.633218804613918,4,113.76916297,2:20.05,6,0,40,32,True,20,False,True,True,False,,5,0,1,14:45.41,4,0.360243,False,4,6,1,14,True,20,4,5,DDR4,True,True,True,True,,4,False,1,AccelMain,,,pirTest,6,route_min_directed_valient,False,route_min_directed_valient,db,True,4,,,True,,,False,Tst,dor,True,0,True,0,False,GDA_6,0.177351,14,2020-03-31 01:13:55 -0700,0.42kHz,26,,0,32,2,False,,False,1,False,5,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,bfs,,-i100 -p100 -t1 -d100,True,True,0,100,,False,32,checkerboard,False,True,,False,True,1,369528,False,False,0,True,14,40,True,14,False,hybrid,True,True,False,True,5,6,,False,16,5,,,6,False,,MyDesign,False,False,512,H-hop,200,True,False,200,,,True,True,False,False,16,False,22749748,,,True,70.94022645104025,mesh,True,1000000000
