proute-opts,mem-tech,argout,dupra,merge,lrange,VDAG-split,retime-local,routing-algo,retime-glob,proute-algo,col,split-thread,succeeded,PMU_Total,VPCU-split,module,row,proute-seed,fifo-depth,constprop,waveform,OPS-Prog FU,pmu-sram-size,debug-print,mergeTime_ms,time,VBB,DAG,VMC,MC,proute-q,prtime,runp2p_deadlock,VPCU,pracc,psim-q,runhybrid_err,open,maketst_time,merge-algo,topo,retime-exout,genpir,routing-cost,VBB-alloc,runhybrid_rbw,VAFG,OPS-Fix,spatial_sha,VMC-alloc,debug,notFit,runhybrid_wbw,split-forward,runp2p_time,runp2p_success,tokenout,genpir_err,load,vdot,fast,OPS-FU,VDAG,sr,vcLimit,VAFG-split,dedicated-dag,reserve-pmu,runhybrid_cycle,OPS-Flt,runproute_time,argin,word,simulate,flit-width,VPMU-split,vec,retime-buffer-only,runp2p_dram_power,runhybrid_time,OPS-Other,save,VPMU,PCU,pir_sha,VDAG-alloc,arch,psim,runhybrid_complete,mdone,nn,simfreq,dot,runp2p_complete,OPS-All,PCU_Total,reserve-pcu,igraph,avgActive,run-tst,runhybrid_success,runp2p_rbw,clock,verbose,maketst_err,runproute_err,VAFG-alloc,start-id,algo,share-adctx,VPCU-alloc,gentst_time,PMU,split,runp2p_err,runhybrid_deadlock,ag-dce,VMC-split,link-prop,backend,name,vlink,slink,app,pcu-stage,vc,merge-forward,VPMU-alloc,rtelm,runp2p_pass,dag-stage,runp2p_wbw,runhybrid_pass,memelm,split-algo,runhybrid_dram_power,maxActive,pmu-stage,trace,mapping,bcread,codegen,run-proute,freq,gentst_err,net,runp2p_cycle,VBB-split,run-psim,pattern,tungsten,DAG_Total,pirArgs,rundot,scheduled,MC_Total,vfifo,time-out,stat,dag,project
-i100 -p100 -t1 -d100,DDR4,4,False,False,True,0,False,dor,False,route_min_directed_valient,20,1,True,200,50,False,20,0,16,True,True,,65536,True,,2020-03-11 20:28:05 -0700,,10,3,3,4,,False,50,True,1,,False,7:46.64,bfs,mesh,False,True,H-hop,,,1,,eb63c002,3,True,,,False,8:04.37,True,5,,False,True,True,,0,True,4,1,False,0,,,,6,32,False,512,15,16,False,,,,True,15,40,7a313b79,0,MyDesign,False,False,True,False,0.29kHz,True,True,,200,0,False,20.757093334425857,False,False,0.930592,1000000000,False,,,1,0,route_min_directed_valient,False,17,414.058516386,15,True,,False,True,3,db,Tst,AccelMain,2,4,Kmeans_6,6,4,False,12,True,True,6,0.116324,,False,dfs,,93.05918436896512,6,False,True,True,True,False,1000000000.0,,hybrid,140848,,False,checkerboard,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",True,False,40,4,100,True,True,pirTest
-i100 -p100 -t1 -d100,DDR4,4,False,False,True,0,False,dor,False,route_min_directed_valient,20,1,True,200,59,False,20,0,16,True,True,,65536,True,,2020-03-11 20:28:05 -0700,,10,3,3,4,,False,59,True,1,,False,8:52.77,bfs,mesh,False,True,H-hop,,,1,,eb63c002,3,True,,,False,5:19.07,True,5,,False,True,True,,0,True,4,1,False,0,,,,6,32,False,512,20,16,False,,,,True,20,49,7a313b79,0,MyDesign,False,False,True,False,0.23kHz,True,True,,200,0,False,29.730679356326615,False,False,1.821,1000000000,False,,,1,0,route_min_directed_valient,False,20,416.088998868,20,True,,False,True,3,db,Tst,AccelMain,2,4,Kmeans_7,6,4,False,15,True,True,6,0.227625,,False,dfs,,91.05004306871544,6,False,True,True,True,False,1000000000.0,,hybrid,71978,,False,checkerboard,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",True,False,40,4,100,True,True,pirTest
-i100 -p100 -t1 -d100,DDR4,4,False,False,True,0,False,dor,False,route_min_directed_valient,20,1,True,200,70,False,20,0,16,True,True,,65536,True,,2020-03-11 20:28:05 -0700,,20,3,3,4,,False,70,True,1,,False,4:57.21,bfs,mesh,False,True,H-hop,,,1,,eb63c002,3,True,,,False,2:03.32,True,5,,False,True,True,,0,True,4,1,False,0,,,,6,32,False,512,20,16,False,,,,True,20,54,7a313b79,0,MyDesign,False,False,True,False,0.58kHz,True,True,,200,0,False,24.04392276305168,False,False,1.82816,1000000000,False,,,1,0,route_min_directed_valient,False,24,428.009678349,20,True,,False,True,3,db,Tst,AccelMain,2,4,Kmeans_8,6,4,False,15,True,True,6,0.22852,,False,dfs,,91.4081678196831,6,False,True,True,True,False,1000000000.0,,hybrid,71696,,False,checkerboard,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",True,False,40,4,100,True,True,pirTest
-i100 -p100 -t1 -d100,DDR4,4,False,False,True,0,False,dor,False,route_min_directed_valient,20,1,True,200,128,False,20,0,16,True,True,,65536,True,,2020-03-11 20:28:05 -0700,,37,3,3,4,,False,128,True,1,,False,4:45.02,bfs,mesh,False,True,H-hop,,,1,,eb63c002,3,True,,,False,1:48.43,True,5,,False,True,True,,0,True,4,1,False,0,,,,6,32,False,512,28,16,False,,,,True,28,85,7a313b79,0,MyDesign,False,False,True,False,0.45kHz,True,True,,200,0,False,20.653113106877772,False,False,2.68063,1000000000,False,,,1,0,route_min_directed_valient,False,38,705.47056071,40,True,,False,True,3,db,Tst,AccelMain,2,4,Kmeans_9,6,4,False,18,True,True,6,0.335079,,False,dfs,,90.05235602094241,6,False,True,True,True,False,1000000000.0,,hybrid,48896,,False,checkerboard,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",True,False,40,4,100,True,True,pirTest
-i100 -p100 -t1 -d100,DDR4,4,False,False,True,0,False,dor,False,route_min_directed_valient,20,1,True,200,2,False,20,0,16,True,True,,65536,True,,2020-03-11 20:28:05 -0700,,1,,0,4,,False,2,True,1,,False,0:21.15,bfs,mesh,False,True,H-hop,,,1,,eb63c002,,True,,,False,0:00.99,True,5,,False,True,True,,0,True,4,1,False,0,,,,6,32,False,512,2,16,False,,,,True,2,1,7a313b79,0,MyDesign,False,False,True,False,0.04kHz,True,True,,200,0,False,15.131578947368421,False,False,0.0,1000000000,False,,,1,0,route_min_directed_valient,False,2,26.918043317,2,True,,False,True,,db,Tst,AccelMain,2,4,LUTTest_0,6,4,False,2,True,True,6,0.0,,False,dfs,,21.05263157894737,6,False,True,True,True,False,1000000000.0,,hybrid,38,,False,checkerboard,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",True,False,40,4,100,True,True,pirTest
-i100 -p100 -t1 -d100,DDR4,4,False,False,True,0,False,dor,False,route_min_directed_valient,20,1,True,200,2,False,20,0,16,True,True,,65536,True,,2020-03-11 20:28:05 -0700,,0,,0,4,,False,2,True,1,,False,0:28.61,bfs,mesh,False,True,H-hop,,,1,,eb63c002,,True,,,False,0:01.35,True,5,,False,True,True,,0,True,4,1,False,0,,,,6,32,False,512,2,16,False,,,,True,2,2,7a313b79,0,MyDesign,False,False,True,False,0.12kHz,True,True,,200,0,False,51.107594936708864,False,False,0.0,1000000000,False,,,1,0,route_min_directed_valient,False,2,30.325144622,2,True,,False,True,,db,Tst,AccelMain,2,4,LUTTest_1,6,4,False,2,True,True,6,0.0,,False,dfs,,81.0126582278481,6,False,True,True,True,False,1000000000.0,,hybrid,158,,False,checkerboard,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",True,False,40,4,100,True,True,pirTest
-i100 -p100 -t1 -d100,DDR4,4,False,False,True,0,False,dor,False,route_min_directed_valient,20,1,True,200,3,False,20,0,16,True,True,,65536,True,,2020-03-11 20:28:05 -0700,,0,,0,4,,False,3,True,1,,False,1:00.91,bfs,mesh,False,True,H-hop,,,1,,eb63c002,,True,,,False,0:01.98,True,5,,False,True,True,,0,True,4,1,False,0,,,,6,32,False,512,2,16,False,,,,True,2,3,7a313b79,0,MyDesign,False,False,True,False,0.05kHz,True,True,,200,0,False,49.04798172124905,False,False,0.0,1000000000,False,,,1,0,route_min_directed_valient,False,3,41.321436777,2,True,,False,True,,db,Tst,AccelMain,2,4,LUTTest_2,6,4,False,2,True,True,6,0.0,,False,dfs,,63.366336633663366,6,False,True,True,True,False,1000000000.0,,hybrid,101,,False,checkerboard,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",True,False,40,4,100,True,True,pirTest
-i100 -p100 -t1 -d100,DDR4,4,False,False,True,0,False,dor,False,route_min_directed_valient,20,1,True,200,3,False,20,0,16,True,True,,65536,True,,2020-03-11 20:28:05 -0700,,1,,0,4,,False,3,True,1,,False,0:31.31,bfs,mesh,False,True,H-hop,,,1,,eb63c002,,True,,,False,0:01.25,True,5,,False,True,True,,0,True,4,1,False,0,,,,6,32,False,512,4,16,False,,,,True,4,2,7a313b79,0,MyDesign,False,False,True,False,0.03kHz,True,True,,200,0,False,8.60832137733142,False,False,0.0,1000000000,False,,,1,0,route_min_directed_valient,False,3,50.830407454,4,True,,False,True,,db,Tst,AccelMain,2,4,LUTTest_3,6,4,False,2,True,True,6,0.0,,False,dfs,,9.75609756097561,6,False,True,True,True,False,1000000000.0,,hybrid,41,,False,checkerboard,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",True,False,40,4,100,True,True,pirTest
-i100 -p100 -t1 -d100,DDR4,4,False,False,True,0,False,dor,False,route_min_directed_valient,20,1,True,200,3,False,20,0,16,True,True,,65536,True,,2020-03-11 20:28:05 -0700,,1,,0,4,,False,3,True,1,,False,0:38.83,bfs,mesh,False,True,H-hop,,,1,,eb63c002,,True,,,False,0:02.21,True,5,,False,True,True,,0,True,4,1,False,0,,,,6,32,False,512,,16,False,,,,True,,0,7a313b79,0,MyDesign,False,False,True,False,0.01kHz,True,True,,200,0,False,5.2631578947368425,False,False,0.0,1000000000,False,,,1,0,route_min_directed_valient,False,3,40.902335207,2,True,,False,True,,db,Tst,AccelMain,2,4,LUTTest_4,6,4,False,,True,True,6,0.0,,False,dfs,,5.2631578947368425,6,False,True,True,True,False,1000000000.0,,hybrid,19,,False,checkerboard,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",True,False,40,4,100,True,True,pirTest
-i100 -p100 -t1 -d100,DDR4,4,False,False,True,0,False,dor,False,route_min_directed_valient,20,1,True,200,21,False,20,0,16,True,True,,65536,True,,2020-03-11 20:28:05 -0700,,5,4,4,4,,False,21,True,1,,False,4:45.72,bfs,mesh,False,True,H-hop,,,1,,eb63c002,4,True,,,False,0:13.90,True,5,,False,True,True,,0,True,4,1,False,0,,,,6,32,False,512,11,16,False,,,,True,11,16,7a313b79,0,MyDesign,False,False,True,False,0.61kHz,True,True,,200,0,False,4.8627713996396675,False,False,7.99148,1000000000,False,,,1,0,route_min_directed_valient,False,13,179.521357368,11,True,,False,True,4,db,Tst,AccelMain,2,4,LogReg_0,6,4,False,11,True,True,6,0.0151497,,False,dfs,,12.119777488460173,6,False,True,True,True,False,1000000000.0,,hybrid,8449,,False,checkerboard,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",True,False,40,4,100,True,True,pirTest
-i100 -p100 -t1 -d100,DDR4,4,False,False,True,0,False,dor,False,route_min_directed_valient,20,1,True,200,30,False,20,0,16,True,True,,65536,True,,2020-03-11 20:28:05 -0700,,7,4,4,4,,False,30,True,1,,False,6:32.37,bfs,mesh,False,True,H-hop,,,1,,eb63c002,4,True,,,False,0:07.88,True,5,,False,True,True,,0,True,4,1,False,0,,,,6,32,False,512,14,16,False,,,,True,14,23,7a313b79,0,MyDesign,False,False,True,False,0.55kHz,True,True,,200,0,False,7.064571916737858,False,False,15.4756,1000000000,False,,,1,0,route_min_directed_valient,False,16,245.453033342,14,True,,False,True,4,db,Tst,AccelMain,2,4,LogReg_1,6,4,False,12,True,True,6,0.0293376,,False,dfs,,23.470089388035756,6,False,True,True,True,False,1000000000.0,,hybrid,4363,,False,checkerboard,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",True,False,40,4,100,True,True,pirTest
-i100 -p100 -t1 -d100,DDR4,4,False,False,True,0,False,dor,False,route_min_directed_valient,20,1,True,200,29,False,20,0,16,True,True,,65536,True,,2020-03-11 20:28:05 -0700,,7,6,6,4,,False,29,True,1,,False,5:15.15,bfs,mesh,False,True,H-hop,,,1,,eb63c002,6,True,,,False,0:05.81,True,5,,False,True,True,,0,True,4,1,False,0,,,,6,32,False,512,17,16,False,,,,True,17,22,7a313b79,0,MyDesign,False,False,True,False,0.76kHz,True,True,,200,0,False,6.0842318012816525,False,False,15.1805,1000000000,False,,,1,0,route_min_directed_valient,False,19,274.941161624,17,True,,False,True,6,db,Tst,AccelMain,2,4,LogReg_2,6,4,False,17,True,True,6,0.0291373,,False,dfs,,11.65490553152743,6,False,True,True,True,False,1000000000.0,,hybrid,4393,,False,checkerboard,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",True,False,40,4,100,True,True,pirTest
-i100 -p100 -t1 -d100,DDR4,4,False,False,True,0,False,dor,False,route_min_directed_valient,20,1,True,200,47,False,20,0,16,True,True,,65536,True,,2020-03-11 20:28:05 -0700,,11,6,6,4,,False,47,True,1,,False,8:45.99,bfs,mesh,False,True,H-hop,,,1,,eb63c002,6,True,,,False,0:09.15,True,5,,False,True,True,,0,True,4,1,False,0,,,,6,32,False,512,23,16,False,,,,True,23,36,7a313b79,0,MyDesign,False,False,True,False,0.26kHz,True,True,,200,0,False,8.182959632353672,False,False,28.4627,1000000000,False,,,1,0,route_min_directed_valient,False,25,398.229960916,23,True,,False,True,6,db,Tst,AccelMain,2,4,LogReg_3,6,4,False,19,True,True,6,0.0546308,,False,dfs,,21.85232607767819,6,False,True,True,True,False,1000000000.0,,hybrid,2343,,False,checkerboard,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",True,False,40,4,100,True,True,pirTest
-i100 -p100 -t1 -d100,DDR4,4,False,False,True,0,False,dor,False,route_min_directed_valient,20,1,True,200,77,False,20,0,16,True,True,,65536,True,,2020-03-11 20:28:05 -0700,,17,6,6,4,,False,77,True,1,,False,11:23.19,bfs,mesh,False,True,H-hop,,,1,,eb63c002,6,True,,,False,0:15.57,True,5,,False,True,True,,0,True,4,1,False,0,,,,6,32,False,512,35,16,False,,,,True,35,60,7a313b79,0,MyDesign,False,False,True,False,0.08kHz,True,True,,200,0,False,11.354139967931715,False,False,50.483,1000000000,False,,,1,0,route_min_directed_valient,False,37,861.374659207,35,True,,False,True,6,db,Tst,AccelMain,2,4,LogReg_4,6,4,False,23,True,True,6,0.0968963,,False,dfs,,38.75851627554883,6,False,True,True,True,False,1000000000.0,,hybrid,1321,,False,checkerboard,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",True,False,40,4,100,True,True,pirTest
-i100 -p100 -t1 -d100,DDR4,4,False,False,True,0,False,dor,False,route_min_directed_valient,20,1,True,200,81,False,20,0,16,True,True,,65536,True,,2020-03-11 20:28:05 -0700,,19,10,10,4,,False,81,True,1,,False,12:06.28,bfs,mesh,False,True,H-hop,,,1,,eb63c002,10,True,,,False,0:18.21,True,5,,False,True,True,,0,True,4,1,False,0,,,,6,32,False,512,41,16,False,,,,True,41,62,7a313b79,0,MyDesign,False,False,True,False,0.1kHz,True,True,,200,0,False,5.940574159881894,False,False,36.0671,1000000000,False,,,1,0,route_min_directed_valient,False,43,932.683691454,41,True,,False,True,10,db,Tst,AccelMain,2,4,LogReg_5,6,4,False,33,True,True,6,0.0692266,,False,dfs,,13.84532179556517,6,False,True,True,True,False,1000000000.0,,hybrid,1849,,False,checkerboard,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",True,False,40,4,100,True,True,pirTest
-i100 -p100 -t1 -d100,DDR4,4,False,False,True,0,False,dor,False,route_min_directed_valient,20,1,True,200,92,False,20,0,16,True,True,,65536,True,,2020-03-11 20:28:05 -0700,,18,8,8,4,,False,92,True,1,,False,3:17.76,bfs,mesh,False,True,H-hop,,,1,,eb63c002,8,True,,,False,0:02.84,True,5,,False,True,True,,0,True,4,1,False,0,,,,6,32,False,512,41,16,False,,,,True,41,74,7a313b79,0,MyDesign,False,False,True,False,0.51kHz,True,True,,200,0,False,9.445207006182615,False,False,46.4725,1000000000,False,,,1,0,route_min_directed_valient,False,45,492.87216675,41,True,,False,True,8,db,Tst,AccelMain,2,4,LogReg_6,6,4,False,29,True,True,6,0.0891986,,False,dfs,,26.7595818815331,6,False,True,True,True,False,1000000000.0,,hybrid,1435,,False,checkerboard,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",True,False,40,4,100,True,True,pirTest
-i100 -p100 -t1 -d100,DDR4,4,False,False,True,0,False,dor,False,route_min_directed_valient,20,1,True,200,19,False,20,0,16,True,True,,65536,True,,2020-03-11 20:28:05 -0700,,10,2,2,4,,False,19,True,1,,False,3:21.36,bfs,mesh,False,True,H-hop,,,1,,eb63c002,2,True,,,False,0:15.82,True,5,,False,True,True,,0,True,4,1,False,0,,,,6,32,False,512,10,16,False,,,,True,10,9,7a313b79,0,MyDesign,False,False,True,False,1.05kHz,True,True,,200,0,False,35.43864706894387,False,False,10.225,1000000000,False,,,1,0,route_min_directed_valient,False,12,91.921995749,10,True,,False,True,2,db,Tst,AccelMain,2,4,MLP_0,6,4,False,10,True,True,6,7.91537,,False,dfs,,49.47107537931451,6,False,True,True,True,False,1000000000.0,,hybrid,16543,,False,checkerboard,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",True,False,40,4,100,True,True,pirTest
-i100 -p100 -t1 -d100,DDR4,4,False,False,True,0,False,dor,False,route_min_directed_valient,20,1,True,200,52,False,20,0,16,True,True,,65536,True,,2020-03-11 20:28:05 -0700,,30,2,2,4,,False,52,True,1,,False,3:56.54,bfs,mesh,False,True,H-hop,,,1,,eb63c002,2,True,,,False,0:10.99,True,5,,False,True,True,,0,True,4,1,False,0,,,,6,32,False,512,4,16,False,,,,True,4,22,7a313b79,0,MyDesign,False,False,True,False,0.45kHz,True,True,,200,0,False,40.07581715890566,False,False,15.958,1000000000,False,,,1,0,route_min_directed_valient,False,38,134.101656748,4,True,,False,True,2,db,Tst,AccelMain,2,4,MLP_1,6,4,False,4,True,True,6,26.4373,,False,dfs,,41.308298001211384,6,False,True,True,True,False,1000000000.0,,hybrid,4953,,False,checkerboard,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",True,False,40,4,100,True,True,pirTest
-i100 -p100 -t1 -d100,DDR4,4,False,False,True,0,False,dor,False,route_min_directed_valient,20,1,True,200,59,False,20,0,16,True,True,,65536,True,,2020-03-11 20:28:05 -0700,,25,2,2,4,,False,59,True,1,,False,4:19.52,bfs,mesh,False,True,H-hop,,,1,,eb63c002,2,True,,,False,0:11.72,True,5,,False,True,True,,0,True,4,1,False,0,,,,6,32,False,512,2,16,False,,,,True,2,34,7a313b79,0,MyDesign,False,False,True,False,0.42kHz,True,True,,200,0,False,40.19131635653654,False,False,15.5046,1000000000,False,,,1,0,route_min_directed_valient,False,38,277.37081238,2,True,,False,True,2,db,Tst,AccelMain,2,4,MLP_2,6,4,False,2,True,True,6,26.5015,,True,dfs,,41.40862173649059,6,False,True,True,True,False,1000000000.0,,hybrid,4941,,False,checkerboard,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --memelm, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",True,False,40,4,100,True,True,pirTest
-i100 -p100 -t1 -d100,DDR4,4,False,False,True,0,False,dor,False,route_min_directed_valient,20,1,True,200,34,False,20,0,16,True,True,,65536,True,,2020-03-11 20:28:05 -0700,,14,6,6,4,,False,34,True,1,,False,4:02.56,bfs,mesh,False,True,H-hop,,,1,,eb63c002,6,True,,,False,0:14.80,True,5,,False,True,True,,0,True,4,1,False,0,,,,6,32,False,512,3,16,False,,,,True,3,16,7a313b79,0,MyDesign,False,False,True,False,0.82kHz,True,True,,200,0,False,7.123983196517473,False,False,15.8321,1000000000,False,,,1,0,route_min_directed_valient,False,23,194.212435498,7,True,,False,True,6,db,Tst,AccelMain,2,4,NaivePageRank2_0,6,4,False,3,True,True,6,0.0423036,,False,dfs,,93.20003304965711,6,False,True,True,True,False,1000000000.0,,hybrid,12103,,False,checkerboard,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",True,False,40,4,100,True,True,pirTest
-i100 -p100 -t1 -d100,DDR4,4,False,False,True,0,False,dor,False,route_min_directed_valient,20,1,True,200,36,False,20,0,16,True,True,,65536,True,,2020-03-11 20:28:05 -0700,,14,6,6,4,,False,36,True,1,,False,4:23.08,bfs,mesh,False,True,H-hop,,,1,,eb63c002,6,True,,,False,0:19.05,True,5,,False,True,True,,0,True,4,1,False,0,,,,6,32,False,512,3,16,False,,,,True,3,18,7a313b79,0,MyDesign,False,False,True,False,0.63kHz,True,True,,200,0,False,6.151789842473023,False,False,16.0478,1000000000,False,,,1,0,route_min_directed_valient,False,23,271.293078746,7,True,,False,True,6,db,Tst,AccelMain,2,4,NaivePageRank2_1,6,4,False,3,True,True,6,0.0425108,,False,dfs,,93.65659249418798,6,False,True,True,True,False,1000000000.0,,hybrid,12044,,False,checkerboard,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",True,False,40,4,100,True,True,pirTest
-i100 -p100 -t1 -d100,DDR4,4,False,False,True,0,False,dor,False,route_min_directed_valient,20,1,True,200,55,False,20,0,16,True,True,,65536,True,,2020-03-11 20:28:05 -0700,,23,9,9,4,,False,55,True,1,,False,6:57.54,bfs,mesh,False,True,H-hop,,,1,,eb63c002,9,True,,,False,0:24.63,True,5,,False,True,True,,0,True,4,1,False,0,,,,6,32,False,512,3,16,False,,,,True,3,26,7a313b79,0,MyDesign,False,False,True,False,0.25kHz,True,True,,200,0,False,8.80352300971605,False,False,28.3534,1000000000,False,,,1,0,route_min_directed_valient,False,36,148.06501576,9,True,,False,True,9,db,Tst,AccelMain,2,4,NaivePageRank2_2,6,4,False,3,True,True,6,0.0819462,,False,dfs,,90.65300896286811,6,False,True,True,True,False,1000000000.0,,hybrid,6248,,False,checkerboard,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",True,False,40,4,100,True,True,pirTest
