VPCU-alloc,routing-cost,col,tungsten,runp2p_wbw,algo,OPS-All,merge-algo,VMC-split,run-tst,lrange,app,prtime,runp2p_complete,pattern,VDAG-alloc,debug-tst,OPS-Other,DAG,genpir_err,rtelm,proute-q,simulate,OPS-Prog FU,split-algo,mapping,waveform,tokenout,project,mdone,DAG_Total,simfreq,MC_Total,runp2p_time,codegen,reserve-pcu,run-psim,vec,VDAG-split,retime-buffer-only,split-forward,row,scheduled,slink,runp2p_err,argin,freq,PMU_Total,mem-tech,VBB,VMC-alloc,maketst_err,pmu-sram-size,runp2p_rbw,module,VDAG,runproute_time,MC,backend,pmu-stage,PCU,retime-local,OPS-FU,flit-width,vdot,vlink,runp2p_dram_power,open,rundot,routing-algo,runhybrid_time,trace,fast,PCU_Total,vcLimit,runhybrid_dram_power,gentst_time,runhybrid_wbw,constprop,memelm,VPMU-alloc,mergeTime_ms,link-prop,net,clock,avgActive,stat,VPCU-split,runproute_err,succeeded,runp2p_deadlock,time-out,argout,proute-seed,runhybrid_cycle,name,VMC,retime-glob,VBB-split,PMU,VPMU-split,arch,runhybrid_complete,reserve-pmu,dot,maketst_time,vc,spatial_sha,VPMU,bcread,notFit,merge,runp2p_cycle,runhybrid_success,run-proute,fifo-depth,load,runp2p_pass,dedicated-dag,proute-opts,nn,save,OPS-Flt,dag,retime-exout,proute-algo,pcu-stage,debug,pracc,VBB-alloc,split,runhybrid_rbw,runhybrid_err,gentst_err,psim-q,runhybrid_pass,genpir,start-id,dupra,psim,pir_sha,VPCU,ag-dce,OPS-Fix,time,VAFG,dag-stage,igraph,maxActive,merge-forward,runp2p_success,split-thread,word,topo,runhybrid_deadlock,VAFG-alloc,verbose,pirArgs,vfifo,sr,VAFG-split
55,H-hop,20,True,56.4947,route_min_directed_valient,,bfs,9,False,True,DRAMMergeSort_6,,True,checkerboard,0,False,,16,,True,4,False,,dfs,True,True,5,pirTest,True,40,1.83kHz,40,0:32.89,True,0,False,16,0,False,False,20,False,4,,6,1000000000.0,200,DDR4,,9,,65536,56.4947,False,0,,9,Tst,6,33,False,,512,True,2,,False,True,dor,,False,True,200,4,,128.121141627,,True,False,,,db,hybrid,1000000000,11.971954216077423,True,55,,True,False,100,4,0,,AccelMain,9,False,,6,,MyDesign,False,0,True,2:28.47,4,9d801345,,True,,False,60322,False,False,16,False,,False,-i100 -p100 -t1 -d100,False,False,,True,False,route_min_directed_valient,6,True,True,,True,,,,1,,True,0,False,False,53165bff,55,True,,2020-01-30 17:52:55 -0800,1,6,False,36.96827028281556,False,True,1,32,mesh,False,1,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,1
151,H-hop,20,True,57.1992,route_min_directed_valient,,bfs,25,False,True,DRAMMergeSort_7,,True,checkerboard,0,False,,37,,True,4,False,,dfs,True,True,5,pirTest,True,40,0.82kHz,40,0:38.97,True,0,False,16,0,False,False,20,False,4,,6,1000000000.0,200,DDR4,,25,,65536,57.1992,False,0,,25,Tst,6,105,False,,512,True,2,,False,True,dor,,False,True,200,4,,459.565626644,,True,False,,,db,hybrid,1000000000,5.696382207035087,True,162,,True,False,100,4,0,,AccelMain,25,False,,20,,MyDesign,False,0,True,6:47.50,4,9d801345,,True,,False,32081,False,False,16,False,,False,-i100 -p100 -t1 -d100,False,False,,True,False,route_min_directed_valient,6,True,True,,True,,,,1,,True,0,False,False,53165bff,162,True,,2020-01-30 17:52:55 -0800,1,6,False,29.450453539478197,False,True,1,32,mesh,False,1,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,1
4,H-hop,20,True,0.0,route_min_directed_valient,,bfs,2,False,True,DotProduct_0,,True,checkerboard,0,False,,3,,True,4,False,,dfs,True,True,5,pirTest,True,40,0.42kHz,40,0:00.37,True,0,False,16,0,False,False,20,False,4,,6,1000000000.0,200,DDR4,,2,,65536,52.1783,False,0,,2,Tst,6,1,False,,512,True,2,,False,True,dor,,False,True,200,4,,15.53738716,,True,False,2,,db,hybrid,1000000000,32.90870488322717,True,4,,True,False,100,4,0,,AccelMain,2,False,,2,2,MyDesign,False,0,True,0:19.13,4,9d801345,2,True,,False,157,False,False,16,False,True,False,-i100 -p100 -t1 -d100,False,False,,True,False,route_min_directed_valient,6,True,True,,True,,,,1,,True,0,False,False,53165bff,4,True,,2020-01-30 17:52:55 -0800,1,6,False,40.76433121019108,False,True,1,32,mesh,False,1,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,1
4,H-hop,20,True,0.0,route_min_directed_valient,,bfs,2,False,True,DotProduct_1,,True,checkerboard,0,False,,0,,True,4,False,,dfs,True,True,5,pirTest,True,40,1.57kHz,40,0:00.71,True,0,False,16,0,False,False,20,False,4,,6,1000000000.0,200,DDR4,,2,,65536,7.36029,False,0,,2,Tst,6,4,False,,512,True,2,,False,True,dor,,False,True,200,4,,32.830102856,,True,False,2,,db,hybrid,1000000000,59.77409831857272,True,4,,True,False,100,4,0,,AccelMain,2,False,,2,2,MyDesign,False,0,True,0:40.16,4,9d801345,2,True,,False,1113,False,False,16,False,True,False,-i100 -p100 -t1 -d100,False,False,,True,False,route_min_directed_valient,6,True,True,,True,,,,1,,True,0,False,False,53165bff,4,True,,2020-01-30 17:52:55 -0800,1,6,False,92.00359389038634,False,True,1,32,mesh,False,1,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,1
7,H-hop,20,True,0.0,route_min_directed_valient,,bfs,4,False,True,DotProduct_2,,True,checkerboard,0,False,,0,,True,4,False,,dfs,True,True,5,pirTest,True,40,0.56kHz,40,0:01.07,True,0,False,16,0,False,False,20,False,4,,6,1000000000.0,200,DDR4,,4,,65536,13.6306,False,0,,4,Tst,6,7,False,,512,True,2,,False,True,dor,,False,True,200,4,,39.373763797,,True,False,4,,db,hybrid,1000000000,61.88352745424293,True,7,,True,False,100,4,0,,AccelMain,4,False,,4,4,MyDesign,False,0,True,0:40.03,4,9d801345,4,True,,False,601,False,False,16,False,True,False,-i100 -p100 -t1 -d100,False,False,,True,False,route_min_directed_valient,6,True,True,,True,,,,1,,True,0,False,False,53165bff,7,True,,2020-01-30 17:52:55 -0800,1,6,False,85.19134775374376,False,True,1,32,mesh,False,1,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,1
7,H-hop,20,True,0.0,route_min_directed_valient,,bfs,4,False,True,DotProduct_3,,True,checkerboard,0,False,,5,,True,4,False,,dfs,True,True,5,pirTest,True,40,0.12kHz,40,0:01.27,True,0,False,16,0,False,False,20,False,4,,6,1000000000.0,200,DDR4,,4,,65536,52.5128,False,0,,4,Tst,6,2,False,,512,True,2,,False,True,dor,,False,True,200,4,,26.79994295,,True,False,4,,db,hybrid,1000000000,17.754467754467754,True,7,,True,False,100,4,0,,AccelMain,4,False,,4,4,MyDesign,False,0,True,0:55.63,4,9d801345,4,True,,False,156,False,False,16,False,True,False,-i100 -p100 -t1 -d100,False,False,,True,False,route_min_directed_valient,6,True,True,,True,,,,1,,True,0,False,False,53165bff,7,True,,2020-01-30 17:52:55 -0800,1,6,False,20.512820512820515,False,True,1,32,mesh,False,1,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,1
25,H-hop,20,True,0.0,route_min_directed_valient,,bfs,16,False,True,DotProduct_4,,True,checkerboard,0,False,,17,,True,4,False,,dfs,True,True,5,pirTest,True,40,0.26kHz,40,0:00.47,True,0,False,16,0,False,False,20,False,4,,6,1000000000.0,200,DDR4,,16,,65536,68.2667,False,0,,16,Tst,6,9,False,,512,True,2,,False,True,dor,,False,True,200,4,,136.413876511,,True,False,16,,db,hybrid,1000000000,6.088709677419355,True,26,,True,False,100,4,0,,AccelMain,16,False,,16,16,MyDesign,False,0,True,2:35.58,4,9d801345,16,True,,False,120,False,False,16,False,True,False,-i100 -p100 -t1 -d100,False,False,,True,False,route_min_directed_valient,6,True,True,,True,,,,1,,True,0,False,False,53165bff,26,True,,2020-01-30 17:52:55 -0800,1,6,False,6.666666666666667,False,True,1,32,mesh,False,1,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,1
12,H-hop,20,True,0.0,route_min_directed_valient,,bfs,6,False,True,DotProduct_5,,True,checkerboard,0,False,,7,,True,4,False,,dfs,True,True,5,pirTest,True,40,0.36kHz,40,0:00.44,True,0,False,16,0,False,False,20,False,4,,6,1000000000.0,200,DDR4,,6,,65536,52.1783,False,0,,6,Tst,6,7,False,,512,True,2,,False,True,dor,,False,True,200,4,,36.358253767,,True,False,6,,db,hybrid,1000000000,12.496815286624203,True,14,,True,False,100,4,0,,AccelMain,6,False,,6,6,MyDesign,False,0,True,1:16.64,4,9d801345,6,True,,False,157,False,False,16,False,True,False,-i100 -p100 -t1 -d100,False,False,,True,False,route_min_directed_valient,6,True,True,,True,,,,1,,True,0,False,False,53165bff,14,True,,2020-01-30 17:52:55 -0800,1,6,False,14.012738853503185,False,True,1,32,mesh,False,1,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,1
6,H-hop,20,True,0.0,route_min_directed_valient,,bfs,2,False,True,DotProduct_6,,True,checkerboard,0,False,,3,,True,4,False,,dfs,True,True,5,pirTest,True,40,0.25kHz,40,0:01.15,True,0,False,16,0,False,False,20,False,4,,6,1000000000.0,200,DDR4,,2,,65536,28.1512,False,0,,2,Tst,6,5,False,,512,True,2,,False,True,dor,,False,True,200,4,,38.908778587,,True,False,2,,db,hybrid,1000000000,59.41580756013746,True,8,,True,False,100,4,0,,AccelMain,2,False,,2,2,MyDesign,False,0,True,0:43.22,4,9d801345,2,True,,False,291,False,False,16,False,True,False,-i100 -p100 -t1 -d100,False,False,,True,False,route_min_directed_valient,6,True,True,,True,,,,1,,True,0,False,False,53165bff,8,True,,2020-01-30 17:52:55 -0800,1,6,False,76.97594501718213,False,True,1,32,mesh,False,1,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,1
16,H-hop,20,True,0.0,route_min_directed_valient,,bfs,6,False,True,DotProduct_7,,True,checkerboard,0,False,,7,,True,4,False,,dfs,True,True,5,pirTest,True,40,0.46kHz,40,0:00.37,True,0,False,16,0,False,False,20,False,4,,6,1000000000.0,200,DDR4,,6,,65536,48.4734,False,0,,6,Tst,6,17,False,,512,True,2,,False,True,dor,,False,True,200,4,,75.068153258,,True,False,6,,db,hybrid,1000000000,38.83410037256191,True,24,,True,False,100,4,0,,AccelMain,6,False,,6,6,MyDesign,False,0,True,1:29.08,4,9d801345,6,True,,False,169,False,False,16,False,True,False,-i100 -p100 -t1 -d100,False,False,,True,False,route_min_directed_valient,6,True,True,,True,,,,1,,True,0,False,False,53165bff,24,True,,2020-01-30 17:52:55 -0800,1,6,False,45.562130177514796,False,True,1,32,mesh,False,1,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,1
5,H-hop,20,True,1.37634,route_min_directed_valient,,bfs,1,False,True,FIFOTest_0,,True,checkerboard,0,False,,5,,True,4,False,,dfs,True,True,5,pirTest,True,40,0.1kHz,40,0:00.91,True,0,False,16,0,False,False,20,False,4,,6,1000000000.0,200,DDR4,,1,,65536,0.0,False,0,,1,Tst,6,7,False,,512,True,2,,False,True,dor,,False,True,200,4,,53.84471583,,True,False,1,,db,hybrid,1000000000,11.385199240986717,True,12,,True,False,100,4,0,,AccelMain,1,False,,1,1,MyDesign,False,0,True,0:33.89,4,9d801345,1,True,,False,93,False,False,16,False,,False,-i100 -p100 -t1 -d100,False,False,,True,False,route_min_directed_valient,6,True,True,,True,,,,1,,True,0,False,False,53165bff,12,True,,2020-01-30 17:52:55 -0800,1,6,False,34.40860215053763,False,True,1,32,mesh,False,1,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,1
5,H-hop,20,True,1.54217,route_min_directed_valient,,bfs,1,False,True,FIFOTest_1,,True,checkerboard,0,False,,4,,True,4,False,,dfs,True,True,5,pirTest,True,40,0.19kHz,40,0:00.44,True,0,False,16,0,False,False,20,False,4,,6,1000000000.0,200,DDR4,,1,,65536,0.0,False,0,,1,Tst,6,6,False,,512,True,2,,False,True,dor,,False,True,200,4,,45.426184053,,True,False,1,,db,hybrid,1000000000,14.190093708165998,True,10,,True,False,100,4,0,,AccelMain,1,False,,2,2,MyDesign,False,0,True,0:28.22,4,9d801345,2,True,,False,83,False,False,16,False,,False,-i100 -p100 -t1 -d100,False,False,,True,False,route_min_directed_valient,6,True,True,,True,,,,1,,True,0,False,False,53165bff,10,True,,2020-01-30 17:52:55 -0800,1,6,False,38.55421686746988,False,True,1,32,mesh,False,1,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,1
7,H-hop,20,True,1.37634,route_min_directed_valient,,bfs,1,False,True,FIFOTest_2,,True,checkerboard,0,False,,5,,True,4,False,,dfs,True,True,5,pirTest,True,40,0.2kHz,40,0:00.47,True,0,False,16,0,False,False,20,False,4,,6,1000000000.0,200,DDR4,,1,,65536,0.0,False,0,,1,Tst,6,10,False,,512,True,2,,False,True,dor,,False,True,200,4,,63.549053436,,True,False,1,,db,hybrid,1000000000,12.903225806451612,True,15,,True,False,100,4,0,,AccelMain,1,False,,2,2,MyDesign,False,0,True,0:58.37,4,9d801345,2,True,,False,93,False,False,16,False,,False,-i100 -p100 -t1 -d100,False,False,,True,False,route_min_directed_valient,6,True,True,,True,,,,1,,True,0,False,False,53165bff,15,True,,2020-01-30 17:52:55 -0800,1,6,False,34.40860215053763,False,True,1,32,mesh,False,1,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,1
18,H-hop,20,True,2.4086,route_min_directed_valient,,bfs,1,False,True,FIFOTest_3,,True,checkerboard,0,False,,12,,True,4,False,,dfs,True,True,5,pirTest,True,40,0.27kHz,40,0:00.69,True,0,False,16,0,False,False,20,False,4,,6,1000000000.0,200,DDR4,,1,,65536,0.344086,False,0,,1,Tst,6,16,False,,512,True,2,,False,True,dor,,False,True,200,4,,49.288818621,,True,False,1,,db,hybrid,1000000000,15.32258064516129,True,28,,True,False,100,4,0,,AccelMain,1,False,,2,2,MyDesign,False,0,True,1:16.61,4,9d801345,2,True,,False,186,False,False,16,False,,False,-i100 -p100 -t1 -d100,False,False,,True,False,route_min_directed_valient,6,True,True,,True,,,,1,,True,0,False,False,53165bff,28,True,,2020-01-30 17:52:55 -0800,1,6,False,60.215053763440864,False,True,1,32,mesh,False,1,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,1
11,H-hop,20,True,0.242614,route_min_directed_valient,,bfs,5,False,True,GDA_0,,True,checkerboard,0,False,,6,,True,4,False,,dfs,True,True,5,pirTest,True,40,6.89kHz,40,0:39.19,True,0,False,16,0,False,False,20,False,4,,6,1000000000.0,200,DDR4,,5,,65536,0.492809,False,0,,5,Tst,6,9,False,,512,True,2,,False,True,dor,,False,True,200,4,,70.375259418,,True,False,11,,db,hybrid,1000000000,28.08468902684544,True,15,,True,False,100,4,0,,AccelMain,5,False,,11,11,MyDesign,False,0,True,2:05.51,4,9d801345,11,True,,False,270125,False,False,16,False,True,False,-i100 -p100 -t1 -d100,False,False,,True,False,route_min_directed_valient,6,True,True,,True,,,,1,,True,0,False,False,53165bff,15,True,,2020-01-30 17:52:55 -0800,1,6,False,97.04544192503471,False,True,1,32,mesh,False,1,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,1
11,H-hop,20,True,0.765464,route_min_directed_valient,,bfs,5,False,True,GDA_1,,True,checkerboard,0,False,,6,,True,4,False,,dfs,True,True,5,pirTest,True,40,3.85kHz,40,0:01.39,True,0,False,16,0,False,False,20,False,4,,6,1000000000.0,200,DDR4,,5,,65536,1.62661,False,0,,5,Tst,6,9,False,,512,True,2,,False,True,dor,,False,True,200,4,,63.576673017,,True,False,11,,db,hybrid,1000000000,23.02713171709621,True,15,,True,False,100,4,0,,AccelMain,5,False,,11,11,MyDesign,False,0,True,1:41.68,4,9d801345,11,True,,False,5351,False,False,16,False,True,False,-i100 -p100 -t1 -d100,False,False,,True,False,route_min_directed_valient,6,True,True,,True,,,,1,,True,0,False,False,53165bff,15,True,,2020-01-30 17:52:55 -0800,1,6,False,76.54643991777237,False,True,1,32,mesh,False,1,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,1
13,H-hop,20,True,1.43468,route_min_directed_valient,,bfs,5,False,True,GDA_2,,True,checkerboard,0,False,,6,,True,4,False,,dfs,True,True,5,pirTest,True,40,1.58kHz,40,0:01.81,True,0,False,16,0,False,False,20,False,4,,6,1000000000.0,200,DDR4,,5,,65536,3.04869,False,0,,5,Tst,6,16,False,,512,True,2,,False,True,dor,,False,True,200,4,,117.504820961,,True,False,14,,db,hybrid,1000000000,25.90923775355789,True,22,,True,False,100,4,0,,AccelMain,5,False,,15,15,MyDesign,False,0,True,2:19.31,4,9d801345,15,True,,False,2855,False,False,16,False,True,False,-i100 -p100 -t1 -d100,False,False,,True,False,route_min_directed_valient,6,True,True,,True,,,,1,,True,0,False,False,53165bff,22,True,,2020-01-30 17:52:55 -0800,1,6,False,71.7338003502627,False,True,1,32,mesh,False,1,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,1
12,H-hop,20,True,0.77007,route_min_directed_valient,,bfs,5,False,True,GDA_3,,True,checkerboard,0,False,,6,,True,4,False,,dfs,True,True,5,pirTest,True,40,4.75kHz,40,0:01.12,True,0,False,16,0,False,False,20,False,4,,6,1000000000.0,200,DDR4,,5,,65536,1.6364,False,0,,5,Tst,6,14,False,,512,True,2,,False,True,dor,,False,True,200,4,,72.481533948,,True,False,11,,db,hybrid,1000000000,20.77681984619379,True,20,,True,False,100,4,0,,AccelMain,5,False,,12,12,MyDesign,False,0,True,2:21.65,4,9d801345,12,True,,False,5319,False,False,16,False,True,False,-i100 -p100 -t1 -d100,False,False,,True,False,route_min_directed_valient,6,True,True,,True,,,,1,,True,0,False,False,53165bff,20,True,,2020-01-30 17:52:55 -0800,1,6,False,77.00695619477345,False,True,1,32,mesh,False,1,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,1
15,H-hop,20,True,1.44124,route_min_directed_valient,,bfs,5,False,True,GDA_4,,True,checkerboard,0,False,,6,,True,4,False,,dfs,True,True,5,pirTest,True,40,1.79kHz,40,0:01.59,True,0,False,16,0,False,False,20,False,4,,6,1000000000.0,200,DDR4,,5,,65536,3.06263,False,0,,5,Tst,6,27,False,,512,True,2,,False,True,dor,,False,True,200,4,,132.050360079,,True,False,14,,db,hybrid,1000000000,22.719140256921005,True,33,,True,False,100,4,0,,AccelMain,5,False,,17,17,MyDesign,False,0,True,3:25.19,4,9d801345,17,True,,False,2842,False,False,16,False,True,False,-i100 -p100 -t1 -d100,False,False,,True,False,route_min_directed_valient,6,True,True,,True,,,,1,,True,0,False,False,53165bff,33,True,,2020-01-30 17:52:55 -0800,1,6,False,72.06192821956368,False,True,1,32,mesh,False,1,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,1
12,H-hop,20,True,0.424808,route_min_directed_valient,,bfs,5,False,True,GDA_5,,True,checkerboard,0,False,,6,,True,4,False,,dfs,True,True,5,pirTest,True,40,2.9kHz,40,0:03.33,True,0,False,16,0,False,False,20,False,4,,6,1000000000.0,200,DDR4,,5,,65536,0.902717,False,0,,5,Tst,6,15,False,,512,True,2,,False,True,dor,,False,True,200,4,,107.990076884,,True,False,11,,db,hybrid,1000000000,20.86574362165526,True,21,,True,False,100,4,0,,AccelMain,5,False,,11,11,MyDesign,False,0,True,2:23.63,4,9d801345,11,True,,False,9642,False,False,16,False,True,False,-i100 -p100 -t1 -d100,False,False,,True,False,route_min_directed_valient,6,True,True,,True,,,,1,,True,0,False,False,53165bff,21,True,,2020-01-30 17:52:55 -0800,1,6,False,84.96162621862685,False,True,1,32,mesh,False,1,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,1
14,H-hop,20,True,0.177352,route_min_directed_valient,,bfs,5,False,True,GDA_6,,True,checkerboard,0,False,,6,,True,4,False,,dfs,True,True,5,pirTest,True,40,3.18kHz,40,1:56.18,True,0,False,16,0,False,False,20,False,4,,6,1000000000.0,200,DDR4,,5,,65536,0.360245,False,0,,5,Tst,6,24,False,,512,True,2,,False,True,dor,,False,True,200,4,,105.308467199,,True,False,11,,db,hybrid,1000000000,18.291037707766165,True,30,,True,False,100,4,0,,AccelMain,5,False,,14,14,MyDesign,False,0,True,3:36.59,4,9d801345,14,True,,False,369526,False,False,16,False,True,False,-i100 -p100 -t1 -d100,False,False,,True,False,route_min_directed_valient,6,True,True,,True,,,,1,,True,0,False,False,53165bff,30,True,,2020-01-30 17:52:55 -0800,1,6,False,70.94061040359813,False,True,1,32,mesh,False,1,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,1
15,H-hop,20,True,0.350931,route_min_directed_valient,,bfs,5,False,True,GDA_7,,True,checkerboard,0,False,,6,,True,4,False,,dfs,True,True,5,pirTest,True,40,3.01kHz,40,1:01.96,True,0,False,16,0,False,False,20,False,4,,6,1000000000.0,200,DDR4,,5,,65536,0.712828,False,0,,5,Tst,6,27,False,,512,True,2,,False,True,dor,,False,True,200,4,,122.783570611,,True,False,14,,db,hybrid,1000000000,21.136709283765363,True,33,,True,False,100,4,0,,AccelMain,5,False,,17,17,MyDesign,False,0,True,1:42.38,4,9d801345,17,True,,False,186749,False,False,16,False,True,False,-i100 -p100 -t1 -d100,False,False,,True,False,route_min_directed_valient,6,True,True,,True,,,,1,,True,0,False,False,53165bff,33,True,,2020-01-30 17:52:55 -0800,1,6,False,70.18618573593433,False,True,1,32,mesh,False,1,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,1
