VPCU,run-tst,OPS-Prog FU,OPS-Fix,constprop,split,module,memelm,runp2p_rbw,lrange,prtime,app,rtelm,maxActive,vec,VAFG-split,runp2p_pass,link-prop,VPMU,ag-dce,proute-opts,genpir_err,VAFG-alloc,VMC-split,net,maketst_err,word,vdot,clock,OPS-FU,slink,spatial_sha,routing-cost,OPS-Flt,split-thread,pir_sha,debug-print,DAG_Total,runproute_err,routing-algo,simfreq,pmu-sram-size,start-id,sr,argout,dupra,VAFG,scheduled,VPCU-alloc,VDAG-split,proute-algo,codegen,nn,vfifo,split-forward,OPS-All,psim,VDAG-alloc,rundot,avgActive,runhybrid_pass,runhybrid_err,runp2p_complete,retime-buffer-only,col,runhybrid_wbw,bcread,freq,runproute_time,MC,pirArgs,tungsten,VPMU-split,merge-algo,name,vlink,gentst_err,backend,runp2p_err,VMC,waveform,mapping,VPMU-alloc,reserve-pmu,genpir,DAG,topo,dag,arch,runp2p_success,maketst_time,debug,split-algo,runhybrid_cycle,pattern,reserve-pcu,tokenout,open,runp2p_time,simulate,igraph,project,PMU,verbose,argin,time-out,proute-q,fast,merge,runp2p_deadlock,vc,time,algo,row,notFit,fifo-depth,runhybrid_success,VPCU-split,runhybrid_rbw,retime-exout,flit-width,trace,pmu-stage,runhybrid_deadlock,runhybrid_time,stat,mdone,load,runp2p_cycle,gentst_time,merge-forward,retime-glob,vcLimit,save,MC_Total,mem-tech,run-psim,runhybrid_complete,psim-q,dag-stage,PCU_Total,VDAG,proute-seed,runp2p_wbw,VMC-alloc,pracc,mergeTime_ms,runhybrid_dram_power,dedicated-dag,dot,succeeded,runp2p_dram_power,OPS-Other,retime-local,run-proute,PMU_Total,PCU,pcu-stage
4,False,,,True,True,False,False,0.0,True,,StreamInfLogReg_2,True,100.0,16,1,True,db,2,True,-i100 -p100 -t1 -d100,,1,2,hybrid,,32,True,1000000000,,4,8fb691b5,H-hop,,1,006c4482,True,40,,dor,0.1kHz,65536,0,True,4,False,1,False,4,0,route_min_directed_valient,True,False,4,False,,False,0,True,41.47355912061794,,,True,False,20,,True,1000000000.0,,2,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,2,bfs,AccelMain,2,,Tst,,2,True,True,2,0,True,0,mesh,True,MyDesign,True,0:30.17,True,dfs,,checkerboard,0,5,False,0:01.96,False,False,pirTest,2,False,6,100,4,True,False,False,4,2020-02-14 00:33:52 -0800,route_min_directed_valient,20,,16,False,4,,False,512,False,6,False,,True,True,False,187,33.333206524,False,False,4,True,40,DDR4,False,False,1,6,200,0,0,0.0,2,True,,,False,True,True,,,False,False,200,5,6
10,False,,,True,True,False,False,0.0,True,,StreamInfLogReg_3,True,100.0,16,1,True,db,2,True,-i100 -p100 -t1 -d100,,1,2,hybrid,,32,True,1000000000,,4,8fb691b5,H-hop,,1,006c4482,True,40,,dor,0.25kHz,65536,0,True,4,False,1,False,6,0,route_min_directed_valient,True,False,4,False,,False,0,True,33.19410319410319,,,True,False,20,,True,1000000000.0,,2,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,2,bfs,AccelMain,2,,Tst,,2,True,True,2,0,True,2,mesh,True,MyDesign,True,0:42.63,True,dfs,,checkerboard,0,5,False,0:00.75,False,False,pirTest,9,False,6,100,4,True,False,False,4,2020-02-14 00:33:52 -0800,route_min_directed_valient,20,,16,False,10,,False,512,False,6,False,,True,True,False,185,35.856142911,False,False,4,True,40,DDR4,False,False,1,6,200,0,0,0.0,2,True,,,False,True,True,,,False,False,200,2,6
12,False,,,True,True,False,False,0.0,True,,StreamInfLogReg_4,True,100.0,16,1,True,db,3,True,-i100 -p100 -t1 -d100,,1,2,hybrid,,32,True,1000000000,,4,8fb691b5,H-hop,,1,006c4482,True,40,,dor,0.15kHz,65536,0,True,4,False,1,False,10,0,route_min_directed_valient,True,False,4,False,,False,0,True,25.223171889838554,,,True,False,20,,True,1000000000.0,,2,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,3,bfs,AccelMain,2,,Tst,,2,True,True,2,0,True,2,mesh,True,MyDesign,True,1:37.67,True,dfs,,checkerboard,0,5,False,0:01.27,False,False,pirTest,10,False,6,100,4,True,False,False,4,2020-02-14 00:33:52 -0800,route_min_directed_valient,20,,16,False,12,,False,512,False,6,False,,True,True,False,195,90.589064183,False,False,4,True,40,DDR4,False,False,1,6,200,0,0,0.0,2,True,,,False,True,True,,,False,False,200,4,6
12,False,,,True,True,False,False,0.0,True,,StreamInfLogReg_5,True,100.0,16,1,True,db,3,True,-i100 -p100 -t1 -d100,,1,2,hybrid,,32,True,1000000000,,4,8fb691b5,H-hop,,1,006c4482,True,40,,dor,0.15kHz,65536,0,True,4,False,1,False,10,0,route_min_directed_valient,True,False,4,False,,False,0,True,25.223171889838554,,,True,False,20,,True,1000000000.0,,2,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,3,bfs,AccelMain,2,,Tst,,2,True,True,2,0,True,6,mesh,True,MyDesign,True,0:57.44,True,dfs,,checkerboard,0,5,False,0:01.29,False,False,pirTest,3,False,6,100,4,True,False,False,4,2020-02-14 00:33:52 -0800,route_min_directed_valient,20,,16,False,12,,False,512,False,6,False,,True,True,False,195,46.086790424,False,False,4,True,40,DDR4,False,False,1,6,200,0,0,0.0,2,True,,,False,True,True,,,False,False,200,7,6
3,False,,,True,True,False,False,0.0,True,,StreamInfLogReg_6,True,98.58657243816255,16,1,True,db,3,True,-i100 -p100 -t1 -d100,,1,2,hybrid,,32,True,1000000000,,4,8fb691b5,H-hop,,1,006c4482,True,40,,dor,0.49kHz,65536,0,True,4,False,1,False,4,0,route_min_directed_valient,True,False,4,False,,False,0,True,39.436488748372696,,,True,False,20,,True,1000000000.0,,2,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,3,bfs,AccelMain,2,,Tst,,2,True,True,3,0,True,2,mesh,True,MyDesign,True,0:56.98,True,dfs,,checkerboard,0,5,False,0:01.16,False,False,pirTest,3,False,6,100,4,True,False,False,4,2020-02-14 00:33:52 -0800,route_min_directed_valient,20,,16,False,3,,False,512,False,6,False,,True,True,False,566,40.032965558,False,False,4,True,40,DDR4,False,False,1,6,200,0,0,0.0,2,True,,,False,True,True,,,False,False,200,2,6
12,False,,,True,True,False,False,0.0,True,,StreamInfNN_0,True,97.20984759671747,16,1,True,db,9,True,-i100 -p100 -t1 -d100,,1,2,hybrid,,32,True,1000000000,,4,8fb691b5,H-hop,,1,006c4482,True,40,,dor,1.14kHz,65536,0,True,4,False,1,False,10,0,route_min_directed_valient,True,False,4,False,,False,0,True,35.76583923747388,,,True,False,20,,True,1000000000.0,,2,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,9,bfs,AccelMain,2,,Tst,,2,True,True,9,0,True,5,mesh,True,MyDesign,True,2:26.67,True,dfs,,checkerboard,0,5,False,0:03.73,False,False,pirTest,9,False,6,100,4,True,False,False,4,2020-02-14 00:33:52 -0800,route_min_directed_valient,20,,16,False,12,,False,512,False,6,False,,True,True,False,4265,81.079121771,False,False,4,True,40,DDR4,False,False,1,6,200,0,0,0.0,2,True,,,False,True,True,,,False,False,200,8,6
26,False,,,True,True,False,False,0.0,True,,StreamInfNN_1,True,94.63238610735227,16,1,True,db,11,True,-i100 -p100 -t1 -d100,,1,2,hybrid,,32,True,1000000000,,4,8fb691b5,H-hop,,1,006c4482,True,40,,dor,0.68kHz,65536,0,True,4,False,1,False,18,0,route_min_directed_valient,True,False,4,False,,False,0,True,38.03024063069954,,,True,False,20,,True,1000000000.0,,2,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,11,bfs,AccelMain,2,,Tst,,2,True,True,11,0,True,14,mesh,True,MyDesign,True,1:48.63,True,dfs,,checkerboard,0,5,False,0:03.28,False,False,pirTest,13,False,6,100,4,True,False,False,4,2020-02-14 00:33:52 -0800,route_min_directed_valient,20,,16,False,26,,False,512,False,6,False,,True,True,False,2217,89.729786446,False,False,4,True,40,DDR4,False,False,1,6,200,0,0,0.0,2,True,,,False,True,True,,,False,False,200,15,6
14,False,,,True,True,False,False,0.0,True,,StreamInfNN_2,True,99.03579607086898,16,1,True,db,9,True,-i100 -p100 -t1 -d100,,1,2,hybrid,,32,True,1000000000,,4,8fb691b5,H-hop,,1,006c4482,True,40,,dor,4.17kHz,65536,0,True,4,False,1,False,11,0,route_min_directed_valient,True,False,4,False,,False,0,True,22.93587274559633,,,True,False,20,,True,1000000000.0,,2,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,9,bfs,AccelMain,2,,Tst,,2,True,True,9,0,True,6,mesh,True,MyDesign,True,2:15.83,True,dfs,,checkerboard,0,5,False,0:03.98,False,False,pirTest,9,False,6,100,4,True,False,False,4,2020-02-14 00:33:52 -0800,route_min_directed_valient,20,,16,False,14,,False,512,False,6,False,,True,True,False,16594,45.843386527,False,False,4,True,40,DDR4,False,False,1,6,200,0,0,0.0,2,True,,,False,True,True,,,False,False,200,9,6
21,False,,,True,True,False,False,0.0,True,,StreamInfNN_3,True,99.21516541898092,16,1,True,db,9,True,-i100 -p100 -t1 -d100,,1,2,hybrid,,32,True,1000000000,,4,8fb691b5,H-hop,,1,006c4482,True,40,,dor,2.98kHz,65536,0,True,4,False,1,False,14,0,route_min_directed_valient,True,False,4,False,,False,0,True,19.317296432818615,,,True,False,20,,True,1000000000.0,,2,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,9,bfs,AccelMain,2,,Tst,,2,True,True,9,0,True,10,mesh,True,MyDesign,True,2:26.23,True,dfs,,checkerboard,0,5,False,0:05.56,False,False,pirTest,9,False,6,100,4,True,False,False,4,2020-02-14 00:33:52 -0800,route_min_directed_valient,20,,16,False,21,,False,512,False,6,False,,True,True,False,16564,73.242962731,False,False,4,True,40,DDR4,False,False,1,6,200,0,0,0.0,2,True,,,False,True,True,,,False,False,200,12,6
41,False,,,True,True,False,False,0.0,True,,StreamInfNN_4,True,98.66220735785953,16,1,True,db,11,True,-i100 -p100 -t1 -d100,,1,2,hybrid,,32,True,1000000000,,4,8fb691b5,H-hop,,1,006c4482,True,40,,dor,1.29kHz,65536,0,True,4,False,1,False,26,0,route_min_directed_valient,True,False,4,False,,False,0,True,21.93628968991288,,,True,False,20,,True,1000000000.0,,2,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,11,bfs,AccelMain,2,,Tst,,2,True,True,11,0,True,23,mesh,True,MyDesign,True,4:50.80,True,dfs,,checkerboard,0,5,False,0:06.49,False,False,pirTest,12,False,6,100,4,True,False,False,4,2020-02-14 00:33:52 -0800,route_min_directed_valient,20,,16,False,41,,False,512,False,6,False,,True,True,False,8372,176.175038299,False,False,4,True,40,DDR4,False,False,1,6,200,0,0,0.0,2,True,,,False,True,True,,,False,False,200,20,6
22,False,,,True,True,False,False,0.0,True,,StreamInfNN_5,True,94.13793103448276,16,1,True,db,11,True,-i100 -p100 -t1 -d100,,1,2,hybrid,,32,True,1000000000,,4,8fb691b5,H-hop,,1,006c4482,True,40,,dor,0.41kHz,65536,0,True,4,False,1,False,16,0,route_min_directed_valient,True,False,4,False,,False,0,True,36.406739811912225,,,True,False,20,,True,1000000000.0,,2,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,11,bfs,AccelMain,2,,Tst,,2,True,True,11,0,True,11,mesh,True,MyDesign,True,2:13.17,True,dfs,,checkerboard,0,5,False,0:02.82,False,False,pirTest,12,False,6,100,4,True,False,False,4,2020-02-14 00:33:52 -0800,route_min_directed_valient,20,,16,False,22,,False,512,False,6,False,,True,True,False,1160,73.71921528,False,False,4,True,40,DDR4,False,False,1,6,200,0,0,0.0,2,True,,,False,True,True,,,False,False,200,13,6
12,False,,,True,True,False,False,0.0,True,,StreamInfNN_6,True,97.07328494497776,16,1,True,db,9,True,-i100 -p100 -t1 -d100,,1,2,hybrid,,32,True,1000000000,,4,8fb691b5,H-hop,,1,006c4482,True,40,,dor,2.31kHz,65536,0,True,4,False,1,False,10,0,route_min_directed_valient,True,False,4,False,,False,0,True,35.718648519336675,,,True,False,20,,True,1000000000.0,,2,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,9,bfs,AccelMain,2,,Tst,,2,True,True,9,0,True,2,mesh,True,MyDesign,True,1:16.73,True,dfs,,checkerboard,0,5,False,0:01.85,False,False,pirTest,9,False,6,100,4,True,False,False,4,2020-02-14 00:33:52 -0800,route_min_directed_valient,20,,16,False,12,,False,512,False,6,False,,True,True,False,4271,72.60367678,False,False,4,True,40,DDR4,False,False,1,6,200,0,0,0.0,2,True,,,False,True,True,,,False,False,200,11,6
12,False,,,True,True,False,False,0.0,True,,StreamInfNN_7,True,97.07328494497776,16,1,True,db,9,True,-i100 -p100 -t1 -d100,,1,2,hybrid,,32,True,1000000000,,4,8fb691b5,H-hop,,1,006c4482,True,40,,dor,1.47kHz,65536,0,True,4,False,1,False,10,0,route_min_directed_valient,True,False,4,False,,False,0,True,35.718648519336675,,,True,False,20,,True,1000000000.0,,2,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,9,bfs,AccelMain,2,,Tst,,2,True,True,9,0,True,2,mesh,True,MyDesign,True,2:20.48,True,dfs,,checkerboard,0,5,False,0:02.90,False,False,pirTest,9,False,6,100,4,True,False,False,4,2020-02-14 00:33:52 -0800,route_min_directed_valient,20,,16,False,12,,False,512,False,6,False,,True,True,False,4271,43.219301275,False,False,4,True,40,DDR4,False,False,1,6,200,0,0,0.0,2,True,,,False,True,True,,,False,False,200,11,6
6,False,,,True,True,False,False,0.0,True,,StreamInfSVM_0,True,94.09780775716695,16,1,True,db,5,True,-i100 -p100 -t1 -d100,,1,2,hybrid,,32,True,1000000000,,4,8fb691b5,H-hop,,1,006c4482,True,40,,dor,0.37kHz,65536,0,True,4,False,1,False,6,0,route_min_directed_valient,True,False,4,False,,False,0,True,49.83136593591905,,,True,False,20,,True,1000000000.0,,2,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,5,bfs,AccelMain,2,,Tst,,2,True,True,5,0,True,1,mesh,True,MyDesign,True,0:51.04,True,dfs,,checkerboard,0,5,False,0:01.60,False,False,pirTest,5,False,6,100,4,True,False,False,4,2020-02-14 00:33:52 -0800,route_min_directed_valient,20,,16,False,6,,False,512,False,6,False,,True,True,False,593,50.738505049,False,False,4,True,40,DDR4,False,False,1,6,200,0,0,0.0,2,True,,,False,True,True,,,False,False,200,6,6
14,False,,,True,True,False,False,0.0,True,,StreamInfSVM_1,True,96.14243323442136,16,1,True,db,5,True,-i100 -p100 -t1 -d100,,1,2,hybrid,,32,True,1000000000,,4,8fb691b5,H-hop,,1,006c4482,True,40,,dor,0.33kHz,65536,0,True,4,False,1,False,10,0,route_min_directed_valient,True,False,4,False,,False,0,True,52.89092707490334,,,True,False,20,,True,1000000000.0,,2,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,5,bfs,AccelMain,2,,Tst,,2,True,True,5,0,True,4,mesh,True,MyDesign,True,1:09.03,True,dfs,,checkerboard,0,5,False,0:01.02,False,False,pirTest,5,False,6,100,4,True,False,False,4,2020-02-14 00:33:52 -0800,route_min_directed_valient,20,,16,False,14,,False,512,False,6,False,,True,True,False,337,37.663997944,False,False,4,True,40,DDR4,False,False,1,6,200,0,0,0.0,2,True,,,False,True,True,,,False,False,200,11,6
7,False,,,True,True,False,False,0.0,True,,StreamInfSVM_3,True,97.1945701357466,16,1,True,db,5,True,-i100 -p100 -t1 -d100,,1,2,hybrid,,32,True,1000000000,,4,8fb691b5,H-hop,,1,006c4482,True,40,,dor,1.12kHz,65536,0,True,4,False,1,False,6,0,route_min_directed_valient,True,False,4,False,,False,0,True,38.228332753219625,,,True,False,20,,True,1000000000.0,,2,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,5,bfs,AccelMain,2,,Tst,,2,True,True,5,0,True,1,mesh,True,MyDesign,True,0:38.00,True,dfs,,checkerboard,0,5,False,0:00.99,False,False,pirTest,5,False,6,100,4,True,False,False,4,2020-02-14 00:33:52 -0800,route_min_directed_valient,20,,16,False,7,,False,512,False,6,False,,True,True,False,1105,24.370823368,False,False,4,True,40,DDR4,False,False,1,6,200,0,0,0.0,2,True,,,False,True,True,,,False,False,200,7,6
14,False,,,True,True,False,False,0.0,True,,StreamInfSVM_4,True,97.80775716694772,16,1,True,db,5,True,-i100 -p100 -t1 -d100,,1,2,hybrid,,32,True,1000000000,,4,8fb691b5,H-hop,,1,006c4482,True,40,,dor,0.61kHz,65536,0,True,4,False,1,False,10,0,route_min_directed_valient,True,False,4,False,,False,0,True,42.40380193162655,,,True,False,20,,True,1000000000.0,,2,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,5,bfs,AccelMain,2,,Tst,,2,True,True,5,0,True,4,mesh,True,MyDesign,True,1:01.02,True,dfs,,checkerboard,0,5,False,0:00.97,False,False,pirTest,5,False,6,100,4,True,False,False,4,2020-02-14 00:33:52 -0800,route_min_directed_valient,20,,16,False,14,,False,512,False,6,False,,True,True,False,593,48.985427791,False,False,4,True,40,DDR4,False,False,1,6,200,0,0,0.0,2,True,,,False,True,True,,,False,False,200,11,6
21,False,,,True,True,False,False,0.0,True,,StreamInfSVM_5,True,100.0,16,1,True,db,6,True,-i100 -p100 -t1 -d100,,1,2,hybrid,,32,True,1000000000,,4,8fb691b5,H-hop,,1,006c4482,True,40,,dor,0.27kHz,65536,0,True,4,False,1,False,18,0,route_min_directed_valient,True,False,4,False,,False,0,True,49.376321353065535,,,True,False,20,,True,1000000000.0,,2,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,6,bfs,AccelMain,2,,Tst,,2,True,True,5,0,True,6,mesh,True,MyDesign,True,1:07.34,True,dfs,,checkerboard,0,5,False,0:00.83,False,False,pirTest,15,False,6,100,4,True,False,False,4,2020-02-14 00:33:52 -0800,route_min_directed_valient,20,,16,False,21,,False,512,False,6,False,,True,True,False,220,50.975603725,False,False,4,True,40,DDR4,False,False,1,6,200,0,0,0.0,2,True,,,False,True,True,,,False,False,200,8,6
1,False,,,True,True,False,False,0.0,True,,StreamSimple_0,True,100.0,16,1,True,db,,True,-i100 -p100 -t1 -d100,,1,2,hybrid,,32,True,1000000000,,4,8fb691b5,H-hop,,1,006c4482,True,40,,dor,0.01kHz,65536,0,True,4,False,1,False,1,0,route_min_directed_valient,True,False,4,False,,False,0,True,37.6,,,True,False,20,,True,1000000000.0,,2,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,,bfs,AccelMain,2,,Tst,,2,True,True,,0,True,0,mesh,True,MyDesign,True,0:25.43,True,dfs,,checkerboard,0,5,False,0:01.76,False,False,pirTest,1,False,6,100,4,True,False,False,4,2020-02-14 00:33:52 -0800,route_min_directed_valient,20,,16,False,1,,False,512,False,6,False,,True,True,False,25,20.320951678,False,False,4,True,40,DDR4,False,False,1,6,200,0,0,0.0,2,True,,,False,True,True,,,False,False,200,0,6
4,False,,,True,True,False,False,0.0,True,,StreamSumFields_0,True,100.0,16,1,True,db,2,True,-i100 -p100 -t1 -d100,,1,2,hybrid,,32,True,1000000000,,4,8fb691b5,H-hop,,1,006c4482,True,40,,dor,0.21kHz,65536,0,True,4,False,1,False,4,0,route_min_directed_valient,True,False,4,False,,False,0,True,42.66421117249847,,,True,False,20,,True,1000000000.0,,2,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,2,bfs,AccelMain,2,,Tst,,2,True,True,2,0,True,1,mesh,True,MyDesign,True,0:56.90,True,dfs,,checkerboard,0,5,False,0:00.88,False,False,pirTest,2,False,6,100,4,True,False,False,4,2020-02-14 00:33:52 -0800,route_min_directed_valient,20,,16,False,4,,False,512,False,6,False,,True,True,False,181,52.34108353,False,False,4,True,40,DDR4,False,False,1,6,200,0,0,0.0,2,True,,,False,True,True,,,False,False,200,4,6
10,False,,,True,True,False,False,0.0,True,,StreamSumFields_1,True,100.0,16,1,True,db,2,True,-i100 -p100 -t1 -d100,,1,2,hybrid,,32,True,1000000000,,4,8fb691b5,H-hop,,1,006c4482,True,40,,dor,0.16kHz,65536,0,True,4,False,1,False,6,0,route_min_directed_valient,True,False,4,False,,False,0,True,34.15439309294057,,,True,False,20,,True,1000000000.0,,2,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,2,bfs,AccelMain,2,,Tst,,2,True,True,2,0,True,4,mesh,True,MyDesign,True,1:33.11,True,dfs,,checkerboard,0,5,False,0:01.09,False,False,pirTest,2,False,6,100,4,True,False,False,4,2020-02-14 00:33:52 -0800,route_min_directed_valient,20,,16,False,10,,False,512,False,6,False,,True,True,False,179,73.504164014,False,False,4,True,40,DDR4,False,False,1,6,200,0,0,0.0,2,True,,,False,True,True,,,False,False,200,7,6
14,False,,,True,True,False,False,0.0,True,,StreamTrainLogReg_0,True,50.29436501261564,16,1,True,db,10,True,-i100 -p100 -t1 -d100,,1,2,hybrid,,32,True,1000000000,,4,8fb691b5,H-hop,,1,006c4482,True,40,,dor,0.94kHz,65536,0,True,4,False,1,False,10,0,route_min_directed_valient,True,False,4,False,,False,0,True,8.415376243011924,,,True,False,20,,True,1000000000.0,,2,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,10,bfs,AccelMain,2,,Tst,,2,True,True,10,0,True,5,mesh,True,MyDesign,True,1:45.94,True,dfs,,checkerboard,0,5,False,0:01.26,False,False,pirTest,10,False,6,100,4,True,False,False,4,2020-02-14 00:33:52 -0800,route_min_directed_valient,20,,16,False,14,,False,512,False,6,False,,True,True,False,1189,49.0027243,False,False,4,True,40,DDR4,False,False,1,6,200,0,0,0.0,2,True,,,False,True,True,,,False,False,200,9,6
20,False,,,True,True,False,False,0.0,True,,StreamTrainLogReg_1,True,50.37910699241786,16,1,True,db,10,True,-i100 -p100 -t1 -d100,,1,2,hybrid,,32,True,1000000000,,4,8fb691b5,H-hop,,1,006c4482,True,40,,dor,0.65kHz,65536,0,True,4,False,1,False,12,0,route_min_directed_valient,True,False,4,False,,False,0,True,7.5879902649068605,,,True,False,20,,True,1000000000.0,,2,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,10,bfs,AccelMain,2,,Tst,,2,True,True,10,0,True,8,mesh,True,MyDesign,True,2:05.62,True,dfs,,checkerboard,0,5,False,0:01.82,False,False,pirTest,10,False,6,100,4,True,False,False,4,2020-02-14 00:33:52 -0800,route_min_directed_valient,20,,16,False,20,,False,512,False,6,False,,True,True,False,1187,59.359759474,False,False,4,True,40,DDR4,False,False,1,6,200,0,0,0.0,2,True,,,False,True,True,,,False,False,200,12,6
20,False,,,True,True,False,False,0.0,True,,StreamTrainLogReg_2,True,70.46413502109705,16,1,True,db,10,True,-i100 -p100 -t1 -d100,,1,2,hybrid,,32,True,1000000000,,4,8fb691b5,H-hop,,1,006c4482,True,40,,dor,0.83kHz,65536,0,True,4,False,1,False,12,0,route_min_directed_valient,True,False,4,False,,False,0,True,7.645800820761806,,,True,False,20,,True,1000000000.0,,2,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,10,bfs,AccelMain,2,,Tst,,2,True,True,10,0,True,8,mesh,True,MyDesign,True,1:50.35,True,dfs,,checkerboard,0,5,False,0:01.42,False,False,pirTest,10,False,6,100,4,True,False,False,4,2020-02-14 00:33:52 -0800,route_min_directed_valient,20,,16,False,20,,False,512,False,6,False,,True,True,False,1185,75.159780123,False,False,4,True,40,DDR4,False,False,1,6,200,0,0,0.0,2,True,,,False,True,True,,,False,False,200,12,6
