proute-opts,maxActive,project,spatial_sha,rtanal,vdot,routing-cost,runp2p_rbw,merge-algo,runp2p_time,runp2p_deadlock,split-forward,runhybrid_cycle,module,runhybrid_pass,runp2p_pass,algo,open,codegen,time-out,constprop,run-proute,runhybrid_wbw,prtime,save,DAG,share-adctx,pmu-sram-size,VPCU-alloc,merge-forward,nn,OPS-FU,simfreq,mem-tech,notFit,simulate,retime-exout,time,VPMU-split,runhybrid_time,rtelm,mdone,VMC-alloc,VBB,ag-dce,psim-q,retime-glob,VMC-split,VAFG-split,debug,runp2p_cycle,OPS-Flt,reserve-pcu,PMU_Total,rundot,verbose,MC,PCU_Total,reserve-pmu,VBB-alloc,runhybrid_dram_power,mapping,avgActive,debug-print,tokenout,igraph,VDAG-alloc,vlink,runhybrid_rbw,rtelm-unsafe,stat,OPS-All,VPCU,retime-local,reserve-dag,split-algo,pattern,split-thread,VPMU-alloc,tungsten,runhybrid_success,run-psim,pir_sha,dot,pracc,net,retime-buffer-only,memelm,backend,runhybrid_deadlock,pmu-stage,proute-algo,freq,VPMU,split,trace,link-prop,dupra,OPS-Fix,pcu-stage,name,VBB-split,arch,fifo-depth,bcread,OPS-Other,VDAG-split,word,routing-algo,VMC,runp2p_dram_power,MC_Total,gentst_err,load,flit-width,gentst_time,PCU,clock,topo,vfifo,runp2p_err,runhybrid_complete,row,argout,succeeded,col,fast,OPS-Prog FU,proute-q,VAFG-alloc,dag-stage,genpir_err,runp2p_complete,run-tst,pirArgs,slink,PMU,runp2p_wbw,genpir,runproute_time,vec,dedicated-dag,scheduled,vcLimit,start-id,proute-seed,mergeTime_ms,waveform,maketst_err,DAG_Total,VDAG,VAFG,app,vc,dag,lrange,runhybrid_err,psim,merge,runp2p_success,VPCU-split,maketst_time,runproute_err,sr,argin
-i100 -p100 -t1 -d100,97.07328494497776,pirTest,55a8709f,True,True,H-hop,0.0,bfs,0:01.57,False,False,,False,,True,route_min_directed_valient,False,True,100,True,False,,,True,2,False,65536,10,False,False,,2.72kHz,DDR4,,False,False,2020-04-06 12:21:39 -0700,9,,True,True,2,,True,1,False,2,1,True,4271,,0,200,True,False,2,200,0,,,True,34.966647902479366,True,5,False,0,2,,False,True,,13,False,0,dfs,checkerboard,1,9,True,False,False,751fb546,True,True,hybrid,False,False,Tst,False,6,route_min_directed_valient,1000000000.0,9,True,False,db,False,,6,AccelMain,,MyDesign,16,True,,0,32,dor,2,,40,,False,512,69.495939115,11,1000000000,mesh,4,,False,20,4,True,20,True,,4,1,6,,True,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",4,9,0.0,True,,16,False,False,4,0,0,,True,,40,0,1,StreamInfNN_7,4,True,True,,False,False,True,13,0:47.90,,True,6
-i100 -p100 -t1 -d100,94.09780775716695,pirTest,55a8709f,True,True,H-hop,0.0,bfs,0:00.69,False,False,,False,,True,route_min_directed_valient,False,True,100,True,False,,,True,1,False,65536,6,False,False,,0.86kHz,DDR4,,False,False,2020-04-06 12:21:39 -0700,5,,True,True,2,,True,1,False,2,1,True,593,,0,200,True,False,2,200,0,,,True,48.08569108737743,True,5,False,0,2,,False,True,,7,False,0,dfs,checkerboard,1,5,True,False,False,751fb546,True,True,hybrid,False,False,Tst,False,6,route_min_directed_valient,1000000000.0,5,True,False,db,False,,6,AccelMain,,MyDesign,16,True,,0,32,dor,2,,40,,False,512,20.328803248,6,1000000000,mesh,4,,False,20,4,True,20,True,,4,1,6,,True,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",4,5,0.0,True,,16,False,False,4,0,0,,True,,40,0,1,StreamInfSVM_0,4,True,True,,False,False,True,7,0:25.93,,True,6
-i100 -p100 -t1 -d100,96.14243323442136,pirTest,55a8709f,True,True,H-hop,0.0,bfs,0:00.52,False,False,,False,,True,route_min_directed_valient,False,True,100,True,False,,,True,4,False,65536,10,False,False,,0.65kHz,DDR4,,False,False,2020-04-06 12:21:39 -0700,5,,True,True,2,,True,1,False,2,1,True,337,,0,200,True,False,2,200,0,,,True,51.4749519986036,True,5,False,0,2,,False,True,,15,False,0,dfs,checkerboard,1,5,True,False,False,751fb546,True,True,hybrid,False,False,Tst,False,6,route_min_directed_valient,1000000000.0,5,True,False,db,False,,6,AccelMain,,MyDesign,16,True,,0,32,dor,2,,40,,False,512,37.93172616,11,1000000000,mesh,4,,False,20,4,True,20,True,,4,1,6,,True,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",4,5,0.0,True,,16,False,False,4,0,0,,True,,40,0,1,StreamInfSVM_1,4,True,True,,False,False,True,15,0:36.32,,True,6
-i100 -p100 -t1 -d100,97.1945701357466,pirTest,55a8709f,True,True,H-hop,0.0,bfs,0:00.64,False,False,,False,,True,route_min_directed_valient,False,True,100,True,False,,,True,1,False,65536,6,False,False,,1.73kHz,DDR4,,False,False,2020-04-06 12:21:39 -0700,5,,True,True,2,,True,1,False,2,1,True,1105,,0,200,True,False,2,200,0,,,True,36.86609686609687,True,5,False,0,2,,False,True,,8,False,0,dfs,checkerboard,1,5,True,False,False,751fb546,True,True,hybrid,False,False,Tst,False,6,route_min_directed_valient,1000000000.0,5,True,False,db,False,,6,AccelMain,,MyDesign,16,True,,0,32,dor,2,,40,,False,512,43.031982552,7,1000000000,mesh,4,,False,20,4,True,20,True,,4,1,6,,True,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",4,5,0.0,True,,16,False,False,4,0,0,,True,,40,0,1,StreamInfSVM_3,4,True,True,,False,False,True,8,0:47.04,,True,6
-i100 -p100 -t1 -d100,97.80775716694772,pirTest,55a8709f,True,True,H-hop,0.0,bfs,0:01.25,False,False,,False,,True,route_min_directed_valient,False,True,100,True,False,,,True,4,False,65536,10,False,False,,0.47kHz,DDR4,,False,False,2020-04-06 12:21:39 -0700,5,,True,True,2,,True,1,False,2,1,True,593,,0,200,True,False,2,200,0,,,True,41.235988493205035,True,5,False,0,2,,False,True,,15,False,0,dfs,checkerboard,1,5,True,False,False,751fb546,True,True,hybrid,False,False,Tst,False,6,route_min_directed_valient,1000000000.0,5,True,False,db,False,,6,AccelMain,,MyDesign,16,True,,0,32,dor,2,,40,,False,512,74.764727052,11,1000000000,mesh,4,,False,20,4,True,20,True,,4,1,6,,True,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",4,5,0.0,True,,16,False,False,4,0,0,,True,,40,0,1,StreamInfSVM_4,4,True,True,,False,False,True,15,0:42.62,,True,6
-i100 -p100 -t1 -d100,100.0,pirTest,55a8709f,True,True,H-hop,0.0,bfs,0:00.76,False,False,,False,,True,route_min_directed_valient,False,True,100,True,False,,,True,6,False,65536,18,False,False,,0.29kHz,DDR4,,False,False,2020-04-06 12:21:39 -0700,6,,True,True,2,,True,1,False,2,1,True,220,,0,200,True,False,2,200,0,,,True,48.4194214876033,True,5,False,0,2,,False,True,,22,False,0,dfs,checkerboard,1,5,True,False,False,751fb546,True,True,hybrid,False,False,Tst,False,6,route_min_directed_valient,1000000000.0,6,True,False,db,False,,6,AccelMain,,MyDesign,16,True,,0,32,dor,2,,40,,False,512,77.527329977,8,1000000000,mesh,4,,False,20,4,True,20,True,,4,1,6,,True,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",4,15,0.0,True,,16,False,False,4,0,0,,True,,40,0,1,StreamInfSVM_5,4,True,True,,False,False,True,22,1:12.71,,True,6
-i100 -p100 -t1 -d100,100.0,pirTest,55a8709f,True,True,H-hop,0.0,bfs,0:01.08,False,False,,False,,True,route_min_directed_valient,False,True,100,True,False,,,True,0,False,65536,1,False,False,,0.02kHz,DDR4,,False,False,2020-04-06 12:21:39 -0700,,,True,True,2,,True,1,False,2,1,True,25,,0,200,True,False,2,200,0,,,True,37.6,True,5,False,0,2,,False,True,,1,False,0,dfs,checkerboard,1,,True,False,False,751fb546,True,True,hybrid,False,False,Tst,False,6,route_min_directed_valient,1000000000.0,,True,False,db,False,,6,AccelMain,,MyDesign,16,True,,0,32,dor,2,,40,,False,512,17.509354613,0,1000000000,mesh,4,,False,20,4,True,20,True,,4,1,6,,True,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",4,1,0.0,True,,16,False,False,4,0,0,,True,,40,0,1,StreamSimple_0,4,True,True,,False,False,True,1,0:33.61,,True,6
-i100 -p100 -t1 -d100,100.0,pirTest,55a8709f,True,True,H-hop,0.0,bfs,0:00.92,False,False,,False,,True,route_min_directed_valient,False,True,100,True,False,,,True,1,False,65536,4,False,False,,0.2kHz,DDR4,,False,False,2020-04-06 12:21:39 -0700,2,,True,True,2,,True,1,False,2,1,True,181,,0,200,True,False,2,200,0,,,True,40.88397790055249,True,5,False,0,2,,False,True,,5,False,0,dfs,checkerboard,1,2,True,False,False,751fb546,True,True,hybrid,False,False,Tst,False,6,route_min_directed_valient,1000000000.0,2,True,False,db,False,,6,AccelMain,,MyDesign,16,True,,0,32,dor,2,,40,,False,512,38.537193716,4,1000000000,mesh,4,,False,20,4,True,20,True,,4,1,6,,True,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",4,2,0.0,True,,16,False,False,4,0,0,,True,,40,0,1,StreamSumFields_0,4,True,True,,False,False,True,5,0:33.14,,True,6
-i100 -p100 -t1 -d100,100.0,pirTest,55a8709f,True,True,H-hop,0.0,bfs,0:00.30,False,False,,False,,True,route_min_directed_valient,False,True,100,True,False,,,True,4,False,65536,6,False,False,,0.6kHz,DDR4,,False,False,2020-04-06 12:21:39 -0700,2,,True,True,2,,True,1,False,2,1,True,179,,0,200,True,False,2,200,0,,,True,33.05805197959679,True,5,False,0,2,,False,True,,11,False,0,dfs,checkerboard,1,2,True,False,False,751fb546,True,True,hybrid,False,False,Tst,False,6,route_min_directed_valient,1000000000.0,2,True,False,db,False,,6,AccelMain,,MyDesign,16,True,,0,32,dor,2,,40,,False,512,28.161180767,7,1000000000,mesh,4,,False,20,4,True,20,True,,4,1,6,,True,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",4,2,0.0,True,,16,False,False,4,0,0,,True,,40,0,1,StreamSumFields_1,4,True,True,,False,False,True,11,0:24.55,,True,6
-i100 -p100 -t1 -d100,50.29436501261564,pirTest,55a8709f,True,True,H-hop,0.0,bfs,0:01.44,False,False,,False,,True,route_min_directed_valient,False,True,100,True,False,,,True,5,False,65536,10,False,False,,0.83kHz,DDR4,,False,False,2020-04-06 12:21:39 -0700,10,,True,True,2,,True,1,False,2,1,True,1189,,0,200,True,False,2,200,0,,,True,8.415376243011924,True,5,False,0,2,,False,True,,14,False,0,dfs,checkerboard,1,10,True,False,False,751fb546,True,True,hybrid,False,False,Tst,False,6,route_min_directed_valient,1000000000.0,10,True,False,db,False,,6,AccelMain,,MyDesign,16,True,,0,32,dor,2,,40,,False,512,52.129590713,9,1000000000,mesh,4,,False,20,4,True,20,True,,4,1,6,,True,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",4,10,0.0,True,,16,False,False,4,0,0,,True,,40,0,1,StreamTrainLogReg_0,4,True,True,,False,False,True,14,0:52.46,,True,6
-i100 -p100 -t1 -d100,50.37910699241786,pirTest,55a8709f,True,True,H-hop,0.0,bfs,0:00.46,False,False,,False,,True,route_min_directed_valient,False,True,100,True,False,,,True,8,False,65536,12,False,False,,2.58kHz,DDR4,,False,False,2020-04-06 12:21:39 -0700,10,,True,True,2,,True,1,False,2,1,True,1187,,0,200,True,False,2,200,0,,,True,7.5879902649068605,True,5,False,0,2,,False,True,,20,False,0,dfs,checkerboard,1,10,True,False,False,751fb546,True,True,hybrid,False,False,Tst,False,6,route_min_directed_valient,1000000000.0,10,True,False,db,False,,6,AccelMain,,MyDesign,16,True,,0,32,dor,2,,40,,False,512,73.69898455,12,1000000000,mesh,4,,False,20,4,True,20,True,,4,1,6,,True,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",4,10,0.0,True,,16,False,False,4,0,0,,True,,40,0,1,StreamTrainLogReg_1,4,True,True,,False,False,True,20,0:58.70,,True,6
-i100 -p100 -t1 -d100,70.46413502109705,pirTest,55a8709f,True,True,H-hop,0.0,bfs,0:00.39,False,False,,False,,True,route_min_directed_valient,False,True,100,True,False,,,True,8,False,65536,12,False,False,,3.04kHz,DDR4,,False,False,2020-04-06 12:21:39 -0700,10,,True,True,2,,True,1,False,2,1,True,1185,,0,200,True,False,2,200,0,,,True,7.645800820761806,True,5,False,0,2,,False,True,,20,False,0,dfs,checkerboard,1,10,True,False,False,751fb546,True,True,hybrid,False,False,Tst,False,6,route_min_directed_valient,1000000000.0,10,True,False,db,False,,6,AccelMain,,MyDesign,16,True,,0,32,dor,2,,40,,False,512,71.663506762,12,1000000000,mesh,4,,False,20,4,True,20,True,,4,1,6,,True,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",4,10,0.0,True,,16,False,False,4,0,0,,True,,40,0,1,StreamTrainLogReg_2,4,True,True,,False,False,True,20,1:07.52,,True,6
-i100 -p100 -t1 -d100,70.5832628909552,pirTest,55a8709f,True,True,H-hop,0.0,bfs,0:00.77,False,False,,False,,True,route_min_directed_valient,False,True,100,True,False,,,True,11,False,65536,14,False,False,,1.54kHz,DDR4,,False,False,2020-04-06 12:21:39 -0700,10,,True,True,2,,True,1,False,2,1,True,1183,,0,200,True,False,2,200,0,,,True,6.910671745836582,True,5,False,0,2,,False,True,,26,False,0,dfs,checkerboard,1,10,True,False,False,751fb546,True,True,hybrid,False,False,Tst,False,6,route_min_directed_valient,1000000000.0,10,True,False,db,False,,6,AccelMain,,MyDesign,16,True,,0,32,dor,2,,40,,False,512,89.909307353,15,1000000000,mesh,4,,False,20,4,True,20,True,,4,1,6,,True,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",4,10,0.0,True,,16,False,False,4,0,0,,True,,40,0,1,StreamTrainLogReg_3,4,True,True,,False,False,True,26,1:47.80,,True,6
-i100 -p100 -t1 -d100,69.99161777032691,pirTest,55a8709f,True,True,H-hop,0.0,bfs,0:00.83,False,False,,False,,True,route_min_directed_valient,False,True,100,True,False,,,True,13,False,65536,18,False,False,,1.44kHz,DDR4,,False,False,2020-04-06 12:21:39 -0700,11,,True,True,2,,True,1,False,2,1,True,1193,,0,200,True,False,2,200,0,,,True,6.211027743135771,True,5,False,0,2,,False,True,,28,False,0,dfs,checkerboard,1,10,True,False,False,751fb546,True,True,hybrid,False,False,Tst,False,6,route_min_directed_valient,1000000000.0,11,True,False,db,False,,6,AccelMain,,MyDesign,16,True,,0,32,dor,2,,40,,False,512,141.852958431,15,1000000000,mesh,4,,False,20,4,True,20,True,,4,1,6,,True,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",4,11,0.0,True,,16,False,False,4,0,0,,True,,40,0,1,StreamTrainLogReg_4,4,True,True,,False,False,True,28,1:43.07,,True,6
-i100 -p100 -t1 -d100,87.91946308724832,pirTest,55a8709f,True,True,H-hop,0.0,bfs,0:00.49,False,False,,False,,True,route_min_directed_valient,False,True,100,True,False,,,True,16,False,65536,18,False,False,,2.43kHz,DDR4,,False,False,2020-04-06 12:21:39 -0700,10,,True,True,2,,True,1,False,2,1,True,1192,,0,200,True,False,2,200,0,,,True,6.189940512507627,True,5,False,0,2,,False,True,,40,False,0,dfs,checkerboard,1,10,True,False,False,751fb546,True,True,hybrid,False,False,Tst,False,6,route_min_directed_valient,1000000000.0,10,True,False,db,False,,6,AccelMain,,MyDesign,16,True,,0,32,dor,2,,40,,False,512,152.24722073,24,1000000000,mesh,4,,False,20,4,True,20,True,,4,1,6,,True,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",4,10,0.0,True,,16,False,False,4,0,0,,True,,40,0,1,StreamTrainLogReg_5,4,True,True,,False,False,True,40,1:14.58,,True,6
-i100 -p100 -t1 -d100,57.90363482671175,pirTest,55a8709f,True,True,H-hop,0.0,bfs,0:00.79,False,False,,False,,True,route_min_directed_valient,False,True,100,True,False,,,True,5,False,65536,10,False,False,,1.5kHz,DDR4,,False,False,2020-04-06 12:21:39 -0700,10,,True,True,2,,True,1,False,2,1,True,1183,,0,200,True,False,2,200,0,,,True,6.921585202128188,True,5,False,0,2,,False,True,,14,False,0,dfs,checkerboard,1,10,True,False,False,751fb546,True,True,hybrid,False,False,Tst,False,6,route_min_directed_valient,1000000000.0,10,True,False,db,False,,6,AccelMain,,MyDesign,16,True,,0,32,dor,2,,40,,False,512,88.838654503,9,1000000000,mesh,4,,False,20,4,True,20,True,,4,1,6,,True,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",4,10,0.0,True,,16,False,False,4,0,0,,True,,40,0,1,StreamTrainLogReg_6,4,True,True,,False,False,True,14,1:29.36,,True,6
-i100 -p100 -t1 -d100,100.0,pirTest,55a8709f,True,True,H-hop,0.0,bfs,0:09.90,False,False,,False,,True,route_min_directed_valient,False,True,100,True,False,,,True,15,False,65536,23,False,False,,0.45kHz,DDR4,,False,False,2020-04-06 12:21:39 -0700,40,,True,True,2,,True,1,False,2,1,True,4499,,0,200,True,False,2,200,0,,,True,4.208985644608655,True,5,False,0,2,,False,True,,38,False,0,dfs,checkerboard,1,40,True,False,False,751fb546,True,True,hybrid,False,False,Tst,False,6,route_min_directed_valient,1000000000.0,40,True,False,db,False,,6,AccelMain,,MyDesign,16,True,,0,32,dor,2,,40,,False,512,325.470275105,22,1000000000,mesh,4,,False,20,4,True,20,True,,4,1,6,,True,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",4,41,0.0,True,,16,False,False,4,0,0,,True,,40,0,1,StreamTrainMLP_0,4,True,True,,False,False,True,38,4:47.23,,True,6
-i100 -p100 -t1 -d100,33.70112447619909,pirTest,55a8709f,True,True,H-hop,0.0,bfs,0:32.86,False,False,,False,,True,route_min_directed_valient,False,True,100,True,False,,,True,15,False,65536,23,False,False,,1.01kHz,DDR4,,False,False,2020-04-06 12:21:39 -0700,40,,True,True,2,,True,1,False,2,1,True,33171,,0,200,True,False,2,200,0,,,True,4.058819280082682,True,5,False,0,2,,False,True,,38,False,0,dfs,checkerboard,1,40,True,False,False,751fb546,True,True,hybrid,False,False,Tst,False,6,route_min_directed_valient,1000000000.0,40,True,False,db,False,,6,AccelMain,,MyDesign,16,True,,0,32,dor,2,,40,,False,512,316.591636442,22,1000000000,mesh,4,,False,20,4,True,20,True,,4,1,6,,True,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",4,41,0.0,True,,16,False,False,4,0,0,,True,,40,0,1,StreamTrainMLP_1,4,True,True,,False,False,True,38,5:11.82,,True,6
-i100 -p100 -t1 -d100,78.04878048780488,pirTest,55a8709f,True,True,H-hop,0.0,bfs,0:00.23,False,False,,False,,True,route_min_directed_valient,False,True,100,True,False,,,True,1,False,65536,2,False,False,,0.36kHz,DDR4,,False,False,2020-04-06 12:21:39 -0700,,,True,True,,,True,1,False,,1,True,82,,0,200,True,False,0,200,0,,,True,29.878048780487806,True,5,False,0,2,,False,True,,2,False,0,dfs,checkerboard,1,,True,False,False,751fb546,True,True,hybrid,False,False,Tst,False,6,route_min_directed_valient,1000000000.0,,True,False,db,False,,6,AccelMain,,MyDesign,16,True,,0,32,dor,,,40,,False,512,7.398228437,0,1000000000,mesh,4,,False,20,4,True,20,True,,4,1,6,,True,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",4,1,0.0,True,,16,False,False,4,0,0,,True,,40,0,1,SumSquare_0,4,True,True,,False,False,True,2,0:10.21,,True,6
-i100 -p100 -t1 -d100,98.2725527831094,pirTest,55a8709f,True,True,H-hop,0.0,bfs,0:00.27,False,False,,False,,True,route_min_directed_valient,False,True,100,True,False,,,True,0,False,65536,2,False,False,,3.86kHz,DDR4,,False,False,2020-04-06 12:21:39 -0700,,,True,True,,,True,1,False,,1,True,1042,,0,200,True,False,0,200,0,,,True,25.383877159309023,True,5,False,0,2,,False,True,,2,False,0,dfs,checkerboard,1,,True,False,False,751fb546,True,True,hybrid,False,False,Tst,False,6,route_min_directed_valient,1000000000.0,,True,False,db,False,,6,AccelMain,,MyDesign,16,True,,0,32,dor,,,40,,False,512,9.995213004,0,1000000000,mesh,4,,False,20,4,True,20,True,,4,1,6,,True,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",4,2,0.0,True,,16,False,False,4,0,0,,True,,40,0,1,SumSquare_1,4,True,True,,False,False,True,2,0:08.56,,True,6
-i100 -p100 -t1 -d100,95.13513513513513,pirTest,55a8709f,True,True,H-hop,0.0,bfs,0:00.77,False,False,,False,,True,route_min_directed_valient,False,True,100,True,False,,,True,1,False,65536,2,False,False,,0.48kHz,DDR4,,False,False,2020-04-06 12:21:39 -0700,,,True,True,,,True,1,False,,1,True,370,,0,200,True,False,0,200,0,,,True,26.08108108108108,True,5,False,0,2,,False,True,,2,False,0,dfs,checkerboard,1,,True,False,False,751fb546,True,True,hybrid,False,False,Tst,False,6,route_min_directed_valient,1000000000.0,,True,False,db,False,,6,AccelMain,,MyDesign,16,True,,0,32,dor,,,40,,False,512,24.296338516,0,1000000000,mesh,4,,False,20,4,True,20,True,,4,1,6,,True,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",4,1,0.0,True,,16,False,False,4,0,0,,True,,40,0,1,SumSquare_2,4,True,True,,False,False,True,2,0:25.15,,True,6
-i100 -p100 -t1 -d100,96.60377358490567,pirTest,55a8709f,True,True,H-hop,0.0,bfs,0:00.80,False,False,,False,,True,route_min_directed_valient,False,True,100,True,False,,,True,0,False,65536,3,False,False,,0.66kHz,DDR4,,False,False,2020-04-06 12:21:39 -0700,,,True,True,,,True,1,False,,1,True,530,,0,200,True,False,0,200,0,,,True,39.320754716981135,True,5,False,0,2,,False,True,,3,False,0,dfs,checkerboard,1,,True,False,False,751fb546,True,True,hybrid,False,False,Tst,False,6,route_min_directed_valient,1000000000.0,,True,False,db,False,,6,AccelMain,,MyDesign,16,True,,0,32,dor,,,40,,False,512,21.24047978,0,1000000000,mesh,4,,False,20,4,True,20,True,,4,1,6,,True,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",4,3,0.0,True,,16,False,False,4,0,0,,True,,40,0,1,SumSquare_3,4,True,True,,False,False,True,3,0:24.81,,True,6
-i100 -p100 -t1 -d100,90.72164948453609,pirTest,55a8709f,True,True,H-hop,0.0,bfs,0:00.61,False,False,,False,,True,route_min_directed_valient,False,True,100,True,False,,,True,1,False,65536,3,False,False,,0.32kHz,DDR4,,False,False,2020-04-06 12:21:39 -0700,,,True,True,,,True,1,False,,1,True,194,,0,200,True,False,0,200,0,,,True,38.144329896907216,True,5,False,0,2,,False,True,,3,False,0,dfs,checkerboard,1,,True,False,False,751fb546,True,True,hybrid,False,False,Tst,False,6,route_min_directed_valient,1000000000.0,,True,False,db,False,,6,AccelMain,,MyDesign,16,True,,0,32,dor,,,40,,False,512,20.477660358,0,1000000000,mesh,4,,False,20,4,True,20,True,,4,1,6,,True,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",4,2,0.0,True,,16,False,False,4,0,0,,True,,40,0,1,SumSquare_5,4,True,True,,False,False,True,3,0:27.79,,True,6
-i100 -p100 -t1 -d100,28.07017543859649,pirTest,55a8709f,True,True,H-hop,71.8596,bfs,0:00.33,False,False,,False,,True,route_min_directed_valient,False,True,100,True,False,,,True,5,False,65536,6,False,False,,0.69kHz,DDR4,,False,False,2020-04-06 12:21:39 -0700,4,,True,True,4,,True,1,False,4,1,True,228,,0,200,True,False,4,200,0,,,True,23.205741626794257,True,5,False,0,2,,False,True,,7,False,0,dfs,checkerboard,1,4,True,False,False,751fb546,True,True,hybrid,False,False,Tst,False,6,route_min_directed_valient,1000000000.0,4,True,False,db,False,,6,AccelMain,,MyDesign,16,True,,0,32,dor,4,,40,,False,512,24.086105301,2,1000000000,mesh,4,,False,20,4,True,20,True,,4,1,6,,True,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",4,4,0.0,True,,16,False,False,4,0,0,,True,,40,0,1,TPCHQ6_0,4,True,True,,False,False,True,7,0:19.83,,True,6
